,text,length,date
990,"Бизнес-гороскоп на 23 июня 2017
Хороший день для обретения новых знаний, навыков и сведений, заведения новых контактов. Возможно получение долгожданного известия. Не забывайте проверять почтовый ящик и отвечать на звонки. Может быть, именно сегодня вы получите ту информацию, который не хватало для удачного хода дел.",318,23 июня
991,"Гороскоп на 23 июня 2017 Лев

Сейчас у вас появятся новые перспективы, касающиеся профессиональной деятельности. И хоть окончательной ясности еще не будет, но вы уже отчетливо почувствуете грядущие перемены. Начните мало-помалу собирать нужную информацию. Она вам довольно скоро пригодится.",291,23 июня
992,"Любовный гороскоп 22 июня
Завтра Лев сможет провести замечательный романтический вечер со своим партнером, только если сумеет раскрепоститься и дать волю своей бурной фантазии. Ему стоит поговорить со своим любимым человеком на самые интимные темы и попробовать завтра воплотить в жизнь какие-то из сокровенных желаний. Эти восхитительные эксперименты откроют перед Львом целый новый мир, полный страсти и изысканных наслаждений!",437,22 июня
993,"Бизнес-гороскоп на 22 июня 2017
Из-за своей неорганизованности и неопрятности вы рискуете оплошать. Наведите порядок на своем рабочем месте, разложите всё по своим местам. Уже лучше! А теперь осталось только забыть на время о разговорах с коллегами и о беспрестанных звонках, и, может быть, вы успеете всё сделать.",315,22 июня
994,"Гороскоп на 22 июня 2017 Лев

Возможны мелкие недоразумения. Не придавайте им слишком большого значения. Постарайтесь наполнить этот день положительными эмоциями. Наступает удачное время для получения новых знаний, общения и встреч. Желательно больше внимания уделять родным и близким, делать покупки для дома и хозяйства.",323,22 июня
995,"Любовный гороскоп 21 июня
Завтра звезды напоминают Льву о том, что у него с любимым человеком накопилось много интересных задумок и планов. Пора наконец-то взяться за их реализацию! Этот день Льву рекомендуется посвятить тому, чтобы вместе сесть и обсудить конкретные детали своих будущих действий. Любое дело – от покупки мебели до совместного путешествия и даже свадьбы – нуждается в том, чтобы его как следует продумали.",431,21 июня
996,"Бизнес-гороскоп на 21 июня 2017
С сегодняшнего дня в вашей жизни наступает пора перемен. Не переживайте и не волнуйтесь, если придётся менять продуманные ранее планы. В этот день неординарное мышление и необычный подход к повседневным делам помогут вам не только преуспеть в работе, но и иначе взглянуть на проблемы, которые потребовали от вас стольких душевных сил.",367,21 июня
997,"Гороскоп на 21 июня 2017 Лев

Сейчас вы будете ощущать в себе немалые силы. Но не переусердствуйте с их приложением. В противном случае можете перетрудиться, и это сразу же отразится на состоянии здоровья. Для заключения сделок, подписания договоров и дачи обещаний наступил вполне удачный момент.",298,21 июня
998,"Любовный гороскоп 20 июня
Завтра звезды советуют Льву не полагаться на свою организованность – она может в любой момент подвести. Казалось бы, в такой области, как любовь, не требуется особенной собранности, но на самом деле это не так. Согласитесь, очень досадно опоздать на романтическое свидание или перепутать место встречи – а ведь именно к таким недоразумениям может привести Льва завтрашняя рассеянность. Так что ему не следует слишком расслабляться, а все свои дела лучше записывать в ежедневник.",512,20 июня
999,"Бизнес-гороскоп на 20 июня 2017
Светила пророчат тяжелый день, но только не для вас. Все вокруг будут буквально валиться с ног, и вы на этом фоне будете выглядеть непоколебимой скалой — надежным основанием родной компании. Не забудьте показаться на глаза начальству.",267,20 июня
1000,"Гороскоп на 20 июня 2017 Лев

Этот день может внести серьезные изменения в вашу жизнь. Не будьте простым наблюдателем, так как сейчас вы можете активно влиять на ход событий. Не бойтесь на работе озвучивать свои идеи. Возможно, ваше мнение окажет решающее значение. В отношениях с любимым человеком будьте искренними.",318,20 июня
1001,"Любовный гороскоп 19 июня
Завтра Лев в делах любовных должен полностью довериться судьбе и держать открытыми все двери, в которые она способна войти. Ему не стоит отвергать с ходу предложения, которые к нему поступают, или отмахиваться от советов, которые ему дают. Завтра Лев должен идти навстречу жизни и людям и не упустить возможность выбраться на свидание – пусть даже «всего лишь» со своими друзьями. Там он может завязать новое романтическое знакомство или узнать что-то важное об интересующем его человеке.",522,19 июня
1002,"Бизнес-гороскоп на 19 июня 2017
Отрицательный результат – тоже результат. Если у вас сегодня что-то не получилось, не стоит отчаиваться. Лучше найдите причины такой досадной неудачи и сделайте все возможное для того, чтобы подобное с вами больше никогда не повторилось. Или хотя бы повторилось нескоро.",303,19 июня
1003,"Гороскоп на 19 июня 2017 Лев

Во многих делах вы будете сами себе голова, поэтому и действовать можно соответствующим образом. В ближайший день вас ожидают встречи со старыми друзьями. Возможно, именно сейчас удастся завязать новые деловые знакомства. По крайней мере, скучать не придется.",290,19 июня
1004,"Любовный гороскоп 18 июня
Завтра звезды сообщают Льву романтический настрой и желание как следует пофлиртовать. Даже если у него имидж Снежной Королевы (или Снежного Короля), завтра ему будет трудно скрывать свои чувства за неприступной маской. Что-то волшебное будет разлито в воздухе, заставляя Льва отвечать улыбкой на улыбку и использовать весь арсенал своего любовного очарования в отношении тех, кто ему симпатичен. Благодаря такому игривому настрою, он может околдовывать и разбивать сердца!",506,18 июня
1005,"Бизнес-гороскоп на 18 июня 2017
Сегодня удача на вашей стороне! Поэтому не вздумайте упускать свой шанс добиться на профессиональном поприще того, о чем вы мечтали вот уже столько времени. Ситуация складывается таким образом, что у вас есть все возможности для увеличения своего заработка, причем значительного увеличения!",323,18 июня
1006,"Гороскоп на 18 июня 2017 Лев

Этот день может подарить вам немало приятных мгновений. Вы можете погрузиться в бурю страстей, а можете плыть по течению любви. Хотя сейчас время более благоприятное для активного проявления чувств. Чем больше вы будете отдавать нежности и тепла, тем больше получите взамен.",305,18 июня
1007,"Любовный гороскоп 17 июня
Завтра атмосфера вокруг Льва будет буквально наэлектризована эмоциями! Его глаза способны метать молнии, причем, в зависимости от обстоятельств, это могут быть и молнии гнева, и молнии любви. Чтобы не распугать всех своих поклонников, Льву надо стараться сдерживать свои порывы. В этом случае завтра против его обольстительных чар никто не устоит!",381,17 июня
1008,"Бизнес-гороскоп на 17 июня 2017
На горизонте маячит деловая поездка, результаты которой будут очень важны для всего дальнейшего развития вашей компании. От того, какие решения вы примете сейчас, во многом зависит, суждено ли ей состояться. Подумайте хорошенько.",262,17 июня
1009,"Гороскоп на 17 июня 2017 Лев

Займитесь построением планов на будущее. В основном это касается профессиональной сферы деятельности. В интеллектуальном плане вы будете на высоте, кроме того, способны красиво облечь свои мысли в слова. День может преподнести приятные сюрпризы в любовных отношениях.",298,17 июня
1010,"Любовный гороскоп 16 июня
Льву завтра надо расслабиться и пустить все на самотек. Если любовь между ним и его избранником настоящая, то рано или поздно все вопросы сами собой решатся.",191,16 июня
1011,"Бизнес-гороскоп на 16 июня 2017
Такое впечатление, что кто-то чересчур злоупотребляет вашей добротой и отзывчивостью. Присмотритесь повнимательнее к тому человеку, которому вы уже не в первый раз оказываете услугу. Так ли он нуждается в вашей постоянной поддержке? Возможно, он просто-напросто сел вам на шею.",310,16 июня
1012,"Гороскоп на 16 июня 2017 Лев

Сейчас вам может прийти мысль, что если немного схитрить со своим начальством, то у вас появятся какие-либо привилегии. Но не стоит обольщаться на этот счет. А если любовные отношения не касаются профессиональной сферы (если это не служебный роман), то здесь вас ожидают только радостные минуты.",326,16 июня
1013,"Любовный гороскоп 15 июня
Львы сейчас прибывают в хорошей форме и вполне в состоянии начать новое дело. Завтра есть все шансы осуществить самые смелые планы. Окружающие будут просто очарованы вами.",205,15 июня
1014,"Бизнес-гороскоп на 15 июня 2017
Сегодня вам будет довольно сложно запомнить все детали, касающиеся того проекта, который вы сегодня выполняете. Даже если память у вас отменная, и вы никогда не пользовались блокнотами, в этот день звезды рекомендуют все же записать основные идеи и положения, с которыми вам предстоит иметь дело.",329,15 июня
1015,"Гороскоп на 15 июня 2017 Лев

На данном этапе вы можете допустить ошибки и просчеты в профессиональной сфере деятельности. Внимательно отнеситесь к новым знакомствам. Сейчас не будет случайных встреч. И если в окружении появится новый человек, то он сыграет в вашей жизни определенную роль.",291,15 июня
1016,"Любовный гороскоп 14 июня
Завтра звезды в делах любовных призывают Льва прислушаться к тому, что посоветуют знакомые и друзья. Считается, что отношения и чувства – это та область, где надо доверять лишь своему сердцу. Однако если Лев зашел в тупик или не знает, как вести себя дальше, завтра можно принять во внимание опыт тех, кто согласен им поделиться. Возможно, Льву повезет, и ему дадут готовый дельный совет. А даже если нет – в разговоре ему может прийти в голову отличная идея, которой есть смысл воспользоваться.",529,14 июня
1017,"Бизнес-гороскоп на 14 июня 2017
Сегодня вы сами удивитесь, сколько новых идей будет бить из вас ключом! Такой прилив вдохновения и свежих мыслей вы не испытывали уже давно, так что надо этим воспользоваться и постараться изо всех сил воплотить в жизнь хотя бы часть задумок, а то потом такой возможности вам уже не представится.",329,14 июня
1018,"Гороскоп на 14 июня 2017 Лев

Данный период подходит для перемен, поэтому можете смело браться за всевозможные перестановки, за все, что на данный момент вас не устраивает. Единственным исключением являются любовные отношения. Здесь ничего менять не стоит, так как в этой области все должно складываться удачным образом.",321,14 июня
1019,"Любовный гороскоп 13 июня
Завтра звезды советуют Льву выразить свои чувства как-нибудь определенно и старомодно – например, на бумаге. Ему кажется, что он со своим любимым человеком и так постоянно находится на связи – перезванивается в течение дня, шлет шутливые СМС или общается по аське? Но бумага имеет особые, почти волшебные свойства. Если Лев доверит ей завтра свои чувства, то сможет убедиться в этом.",417,13 июня
1020,"Бизнес-гороскоп на 13 июня 2017
Сегодня судьба решила вознаградить вас за хорошо выполненную работу. Ждите приятных новостей. Если вдруг окажется, что вы их не дождались, это означает просто, что они слегка задержались в пути. Повод порадоваться своему успеху у вас все равно имеется.",285,13 июня
1021,"Гороскоп на 13 июня 2017 Лев

Сейчас вы можете броситься в одну из крайностей: либо с энтузиазмом заняться созидательными делами, либо поддаться соблазну разрушения. Причем предсказать, что вы выберете, практически невозможно. Данный период очень благоприятен для всего, что связано с любовью.",294,13 июня
1022,"Любовный гороскоп 12 июня
Завтра Льву стоит задуматься над тем, что мешает ему двигаться вперед в отношениях со своим любимым человеком. Возможно, его удерживает что-то в прошлом: старые разочарования или старая любовь? Льву стоит попробовать стряхнуть со своих плеч этот ненужный груз, чтобы начать жить и любить сегодняшним днем. Только живя в настоящем, он сможет создать себе то будущее, которого достоен!",417,12 июня
1023,"Бизнес-гороскоп на 12 июня 2017
Очень возможно, что этого дня вы ждали вот уже почти месяц. Похоже, вас ждет заслуженная награда. В крайнем случае обеспечьте себе ее сами — нельзя обманывать светила, раз сказали, что вам будет, что отпраздновать — празднуйте.",260,12 июня
1024,"Гороскоп на 12 июня 2017 Лев

Сейчас вы можете оказаться неспособными объективно оценивать складывающуюся ситуацию - как на профессиональном поприще, так и в личных отношениях. Постарайтесь ко всему, что вам предложат, отнестись с долей здорового скепсиса.",257,12 июня
1025,"Любовный гороскоп  11 июня
Завтра звезды в любовных делах советуют Льву не идти напролом, а проявить максимум гибкости. Оказавшись со своим любимым человеком в конфликтной или даже просто щекотливой ситуации, ему стоит постараться сохранить спокойствие и не обижаться в ответ. Лучше разрядить напряжение юмором – завтра он будет верным помощником и лучшим оружием Льва. Заставив своего любимого смеяться, Лев увидит, что проблема исчезнет сама собой.",458,11 июня
1026,"Бизнес-гороскоп на 11 июня 2017
Сегодня относитесь ко всему гораздо проще и не драматизируйте ситуацию там, где этого делать просто не следует. Вы не только каждый раз убеждаете себя, что всё просто ужасно, но и влияете на окружающих. Если вы не хотите беречь свои нервы, то поберегите хотя бы чужие!",301,11 июня
1027,"Гороскоп на 11 июня 2017 Лев

Постарайтесь ничего серьезного не предпринимать, так как ваши планы могут разрушиться, столкнувшись с действительностью. Если в отношениях с любимым человеком вас что-то не устраивает, то сейчас самое подходящее время обсудить данный вопрос.",272,11 июня
1028,"Любовный гороскоп 10 июня
Завтра в любви Льву придется побыть альтруистом! Безусловно, всем нам хочется, чтобы нас понимали, подстраиваясь под наши потребности и запросы, однако иногда неплохо и самим проявить заботу и гибкость по отношению к своему партнеру. Так что Льву надо забыть завтра о том, чего он хочет. Лучше подумать, чего хотел бы его любимый человек, и от чистого сердца преподнести ему романтический сюрприз, которого он заслуживает.",456,10 июня
1029,"Бизнес-гороскоп на 10 июня

Сегодняшний день подарит вам отличную возможность заработать, можно сказать, практически не сходя с места. Вы отлично всё спланировали и теперь у вас появились очень хорошие шансы получить существенный доход от ранее вложенных средств и приобретенных пакетов акций.",298,10 июня
1030,"Гороскоп на 10 июня 2017 Лев

В этот день вы должны просчитывать ситуации на два хода вперед и активно действовать для реализации своих идей. Постарайтесь произвести хорошее впечатление на людей, с которыми придется общаться. Будет довольно трудно понять близкого человека. Объяснения отложите. Лучше просто заняться тем, что доставляет удовольствие обоим, а отношения вы сможете выяснить в другой раз.",403,10 июня
1031,"Любовный гороскоп 9 июня
Завтра у Льва будет повод задуматься над тем, что он привлекает в свою личную жизнь определенный тип людей. Самому же Льву, как ему кажется, по вкусу тип совершенно другой. У этой загадки может быть два решения. Возможно, с людьми «не его типа» Лев просто не стесняется быть собой? А может быть, все еще проще, и на самом деле идеал Льва находится прямо у него перед носом… Просто сам Лев еще не догадывается о том, что это и есть идеал.",470,9 июня
1032,"Бизнес-гороскоп на 09 июня 2017 года
Сегодня вам предстоит очень много общаться и договариваться с людьми. Ведение дипломатических бесед, переписка с клиентами, выяснение отношений с коллегами и еще много других функций подобного содержания лягут на ваши усталые плечи. Постарайтесь справиться с навалившимся грузом ответственности.",333,9 июня
1033,"Гороскоп на 9 июня 2017 Лев

У вас могут возникнуть проблемы в любовных отношениях. Но не пытайтесь что-либо изменить, так как ваши усилия окажутся тщетными, и вы можете из-за этого впасть в уныние. Постарайтесь не принимать происходящее близко к сердцу. Для урегулирования проблем потребуются гибкость и уступчивость.",319,9 июня
1034,"Любовный гороскоп 8 июня
Завтра Лев способен показать себя настоящей королевой (или королем) флирта! Звезды советуют ему не тратить впустую время в одиночестве, а показать свои таланты на публике. Выбравшись вечером куда-нибудь туда, где жизнь бьет ключом, Лев способен обратить на себя внимание сразу нескольких представителей противоположного пола. Вполне возможно, что завтра ему придется выбирать, и сделать этот выбор будет ох как непросто!",453,8 июня
1035,"Бизнес-гороскоп на 08 июня 2017 года
В этот день звезды не рекомендуют вам поступаться своими принципами ради общего дела. В конце концов, в первую очередь вы человек с чувством собственного достоинства, а уже потом винтик в чьем-то замысловатом механизме. Если вы сами будете себя уважать, то и другие вас зауважают.",318,8 июня
1036,"Гороскоп на 8 июня 2017 Лев

Стоит проявить осторожность в отношении новых деловых предложений. Многие из них могут таить в себе ловушки, о которых вы даже не подозреваете. Сейчас нельзя принимать участие в авантюрных мероприятиях. Любой риск может принести серьезные проблемы.",278,8 июня
1037,"Любовный гороскоп 7 июня
Завтра Льву необходимо соблюдать дистанцию с лицами противоположного пола – особенно с теми, которые слишком назойливо лезут в его душу и жизнь. Звезды предупреждают, что кто-то из знакомых Льва слишком форсирует события, посягает на его время и вторгается в личное пространство. Если Лев не чувствует, что готов к отношениям с ним, завтра пора дать ему это понять. Или взять на какое-то время тайм-аут.",436,7 июня
1038,"Бизнес-гороскоп на 07 июня 2017 года
Сегодня благоприятный день для того, чтобы открыть все окна и двери – и наслаждаться ветром, свежим воздухом, атмосферными осадками и прочими погодными явлениями — с чем повезет. Главное — не простудитесь. А работа? В работе лучше сделать перерыв. Вы заслужили право на свободу, хотя бы ненадолго.",335,7 июня
1039,"Гороскоп на 7 июня 2017 Лев

На данный момент глобальных событий не ожидается. А с повседневными делами вы справитесь без труда. Со стороны близких гарантирована поддержка. Бросьте все свои силы на совершение добрых дел. Все, что вы сейчас сделаете хорошего, в ближайшем будущем вернется сполна. В этот день обратите внимание на свое здоровье.",344,7 июня
1040,"Любовный гороскоп 6 июня
Завтрашний день в целом благоприятен. Избегайте натиска и чрезмерной настойчивости в общении с любимым человеком. Возможны незапланированные доходы, однако почти все придется потратить на детей или на подготовку к предстоящему отъезду в отпуск всей семьей.",289,6 июня
1041,"Бизнес-гороскоп на 06 июня 2017 года
Вам сегодня не удаться провести несколько встреч и пообщаться с огромным количеством важных лиц, если вы не сумеете собраться и не дадите хандре завладеть вами. Будьте любезны, улыбчивы и общительны, помните только о самых хороших чертах вашего характера и старайтесь жить только ими.",322,6 июня
1042,"Гороскоп на 6 июня 2017 Лев

На данном этапе на работе могут возникнуть конфликты, и вас попытаются в них втянуть. Постарайтесь не принимать чью-либо сторону, займите нейтральную позицию. Иначе вы можете попасть под горячую руку человеку, в чьем расположении заинтересованы.",275,6 июня
1043,"Любовный гороскоп 5 июня
Завтра с самого утра Лев будет вертеться, как белка в колесе, и пока он не успокоится, ему будет не до романтических отношений. Звезды советуют Льву расслабиться и немного помедитировать вопреки всему – даже если ситуация этому совсем не способствует. Завтра, приведя свои мысли и чувства в порядок, Льву будет гораздо легче справляться с делами. И даже останется время для флирта и новых знакомств.",432,5 июня
1044,"Бизнес-гороскоп на 05 июня 2017 года
Сегодня вам если и не следует быть в каждой бочке затычкой, то уж, по крайней мере, проявлять максимум усердия во всех делах, которые, пусть и косвенно, но касаются вас. Только постарайтесь принимать во всём участие осторожно и неназойливо, чтобы потом вас не осмелились обвинить в излишнем чинопочитании.",343,5 июня
1045,"Гороскоп на 5 июня 2017 Лев

Ставьте конкретные цели и не перескакивайте с одного дела на другое. День благоприятный для поездок, сбора информации и переговоров. Избегайте поспешных решений, не стесняйтесь просить время на размышления. Только тогда, когда вас перестанут беспокоить и подгонять, вы сможете понять, как следует действовать.",339,5 июня
1046,"Любовный гороскоп 4 июня
Завтра Льву может показаться, что человек, который ему нравится, не замечает его или даже намеренно игнорирует! По этому поводу Лев способен нафантазировать все что угодно и в итоге испортить себе настроение. Однако звезды советуют ему не делать поспешных выводов: завтрашний день совсем не показатель. Может быть, избранник Льва просто устал? В конце концов, даже у настоящей любви не всегда есть силы махать крыльями.",452,4 июня
1047,"Бизнес-гороскоп на 04 июня 2017 года
Сегодня вам можно только позавидовать: у вас не возникнет ни одного повода для того, чтобы вспомнить о необходимости работать. Постарайтесь насладиться полной свободой действий и никоим образом не нарушать создавшуюся идиллию желанием срочно решить управленческую или ей подобную задачу.",325,4 июня
1048,"Гороскоп на 4 июня 2017 Лев

В ближайший день вам лучше всего занять выжидательную позицию, так как что бы вы сейчас ни пытались предпринять, все будет получаться с совершенно противоположным результатом. В отношениях с любимым человеком особых перемен не ожидается. Постарайтесь уходить от споров и выяснения отношений.",321,4 июня
1049,"Любовный гороскоп 3 июня
Завтра у Льва появится шанс придать новое дыхание своим отношениям! Если в последнее время в них стало меньше страсти и огня, необходимо сделать что-то для того, чтобы их обновить. День склоняет Льва к смелым экспериментам в области любви: завтра его избранник воспримет их с восторгом. Это хороший повод для Льва не только поделиться своими сокровенными фантазиями, но даже, возможно, какие-то из этих фантазий осуществить.",457,3 июня
1050,"Бизнес-гороскоп на 03 июня 2017 года
Очень продуктивный день для вашей карьеры. Стоит задуматься над тем, как вы можете немного подкорректировать свои методы работы, соотнося их с требованиями современного времени и общепринятых стандартов. Только не забудьте, что полученный результат потом надо будет закрепить.",314,3 июня
1051,"Гороскоп на 3 июня 2017 Лев

Данный день подарит вам разнообразные возможности. Появится шанс выйти на нужные контакты, о чем-то договориться или начать совместный проект. Нужно пересмотреть свои установки в отношении здоровья, внести изменения в распорядок дня и при необходимости увеличить физические нагрузки.",313,3 июня
1052,"Лев. ❤ 2 июня
Завтра звезды советуют Льву поговорить со своим любимым человеком о деньгах. Это хороший момент для того, чтобы вместе решить любые недоразумения по этому вопросу, обсудить финансовые планы на будущее или просто поговорить по душам. Льву и его избраннику завтра стоит обсудить свои затраты на отпуск, проанализировать доходы, оценить перспективы. Если доходы не так хороши, как хотелось бы, пора подумать над тем, как это можно изменить.",452,2 июня
1053,"Бизнес-гороскоп на 02 июня 2017 года
Сегодня у вас могут возникнуть непредвиденные проблемы, из-за которых вы можете куда-то опоздать. Застраховаться от этого нельзя — быть может, лучше освободить этот день вовсе? По крайней мере, не назначайте бизнес рандеву.",261,2 июня
1054,"Гороскоп на 2 июня 2017 Лев

Сейчас неподходящее время для того, чтобы перекраивать мир и принимать поспешные решения. Будьте готовы к тому, что вы можете быть как на ладони у кого-либо, чьим мнением дорожите. Старайтесь больше отдыхать и не нагружать себя бытовыми делами и проблемами. Время для активности пока не наступило.",327,2 июня
1055,"Лев. ❤ 1 июня
Завтра даже в любви у Льва будет доминировать левое полушарие – то есть та область мозга, которая отвечает за логику и трезвый расчет. Это означает, что если дело касается новых знакомств, Лев завтра сделает выбор не в пользу красивых глаз, а в пользу надежности. Если же у Льва есть любимый человек, понадобится не один горячий поцелуй, чтобы Лев вместо головы начал думать, как обычно, сердцем.",411,1 июня
1056,"Бизнес-гороскоп на 01 июня 2017 года
Сегодня не стоит слишком усердствовать. Вы уже набрали нужный темп, поэтому можно включить автопилот. А пока всё будет идти своим ходом, постарайтесь обратить свой взор на дела амурные. Не слишком ли много времени у вас уходит на работу?",275,1 июня
1057,"Гороскоп на 1 июня 2017 Лев

На данном этапе вы можете допустить серьезные ошибки и просчеты в профессиональной деятельности, поэтому не спешите с принятием решений. Сейчас не будет случайных встреч. Если в окружении появится новый человек, то он сыграет в вашей жизни определенную роль.",288,1 июня
1058,"Бизнес-гороскоп на 31 мая 2017 года
Сегодня вам не придется долго думать, чем бы себя занять на рабочем месте. Работы будет столько, что вы только и будете успевать, что разгребать старые задания и с горем пополам отбиваться от новых. Постарайтесь однако делать это вежливо и корректно, дабы не лишиться их вообще.",315,31 мая
1059,"Лев. ❤ 31 мая
Завтра Льву стоит подумать о будущем своих романтических отношений и поделиться мыслями с любимым человеком. Мозг Льва будет работать в форсированном режиме, позволяя ему прогнозировать ситуацию на несколько ходов вперед. Воспользовавшись аналитическими способностями, которые предоставляет этот день, Лев сумеет блестяще оценить перспективы. А для развития отношений ему достаточно поставить перед собой и своим избранником какую-нибудь общую цель.",464,31 мая
