,text,length,date
705,"Гороскоп на 28 декабря 2017
 Наиболее благоприятный день для разного рода важных начинаний. Можете смело продвигать свои предложения, они обязательно найдут отклик и будут приняты. День хорош для укрепления родственных отношений.

Бизнес-гороскоп на 28 декабря 2017
 Сегодня всё ваше внимание будет обращено не на себя, а на другого человека, которому сейчас очень необходима ваша поддержка. Так что свои дела вам придется ненадолго оставить в стороне.

Любовный гороскоп на 28 декабря 2017
Завтра одинокому Овну представится шанс встретить прекрасного Принца (Принцессу) своей мечты! Любовная стрела Амура может ранить его неожиданно, во время ничего не значащего разговора или обмена взглядами, когда Овен вдруг поймет, что перед ним находится некто удивительный, достойный самого пристального внимания. Завтрашний день может стать началом новых больших отношений, а также больших перемен, знаменующих новый этап в жизни Овна.",929,28 декабря
706,"Гороскоп на 27 декабря 2017
 Не делитесь своими сокровенными мыслями и тайнами, так как существует опасность, что эта информация попадет в чужие уши и, возможно, будет использована против вас. Не доверяйте людям, которые слишком много обещают. Уделяйте больше времени и внимания любимому человеку.

Бизнес-гороскоп на 27 декабря 2017
 Давно ли вы выбирались куда-нибудь вдвоём с любимым человеком? Если нет, именно сегодняшний вечер вам непременно надо провести вместе. Отмените все дела и закажите столик в ресторане или места в театре, проведите время со вкусом. Кстати, мобильник придется выключить.

Любовный гороскоп на 27 декабря 2017
Завтра звезды рекомендуют Овну заняться пересмотром своих основных планов и целей. Овну стоит посмотреть со стороны на все, что он делает и к чему стремится. Достаточно сменить лишь некоторые приоритеты, чтобы все стало развиваться совсем по-другому, в нужном ему русле.",912,27 декабря
707,"Гороскоп на 26 декабря 2017
 В этот день успех будет сопутствовать тем представителям данного знака, которые проявят активность в достижении своих целей. Во многих делах вы будете сами себе голова, поэтому и действовать можно соответствующим образом. Сейчас удастся завязать новые деловые знакомства или поднять старые полезные связи. Постарайтесь не пропустить важный телефонный звонок, который, не исключено, откроет для вас новые горизонты.

Бизнес-гороскоп на 26 декабря 2017
 Сегодня вы просто сама придирчивость. Может быть, это связано с устойчивым желанием упорядочить вашу жизнь? В любом случае в этот день вы будете иметь на окружающих большое влияние. Но не стоит слишком проявлять характер, иначе рискуете нажить себе врагов, а это вам, вне всякого сомнения, не нужно.

Любовный гороскоп на 26 декабря 2017
Завтра – день, когда достаточно лишь небольшого толчка, чтобы отношения Овна с его любимым человеком вышли на новый уровень! Звезды говорят, что и сам Овен, и его избранник уже созрели для этого, однако если события не форсировать, они вряд ли произойдут сами по себе в ближайшие дни. Так что Овен смело может брать инициативу в свои руки, особо не усердствуя при этом: даже маленький шаг завтра может послужить катализатором процесса и волшебным образом многое изменить.",1291,26 декабря
708,"Гороскоп на 25 декабря 2017
 Можно начинать новые дела, вести переговоры, подписывать документы. Если перед вами стоит вполне конкретная цель, то в это время вы будете продвигаться к ней уверенными шагами. Недоброжелатели могут плести интриги за вашей спиной, поэтому им не следует давать поводов для сплетен.

Бизнес-гороскоп на 25 декабря 2017
 В этот день вы будете заинтересованы в том, чтобы ваши коллеги стали для вас друзьями или хотя бы приятелями. В противном случае, вам будет непросто разбираться с вашими проблемами в одиночку без какой бы то ни было надежды на помощь со стороны. А она может пригодиться.

Любовный гороскоп на 25 декабря 2017
Возможно, Овен всегда считал, что внешность партнера для него не так уж важна и главное – внутренний мир. Однако завтра судьба может внести смятение в эти взгляды, столкнув Овна с человеком прекрасной души и весьма сомнительной внешности. Овну придется сделать над собой большое усилие для того, чтобы рассмотреть этот самый «богатый внутренний мир». Зато если это ему все-таки удастся, лягушка имеет шанс превратиться в прекрасного принца.",1097,25 декабря
709,"Гороскоп на 24 декабря 2017
 Профессиональные дела окажутся не настолько сложными, как может показаться на первый взгляд, так что смело принимайтесь за работу. День благоприятен для романтических свиданий, встреч с друзьями. Общение даже с малознакомыми людьми окажется приятным и перспективным.

Бизнес-гороскоп на 24 декабря 2017
 Сегодня звезды категорически запрещают вам упоминать в вашей речи слово «работа» и какие бы то ни было синонимы к ней. Пусть день ваш будет сугубо отдыхательным как для души, так и для тела, а страшные слова забудутся хотя бы на небольшой период времени. Они вам право сейчас ни к чему.

Любовный гороскоп на 24 декабря 2017
Завтра в душе Овна будет петь весна, а в животе – порхать бабочки! День настраивает его на самый романтический лад и невозможность думать о чем-нибудь еще, кроме любви и любимого человека. И пусть в быту и в работе все будет валиться у мечтательного Овна из рук – разве это так уж важно? Чувства, которые он завтра испытает, подобны волшебству. Что еще в этом мире может с этим сравниться?",1048,24 декабря
710,"Гороскоп на 23 декабря 2017 
 Вы будете полны энергии, появится желание вершить великие дела. Любая, даже непростая ситуация сложится в вашу пользу. Звезды советуют заняться самоанализом и подвести итоги проделанной работы. Если есть возможность, то вторую половину дня посвятите отдыху, лучше всего за пределами города. 

Бизнес-гороскоп на 23 декабря 2017 
 В сегодняшний выходной вам особенно будет полезен выезд на природу. Прогулки на свежем воздухе плодотворно повлияют на ваши натянутые нервы. Кроме того, спокойная атмосфера поможет вам сосредоточиться, чтобы позволить вашему воображению найти свежие бизнес-идеи. 

Любовный гороскоп на 23 декабря 2017 
Завтра звезды советуют Овну как следует пофантазировать! Его желания будут обладать свойством сбываться, так что Овну стоит как можно ярче, в деталях, представить себе своего идеального партнера и личную жизнь. Может быть, Овен хочет обратить на себя чье-то внимание? Или добавить в свои отношения романтики и огня? Не бойтесь мечтать! Визуализировав свои мечты завтра, Овен сумеет со временем добиться желаемого.",1079,23 декабря
711,"Гороскоп на 22 декабря 2017
 Для достижения хороших результатов нужно действовать самостоятельно - это избавит вас от многих разочарований. Налаживайте отношения с людьми, чья помощь может понадобиться. Хорошее время для новых знакомств и романтических увлечений.

Бизнес-гороскоп на 22 декабря 2017 
Сегодня вам стоит в большей степени наслаждаться плодами своих трудов, чем вкладывать деньги в бизнес. Тем более нужно избегать вложений туда, где вам обещают очень быстрый возврат денег. Во всём сегодня руководствуйтесь своей интуицией и своему деловому нюху.

Любовный гороскоп на 22 декабря 2017
Завтра звезды предупреждают Овна, что в его личной жизни наступает время перемен! Новые люди и новые события уже маячат на горизонте, и совсем скоро проявят себя. Даже если Овен полагает, что ему известно, о чем идет речь, скорее всего, он ошибается: перемены окажутся неожиданными и для него, и для его партнера. Все, что Овен завтра может сделать, – это морально подготовиться и, доверяя судьбе, принять те сюрпризы, которые она для него приготовила.",1053,22 декабря
712,"Гороскоп на 21 декабря 2017
 Пора взяться за дела, которые были отложены на некоторое время. В решении профессиональных вопросов следует прислушиваться к советам более опытных коллег. Отношения с близкими людьми будут гармоничными, если вы покажете, что готовы идти на компромисс.

Бизнес-гороскоп на 21 декабря 2017 
Будьте готовы сделать решительный шаг, чтобы ступить на новую дорогу, которая принесет вам гораздо больше, чем вы ожидаете. Главное сейчас для вас - это поддержка членов вашей семьи, которые смогут помочь вам, если на первых порах ваши дела пойдут не совсем гладко.

Любовный гороскоп на 21 декабря 2017
Завтра у Овна бунтарский настрой: все привычное будет казаться ему ужасно пресным и скучным! Если Овен пока одинок, не исключено, что он заведет весьма необычное знакомство с человеком, который не совсем в его вкусе. Если же у Овна есть партнер, звезды завтра советуют ему не заглядываться на лиц противоположного пола, а воплотить свои фантазии в жизнь вместе с ним. Это обеспечит Овну необходимый накал страстей и остроту ощущений!",1056,21 декабря
713,"Гороскоп на 20 декабря 2017 
Окружающие будут склонны принимать неверные решения (во всяком случае, так будет казаться вам), это может столкнуть ваши интересы. Сейчас нельзя перекладывать свою ответственность на чужие плечи, так как в конечном итоге за все придется отвечать вам. Если у вас имеются долги, то постарайтесь их поскорее отдать.

Бизнес-гороскоп на 20 декабря 2017
 Сегодня не стоит идти на компромисс со своей совестью, потом будете невероятно жалеть о поступке. Если по-другому проблему никак не разрешить, лучше честно отказаться от выполнения. Сейчас вы идёте по мосту под пропастью, от одного неверного шага зависит всё. Лучше не рисковать!

Любовный гороскоп на 20 декабря 2017
Завтра звезды советуют Овну приложить усилия к тому, чтобы внести разнообразие в свою личную жизнь! Если отношения длятся какое-то время, их острота постепенно сходит на нет, и чтобы любовь не уступила место привычке, чувства необходимо обновлять. Новые впечатления, знакомства, путешествия и просто романтические прогулки под луной – все это завтра способно вырвать Овна и его любимого человека из рутины, зажигая в их сердцах страстный огонь.",1142,20 декабря
714,"Гороскоп на 19 декабря 2017
 Не беритесь за новые дела, лучше постарайтесь завершить старые. По возможности, не давайте никаких обещаний, не берите повышенных обязательств и не слишком доверяйте тому, что будут вам говорить. Будьте осторожны в общении с лицами противоположного пола.

Бизнес-гороскоп на 19 декабря 2017 
Сегодня стоит держать руку на пульсе, чтобы не упустить хорошее деловое предложение. Кроме того, сейчас очень хорошее время для того, чтобы поработать немного сверхурочно. Ваше рвение произведёт должный эффект на начальство и поможет вашему шефу по-новому взглянуть на ваше профессиональные навыки.

Любовный гороскоп на 19 декабря 2017
Если вы давно хотели завести служебный роман, сегодня самый подходящий для этого день. Постарайтесь сделать всё возможное для того, чтобы завязывающиеся отношения не навредили ни вам, ни вашему потенциально любимому человеку и чтобы происходящее никого из вас не скомпрометировало.",940,19 декабря
715,"Гороскоп на 17 декабря 2017
 День удачен для торговли, судебных дел, переезда или командировки. Посвятите себя неспешным делам. Неплохо выспаться и отдохнуть. Возможно обострение хронических заболеваний.

Бизнес-гороскоп на 17 декабря 2017 
Сегодня вы открыты для всего нового. Любые, даже самые незначительные перемены вы в этот день воспримете как свежий глоток воздуха. А если ничего не происходит, то вам следует взять узды правления в свои руки и начинать активно действовать самостоятельно.

Любовный гороскоп на 17 декабря 2017
Завтра в любви Овну не мешает как следует поэкспериментировать! Естественно, речь идет не о смене партнера (если партнер у Овна есть), а всего лишь о том, что ему необходимо внести разнообразие в свою личную жизнь! Ну а для одиноких Овнов пространством для экспериментов завтра может стать любое место для знакомства. И не надо слишком уж бояться ошибиться, в конце концов, вся жизнь – это полигон для проб и ошибок, то есть по сути, один большой эксперимент.",995,17 декабря
716,"Гороскоп на 16 декабря 2017
 Сейчас на жизненном пути вас может поджидать испытание, которое придется пройти. Причем очень многое будет зависеть от того, как вы с этим справитесь. Не обращайтесь за помощью к людям, которым не слишком доверяете, и не связывайте себя обещаниями, поскольку высока вероятность их не выполнить.

Бизнес-гороскоп на 16 декабря 2017
 Если вы сегодня попытаетесь улизнуть от домашних дел, то ваша семья выйдет на тропу войны. А разве вы того хотите? Поэтому, коль вы не желаете затачивать свой томагавк, лучше смириться с тем, неплохо было бы навести порядок в квартире или просто сходить за покупками в соседний супермаркет. Благо никаких трудовых подвигов ваша фирма от вас требовать не будет.

Любовный гороскоп на 16 декабря 2017
Завтра звезды советуют Овну направить энергию на укрепление связей с людьми. Речь идет не только об отношениях с любимым человеком, но и со всеми, кто Овну небезразличен: родственниками, друзьями, коллегами, даже соседями по двору. Это обогатит внутренний мир Овна и предоставит новые возможности. А главное, завтра позитивный опыт общения с людьми для Овна – верный путь к счастью и обретению любви.",1161,16 декабря
717,"Гороскоп на 15 декабря 2017
 День идеален для решения вопросов, связанных с юриспруденцией и любыми правовыми вопросами. Любые бюрократические вопросы в это время решаются на удивление легко.

Бизнес-гороскоп на 15 декабря 2017
 Постарайтесь не чувствовать себя обделенным. Что-то ведь у вас имеется, не так ли? Фортуна не любит жалобщиков, а нынче она будет прислушиваться к вам особенно внимательно. Пусть даже мечты ваши будут исключительно конструктивны — у них будет больше шансов сбыться.

Любовный гороскоп на 15 декабря 2017
Завтра Овен и его любимый человек могут узнать нечто новое, что прольет свет на их отношения и покажет истоки их общих проблем. Принять эту информацию может быть нелегко, но это не сложнее, чем блуждать наугад в темноте. Овну и его избраннику судьба завтра предоставляет возможность увидеть ситуацию, как она есть, а заодно и шанс все исправить. Для этого им надо, не пряча голову в песок, научиться действовать сообща.",953,15 декабря
718,"Гороскоп на 14 декабря 2017 
Проявляйте больше инициативы. Но если на пути возникнет непреодолимая стена, не пытайтесь ее пробить - не время. Избегайте споров - победителем в них окажетесь не вы. Возможно получение интересных деловых предложений. Оптимизм и уверенность в своих силах помогут найти новых союзников.

Бизнес-гороскоп на 14 декабря 2017
 Сегодня самое время для налаживания деловых связей, а ваше обаяние и умение убеждать сыграют в этом нелёгком деле не последнюю роль. Но не стоит браться за несколько дел одновременно. Помните, что лучше меньше, да лучше! А в целом старайтесь сохранять спокойствие духа и не забывайте о вашем лучшем союзнике-чувстве юмора.

Любовный гороскоп на 14 декабря 2017
Завтра Овен имеет шанс столкнуться с чем-то новым и интересным, что в будущем отразится на его судьбе! Возможно, это будет человек, а может быть, новые знания, захватывающие впечатления или чувства. Впрочем, и сам Овен завтра будет настроен не сидеть сложа руки, а идти или даже бежать вперед, навстречу своей судьбе. Его ум и сердце будут открыты, а любознательность заставит совершать смелые и неожиданные поступки!",1131,14 декабря
719,"Гороскоп на 13 декабря 2017
 У вас будет возможность реализовать задуманное и преуспеть в совершенно новом деле. Однако действовать нужно быстро. Этот день благоприятен для любви. Возможны интересные встречи, многообещающие знакомства. Есть шанс решить какие-то давние семейные проблемы.

Бизнес-гороскоп на 13 декабря 2017 
Только ваша целеустремленность в этот день поможет вам достигнуть всех поставленных перед вами трудовых целей и выйти победителем из любых неблагоприятных ситуаций, которые возникнут на вашем пути. Впрочем, любой положительный результат вашей деятельности будет оценен по достоинству.

Любовный гороскоп на 13 декабря 2017
Завтра настроение Овна будет переменчивым, как погода в весенний день. Только что был дождь, и вот выглядывает солнце, а вслед за ним вполне может начаться ливень или даже шторм. Любимый человек Овна легко выдержи его эмоциональные капризы.",889,13 декабря
720,"Гороскоп на 12 декабря 2017
 В делах не стоит спешить и подгонять под себя ситуации и события. Постарайтесь не общаться с агрессивно настроенными людьми. Не обращайте внимания, если кто-то попытается задеть вас обидными словами. Найдите занятие по душе и посвятите ему больше времени.

Бизнес-гороскоп на 12 декабря 2017
У вас возникнет желание полностью изменить свой мир вокруг и ваш образ жизни. Только не переборщите! Сегодня на работе вы можете получить перспективные предложения, которые, на первый взгляд, покажутся вам неинтересными, но с отказом торопиться не следует, обдумайте всё ещё раз.

Любовный гороскоп на 12 декабря 2017
Завтра Овен и его любимый человек будут находиться в прекрасном, гармоничном состоянии духа! Их сердца будут биться в унисон, а глаза сиять при виде друг друга. И для самого Овна, и для его избранника, и для всех вокруг очевидно, что это судьба. Что ж, возможно и так, но одной судьбы и везения мало. Если огонь любви – это подарок небес, то заслуга влюбленных в том, что сберегли этот огонь, не дав ему угаснуть.",1053,12 декабря
721,"Гороскоп на 11 декабря 2017
На данном этапе стоит воздержаться от дел, требующих слишком активных действий. Работу нужно делать тщательно и не спеша. Этот день подходит для всего, что связано с любовными отношениями. Возможны новые многообещающие знакомства.

Бизнес-гороскоп на 11 декабря 2017 
Оторвитесь уже наконец от свой работы! Дайте себе возможность полноценно отдохнуть — заодно переведут дух и те, кто волею судеб оказался рядом с вами. К людям следует быть несколько снисходительнее.

Любовный гороскоп на 11 декабря 2017
Обычный, спокойный день. Если верить прогнозам звезд, то завтра вам стоит попробовать отдать инициативу партнеру. Везде и во всем.",664,11 декабря
722,"Гороскоп на 10 декабря 2017
 Любые трудности будут преодолимы. Сосредоточьтесь на том, чтобы сформулировать для себя главные задачи и программу достижения цели. Накопившиеся дела не откладывайте, сейчас есть возможность выполнить их в хорошем темпе и с удовольствием. Держите эмоции под контролем. Любые противоречия будут разрешимы, если не станете спешить.

Бизнес-гороскоп на 10 декабря 2017 
Сегодня звезды рекомендуют вам заняться повышением вашей самооценки, ибо она, кажется, начала падать. Неплохо бы разобраться в причинах этого несчастья. Оставлять все как есть явно нельзя - это весьма дурно скажется на степени уважения ваших коллег к вам и возможностях карьерного роста в том числе. Постарайтесь этого избежать.

Любовный гороскоп на 10 декабря 2017
Завтра любимый человек Овна захочет поделиться с ним какими-то своими мыслями или чувствами. Овну не стоит отмахиваться от разговора или переносить его на неопределенное «потом»: у его избранника еще не скоро возникнет желание пооткровенничать. Все, что от Овна требуется завтра, – это уделить своему партнеру чуть больше внимания, чем обычно. Взамен он может услышать нечто весьма любопытное для себя.",1166,10 декабря
723,"Гороскоп на 09 декабря 2017
 Возможны мелкие неприятности, но серьезных перемен к худшему не предвидится. Вы будете готовы заняться новыми делами, да и расквитаться со старыми долгами сумеете. День благоприятный для новых знакомств, увлечений и любви. Будьте внимательны к своему здоровью.

Бизнес-гороскоп на 09 декабря 2017
 Сегодня вам стоит относиться ко всему с юмором - к необходимости работать тогда, когда на это нет ни малейшего желания, в том числе. Если вы не найдете смешной стороны в происходящем, вы рискуете поплатиться способностью здраво оценивать ситуацию.

Любовный гороскоп на 09 декабря 2017
Главным ориентиром завтра для Овна в любви должны стать слова «дипломатичность» и «осторожность». Лучше всего, если, прежде чем высказываться самому, Овен для начала поинтересуется у любимого человека его мнением.",827,9 декабря
724,"Гороскоп на 08 декабря 2017
 День благоприятный как для профессиональной деятельности, так и для личных взаимоотношений. Идет удачное время для того, чтобы отношения с любимым человеком поднять на новую, более высокую ступень. А у одиноких представителей знака может появиться шанс познакомиться с близким по духу человеком.

Бизнес-гороскоп на 08 декабря 2017
 Сегодня вам не следует слишком увлекаться профессиональной деятельностью и посвящать ей весь пыл вашей души, все ваше вдохновение и желание жить. В конце концов, работа, даже самая интересная и высокооплачиваемая, того не стоит. Постарайтесь быть похолоднее и посдержаннее.

Любовный гороскоп на 08 декабря 2017
Завтра Овну просто необходимо находиться в гуще людей и в гуще событий – именно там, где он востребован, Овен способен почувствовать себя по-настоящему счастливым! А счастье – вещь заразительная, оно привлекает людей. Звезды говорят, что завтра именно в толпе коллег и единомышленников Овен имеет шанс завести интересное знакомство, имеющее огромный романтический потенциал!",1049,8 декабря
725,"Гороскоп на 07 декабря 2017
 В этот день у вас могут возникнуть разногласия с кем-то из вашего окружения. Причины - и ваша собственная неуступчивость, и чужая опрометчивость. Старайтесь найти с людьми общий язык. Сейчас неподходящее время для заключения соглашений, проведения деловых переговоров и подписания документов. Будьте осторожны в финансовых вопросах: не давайте денег в долг.

Бизнес-гороскоп на 07 декабря 2017 
Чтобы вновь обрести себя вам срочно необходимо найти какую-то новую струю, попытайтесь найти её, и вы сразу увидите, как у вас изменится жизненный настрой и как преобразится ваша точка зрения на мир, такая пессимистичная в последнее время. Да и желания поработать прибавится значительно!

Любовный гороскоп на 07 декабря 2017
Завтра, если Овен хочет произвести впечатление на противоположный пол, ему не стоит скромничать! Не важно, собирается ли он целенаправленно завоевать чье-то сердце или просто завести пару-тройку новых знакомств, смелость и уверенность в себе будут залогом его побед на любовном фронте! Даже если в обычной жизни Овен не любит привлекать к себе внимание, завтра самым уместным для Овна-женщины будет образ неотразимой женщины-вамп. Ну а для мужчины – образ пылкого Казановы.",1224,7 декабря
726,"Гороскоп на 06 декабря 2017 
Пожалуй, вы переутомились. Избегайте отрицательных эмоций и слишком больших физических нагрузок. Старайтесь правильно питаться, побольше спать и почаще бывать на свежем воздухе, в компании приятных людей. И не взваливайте на себя то, что не входит в круг ваших обязанностей.

Бизнес-гороскоп на 06 декабря 2017
 Сегодня вам не следует слишком серьезно относиться к тому, что происходит на ваших глазах. В конце концов, все это может еще десять раз перемениться, и ваши сегодняшние действия не возымеют никаких последствий, ни позитивных, ни негативных. Не стоит и бояться.

Любовный гороскоп на 06 декабря 2017
Завтра звезды призывают Овна заняться самоанализом, взяв за пример прошлые отношения. Ему стоит попытаться ответить на вопрос, что и в какой момент в них пошло не так? Что он делал правильно, а что (если бы была такая возможность) хотел бы в своих действиях изменить? После этого Овен должен вернуться в день сегодняшний: не напоминают ли его отношения со своим любимым человеком ту, прошлую, ситуацию? Если существует сходство, значит, Овен может сделать вывод о том, как нужно действовать дальше.",1139,6 декабря
727,"Гороскоп на 05 декабря 2017 
Время быстрых и энергичных дел. В силу возросшей импульсивности стоит заняться не требующими особой концентрации внимания и больших временных затрат вопросами и проблемами. Увеличенная интеллектуальная активность благотворно сказывается на делах, требующих мгновенного принятия решений либо связанных с добыванием информации.

Бизнес-гороскоп на 05 декабря 2017
 Сегодняшний день подарит вам такой шанс увеличить личное благосостояние, какой вам вряд ли представится в ближайшее время. Не вздумайте сидеть сложа руки, когда птица счастья так близко от вас. Но, всё же, вступив на прямую дорожку, ведущую к заветной цели, не забывайте про осторожность.

Любовный гороскоп на 05 декабря 2017
Завтра Овну следует держать свои глаза и уши открытыми для самых нестандартных идей, приходящих извне! Он может найти ответ на вопрос, над которым много думал в последнее время, только если рассмотрит все точки зрения и варианты. Возможно, любимый человек подскажет завтра Овну готовое решение. Главное, не говорить ему сразу «нет», каким бы странным или неприемлемым оно ему не казалось. Скорее всего, в предложении партнера окажется рациональное зерно.",1174,5 декабря
728,"Гороскоп на 04 декабря 2017
 Вы можете переоценить свои физические силы, что плохо скажется на здоровье. Берегите себя и близких. Направьте свое внимание на дом, семью, родственные связи. Работа подождет. Не скупитесь на теплые слова, подарки и знаки внимания родным людям.

Бизнес-гороскоп на 04 декабря 2017
 Сегодня звезды рекомендуют вам помнить о том, что вы имеете право не только на отдых, но и на труд. А значит, различного рода перерывы, перекуры и уходы на обед принесут только пользу рабочему процессу. К любой работе лучше всегда приступать на свежую голову.

Любовный гороскоп на 04 декабря 2017
Завтра Овну для достижения гармонии со своим любимым человеком придется что-то в себе поменять. В отношениях он любит накал страстей, драматические повороты, неожиданные порывы? Безусловно, его избранник тоже, иначе они не были бы вместе. Однако завтра Овну надо постараться поумерить свой пыл и снизить градус накала эмоций как минимум вдвое. Отдохните от бурных чувств сами и дайте передышку своему партнеру.",1020,4 декабря
