,text,length,date,type,index in posts
2308,"Завтра звезды обещают Овну большие перемены. Его ждет интересный период, когда старые переживания и проблемы уйдут в прошлое, а вместо них на горизонте появятся новые перспективы, новые люди, и, если Овен этого захочет, новая любовь. Начиная с завтрашнего дня, жизнь Овна будет богата событиями, которые изменят его взгляд на многие вещи и помогут навести порядок в своей личной жизни.",385,23 октября,love,769
2309," Этот день подходит для любых начинаний и получения новых знаний. Но вам самим не стоит отправляться на поиски приключений. Если кто-то будет нуждаться в вашей помощи, то сначала узнайте, что нужно сделать, дабы не попасть в неловкую ситуацию. ",244,23 октября,simple,769
2310," Свободное время у вас нынче будет, однако его наличие — явно не ваша заслуга, да и что с ним делать, вас окажется неясно. Если вдруг решите посвятить его работе, прикиньте, как это скажется на отношениях с близкими, которые рассчитывали на ваше внимание сегодня.",263,22 октября,business,770
2311," Завтра во всем, что касается любви, романтики и чувств, Овен будет склонен к консерватизму. Если он одинок, то флирту или новому знакомству, скорее всего, предпочтет невинное дружеское свидание или вечер наедине с книгой. Если же у Овна есть любимый человек, то ему не стоит пускаться на эксперименты, выбрав для романтического свидания с ним одно из старых, проверенных мест. В новой, непривычной обстановке завтра Овен может почувствовать неловкость.",453,22 октября,love,770
2312," Хоть возникающие вопросы и не будут жизненно важными, но на их решение уйдет много времени и энергии. Старайтесь соблюдать дистанцию с окружающими и не принимать все сказанное на веру. ",186,22 октября,simple,770
2313," Сегодня вам не придется долго вспоминать какие-то сведения о вашей работе, которые неожиданно кому-то из ваших любимых или просто близких людей понадобится. Постарайтесь однако, чтобы выяснением этих сведений на этот день разговоры о работе и ограничились.",257,21 октября,business,771
2314," Завтра звезды обещают Овну неожиданные события и перемены в личной жизни. Пусть его не смущает тот факт, что он, как ему кажется, к ним еще не готов. Завтра в Овне достаточно решимости и авантюрной жилки, чтобы смело идти навстречу новому, а не прятаться от него. Такой настрой способен творить чудеса! Главное, держать руку на пульсе и внимательно следить за ситуацией, чтобы понять, когда и какие именно шаги нужно совершить.",428,21 октября,love,771
2315," Сейчас важно быстро ориентироваться в обстановке. К предложениям относитесь осторожно, не переоценивайте свои силы и возможности партнеров. Больше слушайте и меньше высказывайте свое мнение. Есть возможность улучшить свое положение. ",234,21 октября,simple,771
2316,"Новизна – вот девиз сегодняшнего дня. Если вы твердо решили устраиваться на работу – не мешкайте ни минуты – это ваш день. Возможное будущее начальство останется довольно, и с ближайшего понедельника вы сможете приступить к новым служебным обязанностям. Осталось выбрать цель – звезды не подведут!",297,20 октября,business,772
2317,"Лучшее, что может сделать завтра Овен, – это посвятить день себе! Найдите время, чтобы сходить в фитнес-клуб, в косметический салон или в солярий. Неплохо было бы принять ванну с эфирными маслами.",196,20 октября,love,772
2318," Многому из того, что вы запланировали на этот день, не суждено осуществиться. Обстоятельства будут ставить перед вами препятствия, а у вас не хватит выдержки, чтобы их преодолеть. Не совсем удачным образом дела могут складываться на личном фронте. Избегайте выяснения отношений с любимым человеком. ",300,20 октября,simple,772
2319," Сегодня любые попытки рационализировать ваш рабочий процесс, навести порядок на рабочем месте или придумать алгоритм выполнения рутинной работы будут оканчиваться неудачей, но каждая последующая будет куда менее сокрушительной, нежели предыдущая. Дерзайте! ",258,19 октября,business,773
2320," Завтра звезды советуют Овну задуматься о перспективе отношений со своим любимым человеком. Каким бы сложным ни был выбор, Овну стоит попробовать завтра взвесить все «за» и «против» и сделать первые сознательные шаги в нужную сторону. В конце концов, нельзя же вечно топтаться на месте?",286,19 октября,love,773
2321," Данный день благоприятен для увеселительных мероприятий, а также для встреч и переговоров. Если вы решите пойти в гости со своей половинкой, то постарайтесь не обделить вниманием любимого человека. Иначе ваше поведение послужит источником обиды и конфликта. ",259,19 октября,simple,773
2322," От вашей улыбки меркнут все негативные эмоции, и сегодняшний день сделает вас настолько жизнерадостным, что вы даже поразитесь, насколько легко вы стали смотреть на проблемы, казавшиеся вам неразрешимыми. Примите к сведению, что некоторое легкомыслие иногда помогает найти выход из невероятно запутанных ситуаций.",314,18 октября,business,774
2323," Завтра звезды не склоняют Овна к серьезности и сентиментальности. В романтические отношения он способен принести элементы юмора, игры и флирта! Если у Овна уже есть любимый человек, это позволит ему провести в обществе партнера прекрасный веселый день, не обремененный пафосом и излишними предрассудками. Если же Овен пока одинок, его завтрашний игривый настрой будет притягивать к нему заинтересованные взгляды.",413,18 октября,love,774
2324," Этот день в эмоциональном отношении может выдаться для вас жарким. Если не хочется заглаживать вину перед окружающими, постарайтесь свои слова и эмоции держать под контролем. Таким образом удастся избежать конфликта, да и ваша репутация не пострадает. ",253,18 октября,simple,774
2325," Не будьте столь категоричны, как обычно, дайте людям показать себя, дайте им хоть малейшую возможность раскрыться и проявить свои позитивные качества. Ведь вы судите обо всем с высоты вашего опыта, и не учитываете, что не все могут то, что вам так легко дается.",262,17 октября,business,775
2326,"Овны полны творческих планов и новых идей. Вам все удается, партнеры в восторге, начальство подумывает о вашем повышении. Ваша задача - не сгореть на работе и проводить побольше времени в кругу семьи, чтобы близкие люди не почувствовали себя брошенными. Если сможете все умело сочетать, любовь принесет вам только радость.",322,17 октября,love,775
2327," Вы легко справитесь со всеми задуманными делами. Споров и слишком эмоционального общения избегайте. Полезна физическая активность. Возможны новые романтические увлечения. Не исключено, что вам удастся возобновить старые связи, которые в будущем окажутся очень полезными. ",272,17 октября,simple,775
2328,"Не бойтесь разорвать отношения с вашими партнерами по бизнесу, если вы понимаете, что они уже изжили себя. Будьте решительны и действуйте, в первую очередь, в интересах компании. Возможно, вам сегодня придется потупиться своим личным душевным спокойствием.",256,16 октября,business,776
2329," Если в отношениях Овна с его любимым человеком наметилась трещина, завтра у него есть шанс залить ее цементом и зашпаклевать. Овну надо завтра удивить своего любимого человека: к примеру, приготовить ему романтический ужин. Ну а потом – подарить не менее романтическую ночь!",275,16 октября,love,776
2330," Вряд ли сейчас произойдут грандиозные события, которые перевернут вашу жизнь. Но положительные сдвиги намечаются. Особенно вы сможете преуспеть в делах, связанных с общением, контактами и договоренностями. Постарайтесь отдать долги, если они у вас есть.",254,16 октября,simple,776
2331," Сейчас придётся приложить уйму сил и времени, чтобы сохранить стабильность своего заработка. Кроме этого, вы можете попасть в компрометирующую вас ситуацию, так что будьте внимательны и осторожны. Испортить себе репутацию недолго, долго восстанавливать утраченное.",265,15 октября,business,777
2332," Скучать не придется. Завтрашний день принесет некоторые заботы, но они окажутся приятными. Возможно, вы захотите заняться обустройством собственного дома, поменять шторы на окнах, переставить мебель. И почаще прислушивайтесь к собственной интуиции, она вас не подведет.",270,15 октября,love,777
2333," Сейчас вы сами будете искусственно создавать трудности на своем пути, а затем мужественно их преодолевать. Из-за этого можете столкнуться с упреками в свой адрес. В большей степени это относится к любовным отношениям. Соблюдайте осторожность на дороге и при обращении с острыми предметами. ",291,15 октября,simple,777
2334," Создавайте иллюзию бурной деятельности, пока это будет возможно. Стоит вам показать, что вы не шибко-то заняты, как тут же найдутся желающие загрузить вас по самую макушку. Еще и приговаривать будут что-нибудь обидное — про лентяев.",233,14 октября,business,778
2335," Завтра романтические планы Овна могут быть нарушены каким-то неожиданным и приятным событием. Пусть завтра девизом Овна станет «Все будет хорошо!». Главное не опускать руки и не поддаваться эмоциям. Ясная голова, оптимизм и вера в себя – вот залог будущих любовных побед Овна.",277,14 октября,love,778
2336," Ваша эмоциональная восприимчивость в это время окажется довольно высокой. Нужно быть особенно осторожными в отношении новых знакомых. Над вами висит опасность обмана, причем очень искусного. Если вы являетесь участником дорожного движения, будьте осторожнее и не отвлекайтесь на дороге. ",288,14 октября,simple,778
2337,"Сегодня не стоит слишком много рассказывать всем на каждом углу о своих планах. Вероятность того, что вам позавидуют, и дело не выгорит, очень высока. Держите язык за зубами и отделывайтесь общими словами. В таком случае и ваша совесть будет чиста, и чужое любопытство окажется удовлетворенным.",294,13 октября,business,779
2338,"Завтра Овну пора разгрузить голову от давно накопившихся любовных проблем и забот. Нельзя же постоянно об этом думать! Время от времени просто необходимо усилием воли выкидывать эти мысли из головы, предоставив событиям развиваться своим чередом. Так и Овну самому будет легче, да и пущенные завтра на самотек события, возможно, примут более выгодный для него оборот.",367,13 октября,love,779
2339," В разговорах нужно четко соблюдать черту, за которую не следует переступать. Постарайтесь больше слушать и меньше высказывать свое мнение. Избегайте конфликтных ситуаций. Возможно, сейчас грядут перемены в вашей профессиональной деятельности, и если сумеете сориентироваться, то можете в этом преуспеть. ",305,13 октября,simple,779
2340," Не стоит в этот день слишком уж свято следовать правилам, по которым живет ваш трудовой коллектив. Легкое отклонение от нормы лишь придаст вам шарма, сделает вас неповторимым и особенно привлекательным. Возможно начало служебного романа. Но начальству на глаза лучше не попадайтесь.",283,12 октября,business,780
2341," Завтра в делах любовных Овну пора признаться себе в чем-то важном. Стоит ли прятать от себя свои истинные чувства, тем более что рано или поздно они все равно станут очевидными – и для него, и для других? Так что лучшее, что может сделать Овен, – это посвятить завтрашний день самокопанию и психоанализу. Надо хотя бы попытаться понять настоящие мотивы собственных поступков, и тогда Овен, возможно, узнает о себе и о своем избраннике то, чего совсем не ожидал.",462,12 октября,love,780
2342," Не создавайте проблем из мелочей. Берегите отношения с близкими, легко миритесь и идите на компромисс. Встречи с друзьями обещают приятные впечатления, но избегайте контактов с назойливыми людьми. Общайтесь только с теми, кто вам приятен, и прислушивайтесь к их советам. Это время хорошо подходит для отдыха и восстановления сил. ",331,12 октября,simple,780
2343,"Смело начинайте новые проекты, а также инвестируйте в разработки новейшей продукции, внедряйте новые услуги: сейчас все ваши начинания помогут вам хорошо поправить ваше материальное положение. Не бойтесь экспериментов, ведь кто не рискует, тот не пьет шампанского.",264,11 октября,business,781
2344," Завтра ожидаются приятные перемены, которые повлияют на течение вашей жизни. Стройте планы, реализовывайте их, сейчас вы на пике успеха. Вам захочется тепла и уюта. Вы сможете наладить отношения с родственниками.",213,11 октября,love,781
2345," В этот день любую работу нужно выполнять не спеша, а главное, качественно. Если у вас возникнут претензии к сотрудникам или руководству, не торопитесь говорить об этом вслух. Общение с новыми знакомыми окажется приятным и продуктивным. ",237,11 октября,simple,781
2346,"Сегодня вам не стоит слишком серьёзно подходить к выполнению своих обязанностей. Попробуйте отнестись ко всему с чувством юмора - и вы увидите, как сразу преобразится мир вокруг вас. Даже самые трудные дела будут вам по плечу, если вы сумеете подойти к ним как к увлекательной игре.",282,10 октября,business,782
2347," Завтра Овну следует быть реалистом во всем, что касается совместных планов. В сутках всего 24 часа, а он хочет сделать за этот срок чуть ли не больше, чем за всю неделю! Овну стоит прислушаться к советам своего любимого человека (у него будет более здравый взгляд на вещи) и приготовиться к тому, что какую-то часть запланированного на завтра ему придется отложить. Зато все остальное будет получаться просто замечательно.",423,10 октября,love,782
2348," В этот день - встречи, совещания, переписка и поездки могут открыть для вас новые перспективы и улучшить настроение. Рассчитывайте на поддержку авторитетных людей. Постарайтесь не волноваться по пустякам. Физическая работа или занятия спортом помогут восстановить душевный покой и повысить жизненный тонус. ",308,10 октября,simple,782
2349," Под грузом усталости вы можете легко потерять тот ориентир и ту путеводную, к которым вы двигались всё время. Мир вдруг покажется вам размытым и тусклым. Но это лишь новые грани привычного. Обрамите рамкой акварель жизни, и она вновь станет вам понятной, главное увидеть самое важное.",285,9 октября,business,783
2350,"Завтра звезды настраивают Овна скорее на дружеское, чем на романтическое, общение. Если у него уже есть любимый человек, можно смело говорить с ним на любые темы, которые интересуют обоих, – завтра партнерам будет весело и непринужденно в компании друг друга. Если же Овен собрался на любовную охоту, не стоит отпугивать свою добычу откровенным флиртом. Куда эффективнее побыть просто другом и интересным собеседником, – это может стать лучшим началом будущих отношений",469,9 октября,love,783
2351," Сейчас не самое удачное время для выяснения отношений с любимым человеком. Вы можете реагировать на складывающиеся обстоятельства более эмоционально, чем обычно, и способны наговорить лишнего. Для новых знакомств данное время - неподходящее. ",243,9 октября,simple,783
2352,"Всё, чем вы займётесь сегодня, сегодня же должно быть и закончено, не вздумайте оставить что-то «на потом», иначе завтра или послезавтра могут возникнуть серьезные проблемы.",173,8 октября,business,784
2353," Завтра Овну следует быть особенно внимательным по отношению к своему любимому человеку. Вполне возможно, тот, кто ему дорог, нуждается в помощи Овна, однако по каким-то причинам не хочет (или не может) сказать об этом прямо. Чтобы прочесть его невысказанную просьбу, Овну завтра следует проявить всю чуткость, на которую он способен. И обращать внимание не только на то, что сказано вслух, но и на то, что осталось между строчек.",430,8 октября,love,784
2354," Не стоит в спорных ситуациях настаивать на своем. Сейчас вы можете столкнуться с некоторыми трудностями в любовной сфере. Вам будет сложно найти общий язык с человеком, которого любите, и из-за любой мелочи вы окажетесь способными затеять ссору. ",247,8 октября,simple,784
2355,"Если вы целиком и полностью посвятили себя творческой жизни, то сегодня у вас появится возможность найти себе новый, очень хороший и стабильный источник заработков. Так что в ближайшем будущем вы не будете испытывать материальных затруднений.",242,7 октября,business,785
2356," Завтра в делах любовных Овну необходимо вспомнить о карме – великом законе причин и следствий. Согласно этому закону, ничто в мире не происходит просто так, и сегодняшняя ситуация вокруг Овна – всего лишь результат его конкретных действий, мыслей и слов. Если же Овен желает что-то изменить в своей личной жизни, ему надо воспитывать не людей вокруг, а себя самого. Это непросто, зато результат будет поистине грандиозным!",423,7 октября,love,785
2357," Никаких серьезных ошибок или просчетов вы сейчас не допустите. Но не стоит доверять всему услышанному, а тем более обещаниям. Возможно, вас хотят обмануть или просто пустить пыль в глаза. Придется чаще заниматься решением чужих проблем, а не собственных. ",256,7 октября,simple,785
2358,"Сегодня не стремитесь вмешиваться в обстоятельства, не пытайтесь повлиять на все, что вас окружает. Ваш авторитет бесспорен, однако ссылаться на него постоянно не стоит — он не неисчерпаем. Сегодня поводов для самоутверждения явно не предвидится.",246,6 октября,business,786
2359,"Ваша индивидуальность будет искать пути для самореализации. Попробуйте себя в творчестве, займитесь собственным имиджем, подумайте о здоровье и фигуре. Ожидается много интересного: встречи, вечеринки, развлечения. В любви все складывается удачно.",246,6 октября,love,786
2360," Многие дела, запланированные на этот день, пойдут как по маслу. Ваша активность в первую очередь будет проявляться в общении. Вы легко сможете найти общий язык с людьми из разных слоев общества и везде чувствовать себя вполне комфортно. ",238,6 октября,simple,786
2361,"Сегодня хороший день для того, чтобы позволить себе немного отдохнуть. Вы уже достаточно разогнались, и теперь дела некоторое время будут идти по инерции, а вы можете спокойно и без всяких мучений совести понаблюдать за всем ходом событий со стороны.",250,5 октября,business,787
2362,"Завтра для того, чтобы испытать вдохновение и прилив сил Овну просто необходимо ловить на себе восхищенные взгляды! Ну а поскольку сидя дома этого добиться трудно, звезды советуют ему выбраться в свет. На любой вечеринке или премьере Овен будет чувствовать себя отлично, реализовывая свой романтический потенциал в общении и новых знакомствах.",343,5 октября,love,787
2363," Перед тем как что-либо предпринять, все обдумайте и взвесьте. Если возникнет сложная ситуация, постарайтесь не пускать ее развитие на самотек. Если не уверены в своей правоте, не пренебрегайте помощью близких людей. Они могут дать очень дельные советы. ",254,5 октября,simple,787
2364,"Наверху ожидаются перемены. То ли погода сменится, то ли начальство, то ли настроение у вашего дедушки, то ли сосед сверху ремонт начнет. В любом случае, вам придется привыкать к новым условиям.",194,4 октября,business,788
2365,"Завтра Овну стоит проанализировать свои отношения с любимым человеком: не получилось ли так, что Овен больше отдает, чем получает взамен? Возможно, забота о сохранении отношений легла целиком на его плечи? Если это действительно так, Овну завтра стоит переосмыслить ситуацию, приняв ее такой, как есть. А потом, исходя из реального положения дел, сделать для себя вывод на будущее.",381,4 октября,love,788
2366," Вы будете завалены делами, осилить которые окажется задачей не из легких. Но именно сейчас самое время обращаться к людям за помощью. Вряд ли вы встретите отказ. Только не забудьте впоследствии отблагодарить тех, кто оказал вам бескорыстную услугу. ",250,4 октября,simple,788
2367," Как насчет того, чтобы внести разнообразие в вашу личную жизнь? Не слишком ли она стала предсказуемой? Это ведь и на качество вашей работы влияет не лучшим образом: у вас нет вдохновения, изюминки, искры, а это непорядок. Постарайтесь найти новую любовь во имя карьеры.",270,3 октября,business,789
2368,"Завтра Овну стоит задуматься над тем, что его идеализм мешает его личной жизни. Безусловно, фантазии – это прекрасно, однако важно понимать разницу между ними и реальностью. Можно всю жизнь прождать идеального Принца (Принцессу), пройдя мимо своей настоящей любви. Завышенные ожидания – удел холостяков, если же Овен хочет быть счастливым, ему придется принимать своего избранника, как есть: со всеми его многочисленными плюсами и минусами.",440,3 октября,love,789
2369,"Звезды собираются устроить вам серьезный экзамен, и от того, как вы его сдадите, будет зависеть развитие дальнейших событий. Избегайте кардинальных перемен в любых областях своей деятельности. Постарайтесь не конфликтовать с теми, кого любите. Лучше лишний раз промолчать, чем выяснять отношения.",296,3 октября,simple,789
2370,"Именно сегодня у вас есть все шансы для того, чтобы осуществить все свои самые амбициозные карьерные мечты. Даже если то, что вы задумывали, кажется вам безумием, обязательно попробуйте воплотить это безумие в жизнь. Велика вероятность того, что вы об этом не пожалеете никогда.",278,2 октября,business,790
2371,"Сегодня вам не стоит чересчур сильно задумываться о том, что вас ждет с вашим любимым человеком в далеком будущем, да и в ближайшем тоже. Живите сегодняшним днем, плывите по течению и получайте истинное наслаждение от того, как вас покачивают волны реки жизни.",260,2 октября,love,790
2372," Пока не стоит гнаться за профессиональной выгодой, за это придется заплатить двойную цену. В финансовых делах будьте сдержанней, постарайтесь не вкладывать деньги в сомнительные мероприятия или не слишком нужные вещи. Зато для новых знакомств и увлечений время вполне удачное. ",278,2 октября,simple,790
2373," Возьмитесь за повышение своего профессионального уровня, это обеспечит вам в ближайшем будущем карьерный рост и авторитет коллег.",130,1 октября,business,791
2374,"Да, мы далеко не всегда можем получить то, к чему стремимся… Но завтра – совсем не такой день! Звезды говорят, что в личной жизни Овну вполне по силам осуществить то, что он задумал. Еще чуть-чуть – и он достигнет цели! День хорош и для новых знакомств, и для развития уже существующих отношений. Показав завтра человеку свой искренний интерес, сделав хотя бы маленький шаг к нему навстречу, Овен имеет все шансы добиться взаимности!",433,1 октября,love,791
2375," Вам сейчас предстоит совершить немало дел и принять много ответственных решений. Но нельзя сказать, что все это вы будете делать через силу. Добившись успеха, принимайтесь за следующую задачу. И таким образом, медленно, но верно вы будете продвигаться к намеченной цели. Только не принимайте участия в конфликтах. ",315,1 октября,simple,791
2376," Сегодня звезды решат проверить вас на непреклонность и верность вашим идеалам и жизненным принципам. Не отступайте ни на шаг от своих убеждений — они не меньшее достояние, нежели счет в банке.",193,30 сентября,business,792
2377,"Завтра романтические планы Овна могут быть нарушены грубой реальностью! Даже если он выделит в своем ежедневнике место для свидания, к сожалению, не все зависит от него. Звезды предупреждают, что многое завтра может пойти не так, как запланировано – вплоть до того, что свидание может быть вообще отменено. Не надо огорчаться по этому поводу: у Овна будет еще масса возможностей наверстать упущенное.",400,30 сентября,love,792
2378," На данном этапе вам больше подойдет обходная тактика. Если попытаетесь чего-то требовать от родных и близких людей, получите в ответ раздражение, обиды и непонимание. Хотя и хитрость пройдет не с каждым. Но попробовать стоит. По крайней мере при такой политике вы скорей добьетесь того, чего хотите. ",301,30 сентября,simple,792
2379," Сегодня звезды решат проверить вас на непреклонность и верность вашим идеалам и жизненным принципам. Не отступайте ни на шаг от своих убеждений — они не меньшее достояние, нежели счет в банке.",193,29 сентября,business,793
2380,"Завтра Овну будет нелегко ощутить себя романтиком – день совершенно его к этому не склоняет. Однако для того, чтобы сделать что-то для своей любви, Овну завтра совсем не обязательно зажигать свечи или идти на битву с драконом. Можно просто оказывать любимому человеку небольшие, но такие приятные знаки внимания – например, приготовить вкусный ужин. Или подарить что-нибудь такое, о чем он давно уже втайне мечтал.",414,29 сентября,love,793
2381," Если что-то в профессиональной деятельности вас не устраивает, то данный день - не самое удачное время для того, чтобы все поменять. Перед тем как что-либо предпринимать, следует обдумать свои действия, а возможно, посоветоваться с людьми, которые могут оказаться полезными как словом, так и делом. ",300,29 сентября,simple,793
2382," Сегодня звезды не рекомендуют вам слишком часто задумываться над тем, что происходит у вас на работе, зачем и что вам предстоит делать дальше в создавшейся ситуации.",166,28 сентября,business,794
2383,"Завтра – отличный день для того, чтобы Овен начал делать что-то новое. Неважно, будет ли это новая любовь, новый этап в отношениях или новое романтическое знакомство. Даже такая невинная вещь, как покупка нового платья, может обернуться для Овна переменами к лучшему в его личной жизни. Так что звезды советуют Овну завтра смело идти вперед. Пока он движется навстречу переменам, его потенциал растет!",401,28 сентября,love,794
2384," День пролетит в повседневных хлопотах. Постарайтесь сделать свой рабочий график более плотным, так как в скором времени у вас до многого, особенно оставленного на потом, просто руки не дойдут. Также сейчас удачное время для создания или укрепления любовных отношений. Подарите близкому человеку свою заботу, и он обязательно ответит вам тем же. ",346,28 сентября,simple,794
2385," Не спешите сегодня принимать важные решения. Если такая необходимость возникнет, сомневаться вам будет некогда. И они примутся сами собой, без особых ментальных усилий с вашей стороны. Если же сомнения все же имеют место быть, лучше всего еще немного подождать.",262,27 сентября,business,795
