,text,length,date,type,index in posts
1930,"Сегодня вашему любимому человеку захочется доказать вам истинность некоего убеждения, с которым вы будете категорически не согласны. Дело может даже дойти до серьезной ссоры. Однако все же хочется верить в то, что один из вас окажется достаточно благоразумным для того, чтобы ее избежать.",959,1 марта,love,643
1931,"В профессиональной сфере, как и в личной, судьба не уготовила вам никаких козней. Данный день подходит для отдыха и дальних поездок. А в быту следует проявить осторожность. Неприятности подстерегают там, где вы их не ждете. Все, что нагревается, режет и колет, может представлять опасность.",959,1 марта,simple,643
1932,"Сегодня чудесный день для того, чтобы дать себе отдохнуть. Неужто вы этого не заслужили? Работа не ждет? Ерунда, не бывает таких дел, которые нельзя было бы отложить или сделать без вас. Попробуйте, сегодня должно получиться.",997,28 февраля,business,644
1933,"В последнее время голова Девы была забита делами, но завтра ей можно дать романтический отдых! Строительство воздушных замков, мечты о прекрасных принцах (принцессах) и прочее мечтательное витание в облаках завтра будет для Девы очень даже полезно. Если же у Девы есть любимый человек, пофантазировать им лучше вместе с ним вдвоем. В самой что ни на есть интимной и романтической обстановке.",997,28 февраля,love,644
1934,"Не давайте сами никаких обещаний и не верьте на слово окружающим. Не занимайтесь тем, о чем вы имеете смутное представление, а также не посещайте места, где можете угодить в неприятную ситуацию. Если будете соблюдать эти рекомендации, то день сложится благоприятным образом.",997,28 февраля,simple,644
1935,"Вы ошибаетесь, если думаете, что вашу точку зрения никто не разделяет. Попробуйте собрать вокруг себя единомышленников, которые поддержат ваши начинания, и, кто знает, очень возможно, что потом ваши деловые отношения помогут вам вместе организовать свой бизнес.",1033,27 февраля,business,645
1936,"Завтра, даже если у Девы медовый месяц, ей может захотеться немного побыть одной. День склоняет ее к мечтательности, задумчивости и некоторой замкнутости, что вряд ли сможет разделить ее любимый человек. Звезды советуют Деве не прятаться по углам, а прямо сказать своему избраннику о своем желании уединиться. Это даст возможность партнеру с чистой совестью заняться своими делами.",1033,27 февраля,love,645
1937,"День обещает сложиться удачным образом, если вы не пойдете на поводу у своих отрицательных эмоций. Подходите к делам творчески, используйте неожиданные ходы. Постарайтесь найти приятное занятие. Это хорошее время для общения с друзьями. Старайтесь больше находиться на свежем воздухе.",1033,27 февраля,simple,645
1938,"Вы можете серьезно оплошать — как в глазах коллег, так и в своих собственных. Просто дело в том, что вы всегда рассчитываете на успех, при этом не беря во внимания многие не зависящие от вас факторы. Сегодняшний день научит вас по-другому смотреть на многие вещи.",985,26 февраля,business,646
1939,"Завтра Дева имеет шанс чуть-чуть приоткрыть завесу над своим будущим и даже заглянуть в него! В ее личной жизни назрели глобальные перемены, которые уже настолько ощутимы и реальны, что уже завтра дадут Деве о себе знать. Это может быть смутное предчувствие, предвкушение или логический расчет. Еще немного, и жизнь Девы изменится так, как она не могла даже подумать!",985,26 февраля,love,646
1940,"Никаких неприятных и казусных ситуаций произойти не должно. Идет благоприятное время для расширения кругозора, особенно если этим заняться вместе с близким человеком. Не стоит брать кредиты. Давать в долг даже небольшие суммы тоже не рекомендуется.",985,26 февраля,simple,646
1941,"В этот день вам вряд ли удастся повлиять на ход событий, поэтому не стоит так переживать. Вы, кажется, не поняли простую истину, что вы не всесильны, так что надо учиться разграничивать те ситуации, когда вы можете что-то исправить, а когда нет смысла ввязываться.",794,25 февраля,business,647
1942,"Благоприятный день для любви. Завтра вы сможете доказать, что вы, безусловно, лучший партнер на свете. Только не останавливайтесь на достигнутом, ведь всегда есть куда двигаться вперед.",794,25 февраля,love,647
1943," День пройдет в быстром темпе и окажется насыщенным событиями. Но если что-то не удастся сделать, не пытайтесь прыгнуть выше головы. Избегайте конфликтов с окружающими людьми. Вас ожидают приятные встречи или новое романтическое увлечение.",794,25 февраля,simple,647
1944,"Сегодня от того, сколько мест вы успеете посетить, будет зависеть то, как скоро вы сумеете справиться с необходимостью уладить одно важное дело. Ваша оперативность поможет в кратчайшие сроки собрать всю необходимую информацию и документы, чтобы успеть всё сделать вовремя.",1084,24 февраля,business,648
1945,"Завтра Дева имеет все шансы докопаться до сути того, что происходит. Если в отношениях с любимым человеком что-то вызывает недоумение или если какая-то часть его жизни остается скрытой, Дева может пролить свет на эти тайны. Нечто важное Дева способна узнать, задав своему любимому вопрос прямо в лоб. А если он расскажет не все – надо внимательно последить за тем, что вокруг него происходит. Завтра сама жизнь может в любой момент удовлетворить любопытство Девы.",1084,24 февраля,love,648
1946,"День подходит для переговоров, обсуждения долгосрочных планов и деловых встреч. Займитесь поиском необходимой информации. Стоит проявить сдержанность и воздержаться от покупок, в которых особо не нуждаетесь. Держите свои эмоции под контролем.",1084,24 февраля,simple,648
1947,"Сегодня вы, возможно, сумеете порадоваться новым трудовым и карьерным возможностям. Если вы не готовы налаживать серьёзное дело, то начните с малого: большое потом само придет, радостно и неожиданно. Кроме того, вы сумеете уверовать в свою исключительную успешность.",956,23 февраля,business,649
1948,"Завтра Дева имеет все шансы под новым углом посмотреть на человека, которого долгое время считала своим коллегой, другом или просто знакомым. Не факт, что этот новый взгляд обязательно обернется для нее новым любовным романом, однако завтра он способен принести в дальнейшее общение Девы живую, свежую струю. И немножечко романтики и флирта, конечно!",956,23 февраля,love,649
1949," Возможна небольшая ссора с любимым человеком или старшим членом семьи. Эта размолвка будет порождена не принципиальными разногласиями, а простым нежеланием выслушать друг друга. Не скупитесь на теплые слова, подарки и знаки внимания.",956,23 февраля,simple,649
1950,"Сегодня мир вертится вокруг вас. От вашей инициативы и рабочего настроя будет зависеть успех начатого дела. Но не зазнавайтесь! Будьте внимательны к окружающим, поддержка знакомых будет для вас очень кстати. Сформулируйте точно свою цель и двигайтесь вперед, а ситуация обязательно сложится в вашу пользу.",1107,22 февраля,business,650
1951,"Завтра Деве вряд ли удастся удержать свои положительные эмоции при себе! Если человек, которого она любит, еще не знает об этом, Дева способна легко выдать свои чувства – они будут написаны прямо у нее на лбу. Если же Дева находится в начале романтических отношений, завтра она, скорее всего, прожужжит о них все уши своим знакомым и друзьям. Что ж, делиться своей радостью можно, но в меру. Некоторые вещи должны остаться тайной для двоих!",1107,22 февраля,love,650
1952,"День обещает пройти в стремительном темпе. Не бойтесь трудностей, вы их сможете преодолеть. Сейчас вы способны вдохновить на трудовые подвиги даже ленивых и нерасторопных. Не позволяйте чужим людям вмешиваться в свою жизнь, ничего не делайте кому-то назло.",1107,22 февраля,simple,650
1953,"Если вы работаете в сфере торговли, то сегодня ваш день! Прибыль будет достаточно высокой, а от клиентов, соблазнившихся вашим товаром, не будет отбоя. Стоит ли говорить, что нынче себе выходной устраивать не следует?",1022,21 февраля,business,651
1954,"Завтра звезды будут склонять Деву к тому, чтобы взглянуть на свою личную жизнь легко и без пафоса. Она не может определиться с тем, нужный ли человек находится с ней рядом? А может быть, в личной жизни Девы присутствует сразу несколько симпатичных вариантов, и она еще не сделала окончательный выбор? Что ж, завтра Дева способна на то, чтобы принять любую ситуацию такой, как она есть. И даже найти в ней свои плюсы и выгоды.",1022,21 февраля,love,651
1955," Не планируйте слишком много, оставьте побольше времени для отдыха. Действия или, наоборот, бездействие деловых партнеров могут вызывать у вас досаду. Но не пытайтесь что-либо выяснять или доказывать. Если нет срочных рабочих вопросов, уделите побольше времени личной жизни.",1022,21 февраля,simple,651
1956,"Даже если вы будете тише воды, ниже травы и попытаетесь на время затаиться, от этого работы не станет меньше, она сама найдет вас. А что поделать? Придётся вам перестать изображать из себя тишайшего сотрудника. Лучше не бежать от дел, всё равно бесполезно. Наберитесь терпения.",993,19 февраля,business,652
1957,"Завтра звезды помогут Деве понять, что ее любовные отношения имеют перспективу, только если она сумеет изменить свой взгляд на многие вещи. Пора перестать относиться к жизни слишком серьезно. Если Деве завтра это удастся, она сможет получить от своего романа максимум положительных эмоций, а главное – рассчитывать на его продолжение.",993,19 февраля,love,652
1958,"День пролетит, и вы даже не успеете этого заметить. Дела, не приносящие удовлетворения, лучше на некоторое время отложить. Поступающую информацию проверяйте самостоятельно и не верьте на слово. В отношениях с любимым человеком возьмите на себя организацию совместного досуга.",993,19 февраля,simple,652
1959,"Вам давно хочется поговорить начальником о своей зарплате? Нынче совершенно неподходящий для этого день. Можете обдумать свою аргументацию, отрепетировать речь, но приставать к человеку сейчас не следует.",1025,18 февраля,business,653
1960,"Завтра у Девы будут все возможности для того, чтобы завязать новое знакомство. Она чувствует, что перемены назрели, и находится в поиске своей любви? Тогда это ее день! Конечно, Дева и раньше вряд ли сидела сложа руки, и у нее есть для рассмотрения несколько более-менее подходящих кандидатов на ее сердце, однако Деве следует приготовиться к тому, что завтра этот список пополнится. Причем возможно, сразу несколькими вариантами.",1025,18 февраля,love,653
1961,"День благоприятный для общения, деловых переговоров, путешествий. Возможны новые впечатления. Не исключено получение полезной информации, с которой придут и новые идеи. Будьте готовы к быстрому принятию решений. Идет благоприятный период для новых знакомств и романтических увлечений.",1025,18 февраля,simple,653
1962,"Сегодня вы поймете, что ваши трудовые предпочтения и интересы довольно странны и нетипичны для представителей вашей профессии, поэтому даже в кругу коллег и однокурсников вы не чувствуете себя в своей тарелке, когда затрагиваются темы работы. Может, лучше о ней и вовсе не говорить?",1076,17 февраля,business,654
1963,"Завтра звезды советуют Деве обсудить со своим любимым человеком планы на совместный отдых. Хватит мечтать, пора действовать! Деве завтра необходимо сесть и обдумать с избранником конкретные вопросы: куда поехать и сколько денег для этого нужно. Если они пока не располагают нужными финансами, можно подумать о ссуде или возможности их накопить. Ну а если романтическое путешествие Деве по средствам – стоит ли откладывать его в долгий ящик?",1076,17 февраля,love,654
1964," Никаких серьезных ошибок вы сейчас не допустите, но следует избегать суеты и поспешных решений. Придется заниматься чужими проблемами. Помните: не стоит верить слухам, а тем более некоторым обещаниям. Возможно, вас попытаются ввести в заблуждение.",1076,17 февраля,simple,654
1965,"Постарайтесь сегодня не попасть на удочку сиюминутных желаний и не делать незапланированных покупок. Вы быстро разочаруетесь в приобретениях, сделанных в этот день и не будете знать, куда же их пристроить, ведь выкидывать жалко, продать сложно, а самому такое точно не нужно.",844,16 февраля,business,655
1966,"Удачный день. Завтра вас ждет масса интересных открытий - достоинства вашего любимого человека раскроются перед вами с такой силой, что ни о чем негативном вы думать будете уже не в состоянии. Оно и к лучшему.",844,16 февраля,love,655
1967,"Не позволяйте себе лениться. Многие «темные места», которые имели место в вашей жизни, начнут проясняться, и все встанет на свои места. Сейчас полагайтесь только на себя. Вам самим нужно быть в курсе всех дел и событий и не упускать из виду даже мелочи.",844,16 февраля,simple,655
1968,"Сегодня вы получите возможность оказать кому-то нуждающемуся в вашей помощи значительную услугу. Возможно, через некоторое время вам окажут ответную любезность, может быть — дело ограничится благодарностью, но вы в любом случае не будете разочарованы.",995,15 февраля,business,656
1969,"Завтра звезды советуют Деве разобраться в своих чувствах. Занимает ли любимый человек сердце Девы целиком или делит его еще с кем-то? Возможно, Дева даже не отдает себе в этом отчет, но в ее жизни есть место флирту далеко не с одним представителем противоположного пола? Что ж, если и так, то зачем прятать голову в песок? Выбор – это неплохо, только он должен быть сознательным.",995,15 февраля,love,656
1970,"Сейчас идет время, когда вы в любой области можете быть на коне. Наметьте наиболее важные дела, переговоры и встречи. У вас все получится как нельзя лучше. В любовной сфере - никаких разочарований, даже наоборот, судьба может порадовать приятными сюрпризами.",995,15 февраля,simple,656
1971,"Постарайтесь сегодня не попасть на удочку сиюминутных желаний и не делать незапланированных покупок. Вы быстро разочаруетесь в приобретениях, сделанных в этот день и не будете знать, куда же их пристроить, ведь выкидывать жалко, продать сложно, а самому такое точно не нужно.",800,14 февраля,business,657
1972,"Хороший день. Проведите завтрашний день с тем, с кем вам больше всего хотелось бы его провести. И пусть вам не смогут помешать никакие житейские бури и мировые проблемы.",800,14 февраля,love,657
1973," Постарайтесь не обращать внимания на маленькие недоразумения, которые могут возникнуть. Вам на многое просто не хватит времени. Не исключено, что виновником такой нехватки окажется любимый человек либо новый знакомый, который претендует на эту роль.",800,14 февраля,simple,657
1974,"Вы уже уладили, пусть и с огромным трудом, все недоговоренности между вами и вашим и начальством, однако в воздухе все равно ещё попахивает грозой. Теперь вам просто необходимо спокойно принять то, к чему вы пришли с шефом во время вашего разговора, и оставить все конфликты позади.",1101,13 февраля,business,658
1975,"Завтра звезды советуют Деве удивить своего любимого человека, сделав ему неожиданный подарок или приятный сюрприз. Неважно, сколько дней, месяцев или лет отношениям! Завтра Дева имеет шанс вернуться к самому началу знакомства и пережить безумные, счастливые моменты первых свиданий. Для этого Деве необходимо сделать что-то такое, чего она не делала никогда, – это оживит чувства и вернет в них страсть и волшебство.",1101,13 февраля,love,658
1976,"День может подарить новые интересные перспективы, особенно в профессиональной области. Правда, для этого нужно проявить не только желание, но и хватку. Не медлите с принятием решения, не упустите драгоценное время. Большая вероятность того, что старый знакомый сыграет в вашей судьбе важную роль.",1101,13 февраля,simple,658
1977,"Нынче звезды пророчат неожиданные денежные поступления, что не может вас не порадовать. Даже если говорить в целом, у вас сейчас все достаточно ровно и стабильно на службе, следовательно, можно спокойно работать, не опасаясь какого-либо аврала.",1146,12 февраля,business,659
1978,"Завтра от Девы трудно ожидать последовательности и предсказуемости! Девиз дня: «Не бойся разнообразия!». Звезды заставляют Деву буквально бежать от будничной рутины, совершая самые необычные, «безумные» поступки. К примеру, перекрасить волосы или примерить на себя одежду фантастических цветов. Если же Дева ждет от этого дня романтических знакомств и любви, ей необходимо помнить, что завтра день экспериментов, а значит, встреча может произойти в самых неожиданных местах – особенно там, где она меньше всего ожидает.",1146,12 февраля,love,659
1979,"Сейчас во многих вопросах вы будете на коне. При воплощении в жизнь своих планов и идей у вас хватит ума, сил, выдержки и даже везения. А вдохновителем выступит близкий человек. На данном этапе воздержитесь от употребления алкогольных напитков в не слишком знакомых компаниях.",1146,12 февраля,simple,659
1980,"Сегодня вся мудрость веков будет на вашей стороне. Советы старшего поколения, даже не очень искушенного в сфере вашей деятельности, тем не менее пойдут вам на пользу. Если советоваться не с кем, почитайте труды Макиавелли.",983,11 февраля,business,660
1981,"Завтра романтические планы Девы могут быть нарушены каким-то неожиданным событием. Однако, несмотря на все испытания, она настроена по-боевому и способна справиться с любой ситуацией. Пусть завтра девизом Девы станет «Все будет хорошо!». Главное не опускать руки и не поддаваться эмоциям. Ясная голова, оптимизм и вера в себя – вот залог будущих любовных побед Девы.",983,11 февраля,love,660
1982," В данный период вы не имеете права на ошибку. Любые поступки, слова и даже мысли должны тщательно взвешиваться. Сейчас стоит распределить нагрузки более рационально, а также откорректировать свое меню. Это сделает вас более работоспособными, бодрыми и энергичными на протяжении всего дня.",983,11 февраля,simple,660
1983," Сегодня вам предстоит расширить поле своей компетенции, причем не на словах, а всерьез занявшись делом самообразования. Иначе нынешних проблем вам не решить.",879,10 февраля,business,661
1984,"Завтра Деве понадобится вся нежность и все терпение, на которые она способна! Любимый человек нуждается в ней, и это отличный шанс показать не словами, а делом, как она к нему относится. Деве стоит поддержать партнера, показать ему, что она рядом. Этот день может стать переломным в отношениях Девы. По-настоящему любящую пару такие переживания только сблизят.",879,10 февраля,love,661
1985,"Если сегодня вам поступят деловые предложения, стоит отнестись к ним с вниманием, так как в них будет рациональное зерно, которое даст неплохой всход. В данный период вам необходимо пополнить свой энергетический запас. Для этого больше бывайте на воздухе.",879,10 февраля,simple,661
1986,"Сегодня вам не придется долго выбирать, чем бы заняться в первую очередь. Иерархия важности занятий на работе будет очевидна, и если вы и начнете действовать вопреки ей, то только для того, чтобы сделать свой трудовой день чуть более интересным, разнообразным и увлекательным.",1172,9 февраля,business,662
1987,"Завтра в делах любовных Деве пора признаться себе в чем-то важном. Стоит ли прятать от себя свои истинные чувства, тем более что рано или поздно они все равно станут очевидными – и для нее, и для других? Так что лучшее, что может сделать Дева, – это посвятить этот день самокопанию и психоанализу. Надо хотя бы попытаться понять настоящие мотивы собственных поступков, и тогда Дева, возможно, узнает о себе и о своем избраннике то, чего совсем не ожидала.",1172,9 февраля,love,662
1988,"В данный период вы наделены достаточной силой, и вам придется решить, куда ее направить. Возможно, накопились домашние дела, до которых долгое время не доходили руки. Настал благоприятный момент с ними разделаться. А если особого желания трудиться не будет, то можно провести время в приятной компании, где вас ожидает невероятный успех.",1172,9 февраля,simple,662
1989,"Звезды наделили вас гибким умом и сообразительностью — у ваших конкурентов таких точно нет. Однако чтобы кто-нибудь мог это оценить, их придется проявить. Если вы действительно хотите поймать удачу за хвост, то вам следует действовать решительно. И начинайте прямо сейчас!",1007,8 февраля,business,663
1990,"Подходящий день, чтобы пополнить коллекцию. Если воспитание не позволяет вам коллекционироваться воздыхателей, заведите блокнотик с признаниями в любви на всех языках, которые известны вам, вашим знакомым, преподавателям филфака ближайшего университета и т.п. Со временем станете настоящим полиглотом.",1007,8 февраля,love,663
1991,"На данный момент глобальных событий произойти не должно. А с повседневными делами вы справитесь без труда. Со стороны близких вы найдете понимание и поддержку. Бросьте все свои силы на совершение добрых дел. Все, что вы сейчас сделаете хорошего, в ближайшем будущем вернется сполна. В этот день обратите внимание на свое здоровье.",1007,8 февраля,simple,663
1992,"Не торопитесь, не рубите с плеча. Конечно, если вы прямо сегодня напишете заявление об увольнении по собственному желанию и каким-то образом вручите его шефу, завтра вы наверняка будете свободным человеком. Но точно ли вы этого хотите?",852,7 февраля,business,664
1993,"Сегодня вашему любимому человеку будет непросто понять, что хорошо и что плохо. Вам придется вспомнить старое стихотворение Маяковского на эту тему и, подобно терпеливому отцу, объяснять новоявленному крошке-сыну прописные истины. У вас обязательно все должно получиться.",852,7 февраля,love,664
1994,"Сейчас для вас идет удачное время, когда многое будет получаться. Возможно, к вам обратятся за помощью старые знакомые или, наоборот, кто-то придет с новыми интересными предложениями. Постарайтесь посетить какие-нибудь интересные мероприятия.",852,7 февраля,simple,664
1995,"Удачный день для того, чтобы заняться покупками. На небольшую сумму денег вам сегодня удастся сделать много полезных и стоящих приобретений. При желании, позже вы даже сможете кое что из этого выгодно перепродать.",1171,6 февраля,business,665
1996,"Завтра звезды настраивают Деву скорее на дружеское, чем на романтическое, общение. Если у нее уже есть любимый человек, можно смело говорить с ним на любые темы, которые интересуют обоих, – завтра партнерам будет весело и непринужденно в компании друг друга. Если же Дева собралась на любовную охоту, не стоит отпугивать свою добычу откровенным флиртом. Куда эффективнее побыть просто другом и интересным собеседником, – это может стать лучшим началом будущих отношений.",1171,6 февраля,love,665
1997," Вас ожидает невиданный всплеск энергии. Вы сможете на своем пути свернуть любые горы, если только во всем проявите выдержку и целеустремленность. Сейчас не разменивайтесь по мелочам, а выберите одно направление и четко следуйте ему. Переговоры, договоры и подписание важных бумаг должны пройти на высоком уровне. На любовном фронте - затишье. Но не огорчайтесь: скоро все переменится.",1171,6 февраля,simple,665
1998,"Сколь бы глобальными ни были задачи, которые вы поставите перед собой сегодня, прежде всего придется позаботиться о мелочах. Без этого никуда — стоит упустить какую-то малость, как затормозится все дело.",1079,5 февраля,business,666
1999,"В этот день вашему любимому человеку захочется сделать вам некоторое замечание касательно вашего поведения или внешнего вида. Постарайтесь его выслушать и принять к сведению, хотя с вашим критическим настроем это и будет нелегко. Оно вполне может вам пригодиться.",1079,5 февраля,love,666
2000,"Не стоит выяснять отношения, начинать важные дела в области бизнеса и недвижимости. Возможна повышенная напряжённость в доме, нервозность, враждебность, вспыльчивость. Если отношения и раньше оставляли желать лучшего, семейная атмосфера может стать невыносимой. Смягчить дискомфорт помогут благородство, дружелюбие, стремление к справедливости либо некий нестандартный ход. Деловым Девам звезды напоминают о том, что сегодня возрастает конкуренция, причём тактика противников может оказаться весьма коварной.",1079,5 февраля,simple,666
2001,"Сегодня вам предстоит извлечь максимум выгоды из создавшейся ситуации, даже совершенно не подходящей для того, чтобы что-либо из нее извлекать. Постарайтесь сделать все возможное для того, чтобы благодарные потомки воздавали вам хвалу за ваш бесценный опыт.",1140,4 февраля,business,667
2002,"Завтра в делах любовных Деве необходимо вспомнить о карме – великом законе причин и следствий. Согласно этому закону, ничто в мире не происходит просто так, и сегодняшняя ситуация вокруг Девы – всего лишь результат ее конкретных действий, мыслей и слов. Если же Дева желает что-то изменить в своей личной жизни, ей надо воспитывать не людей вокруг, а себя саму. Это непросто, зато результат будет поистине грандиозным!",1140,4 февраля,love,667
2003,"Встречи с друзьями и знакомыми, а также различные поездки могут дать позитивный результат, который превзойдет ваши ожидания. Если есть возможность, отправляйтесь за город. Когда появится время и желание, тогда и займетесь насущными проблемами. В любовных отношениях вас могут ожидать приятные сюрпризы. Звезды предостерегают: будьте очень осторожны с алкоголем.",1140,4 февраля,simple,667
2004,"Сегодня ваши деловые планы могут быть внезапно разрушены неожиданным визитом. Даже если это для вас сюрприз и неприятный, ни в коем образе не вздумайте показать этого, потом не оберетесь проблем. Возьмите себя в руки и пообщайтесь с близкими.",934,3 февраля,business,668
2005,"Завтра вам захочется свободы, хлеба и зрелищ. Для этого вы решитесь на очень смелые поступки. Что ж, дерзайте! Последствия этих поступков окажутся очень значимыми для вас в будущем.",934,3 февраля,love,668
2006,"Во многих делах вы сможете добиться значительных результатов. Особенно удачными могут оказаться различные переговоры, достижение соглашений и деловые контакты. Есть шанс наладить отношения с людьми, с которыми вы долго не могли найти общий язык. Поэтому, если запланируете дела подобного характера, то не ошибетесь. Не отказывайтесь от приглашений, они могут стать судьбоносными в полном смысле этого слова.",934,3 февраля,simple,668
