,text,length,date
770,"Гороскоп на 24 октября 2017
 Если что-то не получается, перестраивайтесь и пробуйте новый вариант. Вам будет предоставлена хорошая возможность преуспеть сразу в нескольких направлениях. А похвала близких людей и коллег ободрит и придаст новых сил. Сейчас вам нужны физические нагрузки, чтобы быстро снимать напряжение. 

Бизнес-гороскоп на 24 октября 2017
 В борьбе за место под солнцем, которое вам так необходимо, вам придется продемонстрировать всё, на что вы способны. Главное, правильно приложите силы в правильном направлении, не растачивая их по пустякам, и всё сложится так, как вы хотите.

Любовный гороскоп на 24 октября 2017
 Завтра звезды советуют Водолею обратить внимание на разницу между фантазиями и реальной жизнью. Он должен попробовать в своих отношениях с любимым человеком хотя бы завтра отделить одно от другого! Возможно, мечтательность мешает Водолею увидеть какие-то важные детали или сделать необходимые шаги? Водолею следует спуститься с небес на землю, это позволит ему достичь реальных (а не выдуманных) результатов в своих романтических отношениях.",1079,24 октября
771,"Гороскоп на 23 октября 2017
 Если вы в хорошей физической и интеллектуальной форме, то сможете преодолеть любые трудности и доказать окружающим, что способны на многое. Сейчас будьте осторожными в своих высказываниях. Вы можете невольно затронуть чьи-то интересы или просто обидеть словом. 

Бизнес-гороскоп на 23 октября 2017
Возможно, вам придется сменить место работы, но это вовсе не связано с тем, то вы должны покинуть свой пост. Совсем нет, просто у вашей фирмы в целом или вашего отдела в частности намечается переезд, к которому вы вскоре начнете готовиться. Так что вам следует учесть, что грядет суматошное время.

Любовный гороскоп на 23 октября 2017
 Завтра у Водолея отличный день для общения и встреч с новыми людьми! В том числе, и для романтических знакомств, любви и флирта, конечно. Поэтому вместо того, чтобы сидеть дома, ему надо стараться очутиться в самой гуще событий – даже если для этого придется сделать над собой некоторое усилие. Поверьте, оно того стоит! Однако Водолею надо иметь в виду, что просидеть тихой мышкой в углу не удастся: завтра его ждет масса разговоров обо всем и ни о чем.",1119,23 октября
772,"Гороскоп на 22 октября 2017
 Вам предстоит заниматься сразу несколькими делами. Старайтесь не проводить время впустую. Нужно обращать внимание на поступающую информацию. Данный день располагает к романтическому настрою, к приятному времяпрепровождению и гармоничным отношениям с любимым человеком. 

Бизнес-гороскоп на 22 октября 2017
 Подумайте, что для вас лучше: быть начальником, который головой отвечает за все дела, или неформальным лидером, который может объединять и вдохновлять коллег на решение общей задачи? Вам решать, но согласитесь, что ваше нынешнее, пусть и не совсем высокое положение, вас вполне устраивает.

Любовный гороскоп на 22 октября 2017
 Завтра звезды сообщают Водолею сентиментально-романтический настрой. Не стоит этого стесняться, а, раз уж так получилось, можно попытаться затронуть лирические струны в сердце своего любимого человека. К примеру, Водолей завтра может написать нежное признание в любви, нарисовать открытку или отправить СМС со своими стихами. Пускай со стороны это покажется наивным, но порой именно такие бесхитростные вещи, сделанные от всего сердца, способны творить чудеса!",1126,22 октября
773,"Гороскоп на 21 октября 2017
 Это удачный период для профессиональной деятельности. Вы будете готовы с энтузиазмом выполнять любую работу. Но все начатые в этот день дела нужно доводить до конца. Удачными и интересными будут поездки, встречи с друзьями, родственниками. Ведите переписку, договаривайтесь, общайтесь и знакомьтесь. 

Бизнес-гороскоп на 21 октября 2017
 Сегодня вам предстоит сыграть роль главного организатора ваших встреч с вашими коллегами и партнерами. Этот аспект окажется особенно важным, поскольку несмотря на выходной день, бизнес на месте стоять не будет, и его придется всячески продвигать, пусть даже неформальными методами.

Любовный гороскоп на 21 октября 2017
 Завтра Водолею рекомендуется на время забыть о любых хитроумных планах и стратегических ходах в общении со своим избранником. Это надо оставить до лучших времен! Звезды завтра склоняют Водолея к искренности и душевности. Проявив эти качества в общении с любимым человеком, он способен вызвать партнера на взаимную откровенность, что позволит им лучше узнать друг друга и сделать свои отношения еще крепче.",1094,21 октября
774,"Гороскоп на 20 октября 2017
 За сложные дела стоит браться лишь в том случае, если у вас есть надежные помощники. Не следует быть слишком откровенными даже с близкими людьми, так как все сказанное может обернуться против вас. В семье могут возникнуть обиды и разногласия. 

Бизнес-гороскоп на 20 октября 2017
 Нынче вам придется потратить немало времени на поиски чего-то важного. В процессе вам наверняка не раз придет в голову мысль, что имеет смысл несколько более рационально организовывать пространство вокруг себя, дабы подобные подвиги приходилось повторять пореже. Жаль, но далее намерений дело не пойдет.

Любовный гороскоп на 20 октября 2017 
Завтра в любви Водолей стихам предпочтет прозу, а романтическим вздохам – решительность и напор. Это надо учитывать партнеру Водолея, для которого этот день – хорошая возможность вывести отношения на новый уровень. Если же Водолей пока одинок, не исключено, что именно завтра он встретит человека, отношения с которым у него будут развиваться очень быстро и бурно. Даже если Водолей любит долгие, деликатные ухаживания, он может изменить своим принципам в стремлении поскорее почувствовать на губах его поцелуй.",1165,20 октября
775,"Гороскоп на 19 октября 2017 
 Если с кем-то на данный момент не получается найти общий язык, то и не пытайтесь, как говорится, пробить лбом стенку. Отложите на время решение вопроса. В противном случае разгорающийся конфликт спутает все ваши планы. А что хорошего сулит этот день? Общение с любимым человеком. 
 
Бизнес-гороскоп на 19 октября 2017 
Ваше начальство всё-таки готово продвинуть вас на более высокую должность, но теперь перед вами встает вопрос о том, кого порекомендовать на то место, которое вы освобождаете. Поиск кандидата может поставить вас в весьма затруднительное положение, учтите это. 
 
Любовный гороскоп на 19 октября 2017 
 Завтра звезды призывают Водолея разделить со своим любимым человеком какой-то его интерес. Или наоборот – заразить его своим энтузиазмом. К примеру, купить ему билеты на свой любимый фильм, показать танец живота (если это хобби Водолея), а если любимый человек болельщик – попросить его рассказать о футболе. Завтра такое путешествие во внутренний мир друг друга обещает оказаться не только веселым, но и захватывающе интересным.",1081,19 октября
776,"Гороскоп на 18 октября 2017
 Данный период похож на экзамен, и от того, как вы его сдадите, будут зависеть дальнейшие события. У одиноких представителей знака появится шанс встретить интересного человека. Не давайте и не берите в долг, иначе в скором времени могут возникнуть финансовые трудности. 

Бизнес-гороскоп на 18 октября 2017
 Сегодня в самый критический момент проявите коллективизм и окажите коллегам реальную помощь, ведь помимо настоящей пользы общему делу сейчас, потом вы сможете воспользоваться своей репутацией всеобщего спасителя, и, скажем, избавиться от части груза своих обязательств.

Любовный гороскоп на 18 октября 2017
 Завтра романтика и любовь будут процветать в жизни Водолея, только если Водолей готов ради этого пуститься на эксперименты. «Свидание как обычно» – это не про этот день, что бы он ни привык понимать под этими словами. Впрочем, звезды как раз склоняют Водолея к поиску необычных, нестандартных решений во всем. Поддавшись этому порыву и сделав своему любимому человеку незабываемый сюрприз, он не пожалеет!",1051,18 октября
777,"Гороскоп на 17 октября 2017
 Не исключены конфликты с родственниками, которые омрачат ваше настроение. Вы сможете во многих вопросах поставить точку над i, но при условии, что не будете опускаться до грубости и крика. В отношениях с любимым человеком постарайтесь обойтись без замечаний и упреков. 

Бизнес-гороскоп на 17 октября 2017
 Самое время подумать о чем-то более важном, чем ваша прибыль. Не вредит ли ваша деятельность кому? Не загрязняете ли вы окружающую среду, не способствуете ли деградации общества? Вы все равно будете настроены на философский лад — может, придумаете, как улучшить жизнь?

Любовный гороскоп на 17 октября 2017
 Завтра произойдут удивительные события, причем буквально из ничего и неожиданно для вас. Кое-кто из Водолеев даже умудрится прославиться. Желательно заранее подготовиться и привести в порядок свои гардероб и внешний вид. Завтра не исключено интересное знакомство.",908,17 октября
778,"Гороскоп на 16 октября 2017
 Данный период может оказаться вполне успешным, но только в том случае, если вы, прежде чем что-либо сказать, подумаете о последствиях. Сейчас вы можете проявить нетактичность к собеседнику либо просто незаслуженно обидеть человека. Помните это, и относитесь к себе более критично. 

Бизнес-гороскоп на 16 октября 2017
 Сегодня вам стоит задуматься о путях вашего дальнейшего карьерного роста. Не то чтобы это как-то значительно повлияло на вашу рабочую судьбу, но сам процесс обдумывания будет весьма занимателен.

Любовный гороскоп на 16 октября 2017
 Завтра Водолею не помешает прислушаться к советам, которые дает любимый человек. Несмотря на то, что Водолей настроен достаточно самонадеянно, полагаться только на себя не стоит. Любимый человек Водолея может завтра преподнести ему на блюдечке действительно интересную мысль, которая поможет избавиться от ряда проблем или пролить свет на какие-то вопросы.",939,16 октября
779,"Гороскоп на 15 октября 2017
 Благоприятное время для ведения переговоров и для встреч, причем как личного, так и делового характера. Если ваше сердце еще не занято, то очень скоро там может поселиться светлое чувство. Сейчас следует избегать любых финансовых рисков. Есть опасность, что деньги, вложенные в какое-либо дело, пропадут. 

Бизнес-гороскоп на 15 октября 2017
 Не торопитесь сегодня расстраиваться по поводу того, что выходные заканчиваются, так толком и не успев начаться. Лучше продумайте вашу тактику действий на грядущую неделю: возможно, скучать вам будет некогда и уже через час вы начнете мечтать, чтобы неделя началась поскорее.

Любовный гороскоп на 15 октября 2017
 Завтра атмосфера вокруг Водолея будет буквально наэлектризована эмоциями! Его глаза способны метать молнии, причем, это будут, скорее всего, молнии любви. Водолею надо стараться сдерживать свои любовные порывы. В этом случае завтра против его обольстительных чар никто не устоит!",967,15 октября
780,"Гороскоп на 14 октября 2017
 Можно планировать трудновыполнимые дела. Любые переговоры должны пройти на высоком уровне. К новым предложениям следует отнестись со всей серьезностью. Одно из них может помочь в реализации вашей цели. Можете смело обращаться за советом к друзьям или близким людям. 

Бизнес-гороскоп на 14 октября 2017
 Пробуждение вряд ли принесет вам много радости. Если же вдруг вы очнетесь ото сна с ярко выраженным желанием немедленно приступить к трудам, отмените все дела и отправляйтесь к психиатру. Нельзя так много работать.

Любовный гороскоп на 14 октября 2017 
Завтра Водолей будет настроен на решительные действия! Если человек, которого он любит, до сих пор не подозревает об этом, то завтра Водолею вряд ли удастся удержать эту тайну в себе. Впрочем, может, это и к лучшему? Раскрыв свои чувства, Водолей может многое потерять, но и многое найти: есть большая вероятность того, что этот человек хочет сказать ему то же самое, но просто не знает, с чего начать.",990,14 октября
781,"Гороскоп на 13 октября 2017
 Неприятных событий не ожидается. Этот день отлично подходит для деловых переговоров. Можно подписывать документы и заключать долгосрочные соглашения. Но постарайтесь не брать и не давать деньги в долг. Есть опасение, что долг вам не вернут, да и самим вам рассчитаться с кредитором будет трудновато. 

Бизнес-гороскоп на 13 октября 2017
 Ваша чрезмерная занятость обратно пропорциональна вашему душевному самочувствию. Вы становитесь слишком раздражительны, так что вашим близким надо будет проявлять немалую чуткость в отношениях с вами. Пожалейте и себя, и их, найдите золотую середину, благодаря которой всем будет комфортно.

Любовный гороскоп на 13 октября 2017
 Расположение звезд на завтра говорит Водолею о том, что ему давно пора изменить взгляд на свои романтические отношения. Возможно, человек, который является для него центром Вселенной, на самом деле не справляется с этой работой? Может быть, он – не настоящее Солнце, а лишь маленькая звездочка на галактических задворках? Если Водолей втайне согласен с этим, завтра настало время избавиться от розовых очков. Ведь пока все его внимание поглощено лишь одним человеком, Водолей может упустить встречу с тем, кто гораздо больше достоин его любви.",1241,13 октября
782,"Гороскоп на 12 октября 2017
 Постарайтесь сегодня избегать чрезмерных физических и эмоциональных нагрузок, хотя силы в себе вы будете ощущать немалые. Избегайте конфликтов и выяснения отношений. Больше отдыхайте и не забывайте баловать себя и своих любимых. 

Бизнес-гороскоп на 12 октября 2017
 Сегодня у вас будет превосходное настроение, благодаря которому вы сумеете с легкостью справиться со всеми навалившимися на вас делами. Отчет, который вам в скором времени предстоит сдать, создастся сам собой, как только вы за него возьмётесь. Сегодня всё получится!

Любовный гороскоп на 12 октября 2017
 Завтра звезды обещают Водолею в любви достаточно необычный и противоречивый день. В какой-то момент ему может показаться, что его сражение за сердце любимого человека проиграно. Однако опускать руки рано – Водолею надо приготовиться к тому, что завтра ситуация в любой момент может в корне измениться. Есть шанс, что все лучшее в этих отношениях еще впереди, и у Водолея будет возможность в этом убедиться.",1009,12 октября
783,"Гороскоп на 11 октября 2017
 В профессиональной деятельности могут возникнуть непредвиденные сложности. Занимайтесь делами, которые не требуют серьезных усилий. Проявите терпение. Не поддавайтесь соблазну кого-либо покритиковать. Поддержкой в любой ситуации послужит внимание и забота со стороны любимого человека. 

Бизнес-гороскоп на 11 октября 2017
 Сегодня вам вряд ли удастся сэкономить. Возникнет множество неожиданных ситуаций, которые потребуют от вас значительных затрат. Ничего катастрофического, впрочем, день не предвещает — более того, вы откроете свой кошелек с чувством облегчения.

Любовный гороскоп на 11 октября 2017
 Завтра звезды советуют Водолею общаться со своим любимым человеком на языке логики, а не чувств. Иногда сухим выводам и фактам легче достучаться до сердца, и завтра – как раз такой парадоксальный день. С помощью интеллектуального общения можно лучше понять мотивы поступков друг друга. Заглянув не только в сердце своего избранника, но и в его мозг, Водолей, возможно, узнает о нем то, чего даже не предполагал!",1048,11 октября
784,"Гороскоп на 10 октября 2017
 Предстоит много работы. Идет удачное время для расширения ранее начатых дел, встреч и переговоров. В личных отношениях все немного хуже. Вы способны обидеть близких людей или ущемить их интересы. Из-за этого могут всплыть давние обиды. 

Бизнес-гороскоп на 10 октября 2017
 Ситуация сегодня едва ли не выйдет из-под контроля и будет грозить вам серьезными неприятностями в будущем, если вы не сумеете признать допущенную ошибку и принять соответствующие меры, чтобы ликвидировать последствия своих необдуманных действий.

Любовный гороскоп на 10 октября 2017
 Завтра Водолей в любви настроен только на победу и имеет все шансы на то, чтобы ее одержать! Звезды обещают, что Водолей будет соблазнителен, неотразим и способен оказать на человека, который ему нравится, огромное влияние, заставив события развиваться по своему сценарию.",862,10 октября
785,"Гороскоп на 09 октября 2017
 Не стесняйтесь внедрять новшества в различных областях. Даже те мысли, которые на первый взгляд могут показаться нереальными, в скором времени обретут прочный фундамент. Не отказывайтесь протянуть руку помощи, если об этом попросят. 

Бизнес-гороскоп на 09 октября 2017
 Неумолимо приближается дедлайн, а работе конца-края не видно? Это нормально, вам ли не знать. Быстро соберите себя по частям и совершите невозможное — сегодня это вам вполне по силам.

Любовный гороскоп на 09 октября 2017
 Завтра звезды дарят Водолею волшебную радость любви, которая буквально разлита в воздухе! Эта магическая атмосфера практически не нуждается в каких-либо дополнительных усилителях, так что даже в отсутствие свечей, цветов, шампанского и всех остальных атрибутов, Водолея с его любимым человеком завтра ждет прекрасный вечер, полный нежности и страсти. Впрочем, атрибуты тоже не помешают – особенно романтический ужин, который актуален всегда.",965,9 октября
786,"Гороскоп на 08 октября 2017
 Ставьте конкретные цели, работайте на результат и не перескакивайте с одного дела на другое. Этот день подходит для поездок, поиска информации и ведения переговоров. Избегайте поспешных решений, не стесняйтесь просить время на размышления. Только тогда, когда вас перестанут беспокоить и подгонять, вы сможете понять, как следует действовать. 

Бизнес-гороскоп на 08 октября 2017 
Сегодня звезды рекомендуют вам все проверять и перепроверять. Чем меньше вы будете доверять себе, своей интуиции и своей непогрешимости, тем меньше неприятных последствий образуется для вас, для вашей карьеры и для вашей фирмы.

Любовный гороскоп на 08 октября 2017
 Завтра звезды обещают помочь Водолею в осуществлении его грандиозных планов – но только лишь в том случае, если он возьмется за них не в одиночку. Как известно, одна голова хорошо, а две лучше, так что Водолею стоит поделиться задуманным со своим любимым человеком. Если завтра партнер будет готов оказать Водолею любую поддержку, вместе они обязательно добьются успеха.",1048,8 октября
787,"Гороскоп на 07 октября 2017
 Не пытайтесь сейчас брать на себя повышенных обязательств. Если что-то у вас не получается или просто не лежит к какому-либо делу душа, то отложите его. Это благоприятное время для романтических встреч, а также укрепления семейных и родственных связей. 

Бизнес-гороскоп на 07 октября 2017 
Сейчас ваши конкуренты немного ослабили хватку, поэтому ваша незамедлительная реакция должна выразиться в скорейшем приложении максимальных усилий в борьбе за лидирующие позиции. Чем активнее вы сейчас будете действовать, тем дальше вы сможете уйти вперед!

Любовный гороскоп на 07 октября 2017
 Завтра, даже если Водолей занят делами, ему стоит отложить их на потом и вообще хотя бы на денек забыть слово «работа». Это день прекрасных романтических переживаний, однако, если Водолей будет занят другим, он этого так и не заметит. Так что распустите волосы, ослабьте галстук или расстегните пару верхних пуговиц на блузке. Кокетничайте, стреляйте глазами, флиртуйте! Завтра Водолей может позволить это себе в любой обстановке – даже на рабочем месте.",1071,7 октября
788,"Гороскоп на 06 октября 2017
 Этот день может стать не самым многообещающим в плане профессиональной деятельности. Следует избегать суеты и поспешности. Нужно попытаться разобраться во многих противоречиях, а заодно и понять, с кем стоит продолжать общение, а от кого лучше держаться подальше. Удачно могут складываться новые романтические знакомства. 

Бизнес-гороскоп на 06 октября 2017
 Сегодня вам будет непросто смириться с тем, что вы вовсе не незаменимы. Главное – не опускайте руки, соберитесь и с неизменным упорством идите к поставленной цели. Тогда вы будете вне конкуренции.

Любовный гороскоп на 06 октября 2017
 Завтра Водолею не будет сидеться на месте, и это отличный повод, чтобы отправиться с любимым человеком в маленькое путешествие налегке. Любой вид транспорта подойдет, будь то машина, поезд, велосипед или телега. Завтра, поменяв обстановку, Водолей и его избранник что-то в лучшую сторону поменяют и в себе. Если же Водолей пока одинок, поездка подальше от дома – лучший способ для него развеяться и завязать новое знакомство.",1051,6 октября
789,"Гороскоп на 05 октября 2017
 Перед вами могут открыться новые перспективы в профессиональной области, но для этого придется проявить инициативу. Из-за перенапряжения могут возникнуть проблемы со здоровьем. День не располагающий к новым романтическим встречам и знакомствам. 

Бизнес-гороскоп на 05 октября 2017 
Сегодня вам как никогда потребуется совет профессионала. Сделайте все возможное для того, чтобы совет этот не оказался запоздалым: вряд ли вам будет интересно и приятно узнать, как вы могли поступить в той или иной сложной ситуации, но не поступили.

Любовный гороскоп на 05 октября 2017
Важный разговор с небезразличным вам человеком прояснит ваши отношения. Завтрашний день - отличное время для романтических приключений.",736,5 октября
790,"Гороскоп на 04 октября 2017 
Настроение может ухудшиться, потому что не будете чувствовать твердой почвы под ногами. Постарайтесь найти себе занятие, которое помогло бы вам отрешиться от негативных мыслей. Нежелательно планировать дела, связанные с серьезными физическими нагрузками. 

Бизнес-гороскоп на 04 октября 2017 
Сегодня весь день будет состоять из ваших споров с сослуживцами и из обоюдных претензий, как к вам, так и с вашей стороны к коллегам. Такое положение дел не может радовать, кроме того, беспрестанные перипетии внутри коллектива не будут способствовать продуктивной работе.

Любовный гороскоп на 04 октября 2017
Завтра Водолею и его любимому человеку представится возможность укрепить свою интеллектуальную связь. Чувства чувствами, но если бы у Водолея и его избранника больше не было ничего общего, прогноз для их отношений был бы печальным, не так ли? Завтра у Водолея и его партнера есть шанс узнать что-то новое о том, что их объединяет. Возможно, это окажется общее хобби, а может, любимые книги, фильмы или самые заветные, потаенные мечты.",1067,4 октября
791,"Гороскоп на 03 октября 2017
 Посвятите время себе. Если вы что-то давно хотели купить, с кем-то встретиться или куда-то сходить, не откладывайте. День благоприятен для завязывания новых отношений. Если вам приглянулся человек, не отказывайтесь от знакомства с ним. 

Бизнес-гороскоп на 03 октября 2017
 Нынче вашей деятельности может помешать какой-то не учтенный на днях пустяк. Не стоит опускать руки, решив, что небеса противятся вам — просто исправьте ошибку. Много времени это не займет.

Любовный гороскоп на 03 октября 2017
Завтра – день, когда Водолей и его любимый человек способны на маленькие романтические безумства, чтобы порадовать друг друга. Возможно, Водолею вдруг захочется без повода купить своему избраннику цветы или сделать более дорогой и приятный подарок, а вечером устроить ужин при свечах. Не надо противиться этим прекрасным порывам! Пусть ваша любовь будет похожа на сказку: если и не каждый день, как завтра, то хотя бы иногда.",957,3 октября
792,"Гороскоп на 02 октября 2017
 Больше времени уделяйте своему здоровью и физической форме. Возможно, в скором времени в вашей судьбе произойдут перемены к лучшему, и нужно быть во всеоружии. Если вы еще не нашли человека, который завладел вашим сердцем, то не исключено, что встреча произойдет в ближайшем будущем. 

Бизнес-гороскоп на 02 октября 2017 
Не торопитесь в этот день поскорее сбежать с работы. Возможно, именно под конец рабочего дня в вашей жизни произойдет что-то очень важное, что в корне изменит вашу деловую и, возможно, даже личную жизнь. Сбежав из офиса, вы рискуете пропустить все эти волшебные изменения.

Любовный гороскоп на 02 октября 2017
В этот день вам очень захочется услышать комплимент из уст вашего любимого человека. Настолько, что вы ради того, чтобы услышать доброе слово, будете готовы буквально на все и даже немного больше. Впрочем, откровенно напрашиваться не стоит: эффект может быть и обратным.",933,2 октября
793,"Гороскоп на 01 октября 2017
 Сейчас идет время, когда вы практически в любой области можете быть на коне. На данный день наметьте наиболее важные дела, переговоры и встречи. В любовной сфере также не ожидается никаких разочарований, даже наоборот, судьба может порадовать приятными сюрпризами. 

Бизнес-гороскоп на 01 октября 2017
 Вас может ожидать неожиданные денежные поступления, за давно проделанную работу. День благоприятен для совершения новых сделок.

Любовный гороскоп на 01 октября 2017
Не подталкивайте любимого человека к активным действиям. Если вам кажется, что он еще не готов, подождите. Уделяйте больше внимания своему партнеру. Ловите каждое его слово, жест, движение. Ведь он дарит Вам самое дорогое - любовь.",730,1 октября
794,"Гороскоп на 30 сентября 2017
 Займитесь тем, до чего у вас давно не доходили руки. Сейчас подходящее время для проявления активности. То, что раньше представляло определенную сложность, на данный момент окажется по плечу. Главное - не лениться. В любовном плане никаких огорчений и разочарований возникнуть не должно. 

Бизнес-гороскоп на 30 сентября 2017
 Сегодня звезды обещают вам вдохновение в делах. Так что не бойтесь трудностей! Вполне возможно, что именно в этот день нерешенные проблемы решатся сами собой без особого труда. Главное, довериться себе и прислушаться к собственной интуиции – она не подведет.

Любовный гороскоп на 30 сентября 2017
Завтра Водолею в любви просто необходимо совершить реальный шаг навстречу своим устремлениям! Возможно, в его душе кипят африканские страсти, но пока он делал все для того, чтобы его избранник ничего об этом не узнал. Если же Водолей хочет жить реальными, а не выдуманными, эмоциями, завтра ему пора, засучив рукава, начать осуществлять на практике все то, о чем пока он осмеливался только мечтать.",1054,30 сентября
