,text,length,date,type,index in posts
2272," В это время все будет удаваться. Если у вас есть любимый человек, то постарайтесь больше внимания уделять ему. Совместные прогулки, поездки и просто общение доставят немало приятных минут. А одиноких представителей данного знака может ожидать новое знакомство.",1012,5 ноября,simple,757
2273," Хоть сегодняшний день будет не очень отдыхательным и расслабляющим, он все равно будет куда спокойнее и размереннее, чем уже завтрашний, поэтому звезды рекомендуют расслабиться и наслаждаться вопреки обстоятельствам.",1003,4 ноября,business,758
2274,"Завтра, даже если Рыбы думают, что знают о любви все, судьба способна их сильно удивить. Особенно если Рыбы пока одиноки и находятся в поиске. Завтра на личном фронте их могут ждать любые сюрпризы, переживания и бури страстей. Возможно даже, Рыбы совсем потеряют голову и узнают не понаслышке, что такое любовь с первого взгляда! Если же у Рыб есть партнер, этот вечер станет для них обоих особенным.",1003,4 ноября,love,758
2275," День будет загружен делами и встречами. Вас ждет общение с теми, кто делает вашу жизнь приятнее и разнообразнее. Представится возможность проявить себя и доказать всем, что вы способны на многое. Все возникающие вопросы нужно решать мирным путем, не опускаясь до выяснения отношений.",1003,4 ноября,simple,758
2276,"Чем бы вы ни занимались, сегодня этого будет много. Повозиться придется изрядно, рассчитывать на свободное время бессмысленно. Если вдруг окажется, что вам, несмотря на сие предсказание, категорически нечего делать, значит, вы занимаетесь чем-то не тем.",836,3 ноября,business,759
2277,"Завтра будет возможность встретиться с людьми, по которым вы в последнее время скучали, общение окажется неожиданно приятным. Любые отношения, складывавшиеся не лучшим образом, могут измениться к лучшему, если вы проявите инициативу.",836,3 ноября,love,759
2278," День не обещает головокружительных успехов в карьере, но добиться положительных результатов вы сможете. Также сейчас идет благоприятный период для новых знакомств и для всего, что связано с любовью. А вот брать на себя чужие обязанности не стоит.",836,3 ноября,simple,759
2279," Не стоит портить себе день, погружаясь в размышления о своих трудовых проблемах. Лучше поделитесь ими со своими самыми близкими людьми, и, преодолев себя, вы увидите, как легко все решается, когда делишься своими чувствами и мыслями с сопереживающим тебе человеком.",1033,2 ноября,business,760
2280,"Если в последнее время сердце Рыб было разбито, завтра они наконец-то найдут силы на то, чтобы посмотреть на ситуацию под новым углом. Ведь в том, что они одни, немало преимуществ. Во-первых, Рыбы избавились от отношений, приносивших им боль, а во-вторых, они свободны! Перед ними открываются новые возможности и новые пути, а впереди ждет новая любовь!",1033,2 ноября,love,760
2281,"В данный период вы наделены достаточной силой, и главной вашей задачей будет решить, куда ее направить. Не огорчайтесь, если заметите, что позиция родственников, коллег, руководства или любимого человека отличается от вашей собственной. Старайтесь наладить отношения с близкими людьми, проявив терпение и заботу.",1033,2 ноября,simple,760
2282," Иногда вам приходится заниматься тем, что вас совсем не привлекает в вашей профессии, и сегодняшний день будет тому явным примером. Но научитесь получать хоть какое-то удовольствие от проделываемой работы, так, по крайней мере, вы не будете чувствовать, что ваш труд пропадает даром.",869,1 ноября,business,761
2283,"Рыбки уже достаточно близко подобрались к намеченной цели, от вас сейчас требуется довести дело до конца и не сойти раньше времени с дистанции. Не торопитесь, спешка в данном случае неуместна. Новые знакомства завтра вполне возможны.",869,1 ноября,love,761
2284," Удастся добиться хороших результатов как в профессиональном, так и в личном плане. Не рассеивайте свою энергию, делайте больше полезных дел. Свободное время желательно наполнить дружеским общением. Приятные впечатления подарят и любовные свидания.",869,1 ноября,simple,761
2285,"Сегодня вам стоит обсудить вопросы вашей карьеры с человеком, мнение которого вам очень ценно. Возможно, он даст вам хороший совет или поможет каким-то делом в продвижении на службе или в поиске новой перспективной работы. Главное – не постесняться подойти и задать вопрос.",1078,31 октября,business,762
2286,"Завтра, если Рыбы захотят привлечь к себе чье-то внимание, им придется вспомнить все, чему их учили в школе. И продемонстрировать собеседнику свои умения, начитанность и ум. Такая уж особенность у завтрашнего дня, что Рыбам доведется встретить человека, которого в первую очередь заинтересует размер их IQ. Если же потом выяснится, что у Рыб есть и другие достоинства, интеллектуальное знакомство имеет шанс плавно перерасти в страстный любовный роман.",1078,31 октября,love,762
2287,"В этот день у вас все будет получаться. Не исключено, что на работе коллеги помогут в воплощении планов, но и вы, в свою очередь, постарайтесь не подводить их. В любви также разочарований не ожидается, возможны даже приятные известия и сюрпризы. ",1078,31 октября,simple,762
2288," Вполне подходящее время для решения крупных финансовых вопросов. Вам удастся справиться даже с самым сложным из них - «где взять деньги?». Более того, вы даже сможете придумать, как их потом вернуть.",991,30 октября,business,763
2289,"Завтра воздух вокруг Рыб будет буквально наэлектризован страстью, и их любимый человек обязательно это почувствует. Впрочем, не только он один: многие представители противоположного пола будут уделять Рыбам повышенное внимание. Им стоит воспользоваться этим, чтобы подарить своему избраннику незабываемый романтический вечер! Если же Рыбы пока одиноки, завтра у них будет масса возможностей это исправить.",991,30 октября,love,763
2290," На работе могут возникнуть непредвиденные трудности. Когда вам покажется, что успех совсем близок, на пути будут вырастать горы препятствий, мешающие осуществлению планов. От этого вы можете даже на некоторое время впасть в депрессию. Но не печальтесь: этот период скоро пройдет. ",991,30 октября,simple,763
2291," Сегодня благоприятный день для того, чтобы открыть все окна и двери – и наслаждаться ветром, свежим воздухом, атмосферными осадками и прочими погодными явлениями — с чем повезет. Главное — не простудитесь. А работа? В работе лучше сделать перерыв. Вы заслужили право на свободу, хотя бы ненадолго.",1115,29 октября,business,764
2292,"Завтра звезды советуют Рыбам задуматься над тем, на что они готовы пойти ради своих отношений. Возможно, это слишком много? Особенно важно Рыбам понять, не идут ли они ради любимого человека на сделки со своей совестью, гордостью или какие-нибудь другие большие жертвы. Если это так, завтра стоит решить, как это изменить. Рыбам следует помнить: они, как и все, достойны самого лучшего. Особенно когда речь идет о любви.",1115,29 октября,love,764
2293,"Постарайтесь на данный день запланировать больше интересных дел. Стоит встретиться с людьми, которые вам дороги. Удовольствие могут доставить работа с информацией, чтение, переписка с друзьями или общение в Интернете. Кто-то решит отправиться за покупками, а кому-то просто нужно выспаться. ",1115,29 октября,simple,764
2294," Удачный день для решения финансовых вопросов. Прозондируйте почву насчет дополнительного заработка. Конечно, найдя для себя хороший вариант, не стоит его упускать, и пусть тогда у вас станет и меньше свободного времени, но зато прибавится средств.",1119,28 октября,business,765
2295,"Завтра звезды советуют Рыбам в спорных ситуациях прислушиваться к своему чутью: оно будет обострено до предела! В общении с противоположным полом их интуиция будет подобна детектору лжи: Рыбы способны тонко чувствовать истинные намерения своего партнера. Именно поэтому процесс романтических ухаживаний завтра будет упрощен до передела: почувствовав подвох, Рыбы просто скажут «нет». Если же намерения партнера чисты, Рыбы сами откроются ему навстречу.",1119,28 октября,love,765
2296," Дела будут успешно продвигаться при условии, что вы во всем станете придерживаться честных правил игры. У вас хватит дипломатических способностей и умения находить нужные слова в общении с собеседником. С любимым человеком нужно быть ласковее и проявлять больше фантазии во время совместного времяпрепровождения. ",1119,28 октября,simple,765
2297," Сегодня придется приложить немало усилий, чтобы решить все вопросы на работе, а также оставить силы и для налаживания отношений с членами семьи. На потом откладывать решение проблем не рекомендуется, иначе вы рискуете потерять то равновесие, которое так придает вам сил.",1077,27 октября,business,766
2298,"Завтра Рыбам желательно прислушаться к своим фантазиям и снам. В последнее время они могли быть у них очень яркими и даже навязчивыми. Стоит отнестись к ним всерьез, как к подсказке своего мозга. Что подсознание хочет с их помощью сказать? Может быть, оно о чем-то предупреждает? Завтра ответ на этот вопрос поможет Рыбам лучше понять, что происходит в их отношениях с любимым человеком, и сделать первые шаги к решению этих проблем.",1077,27 октября,love,766
2299," Постарайтесь запланировать как можно больше интересных дел. Стоит встретиться с людьми, которые дороги вам, но по каким-либо причинам вы их давно не видели. Обратите внимание на свое здоровье. И если почувствуете легкое недомогание, не игнорируйте сигналы организма. ",1077,27 октября,simple,766
2300,"Вам придется побороться за место под солнцем с вашими конкурентами, и борьба сегодня обещает быть особенно рьяной. Победит тот, что точнее продумает стратегию и сохранит голову на плечах в самый напряженный момент. Зато победитель получит прекрасный шанс вывести свой бизнес на новый уровень.",1141,26 октября,business,767
2301,"Завтра Рыбам будет трудно удержаться от флирта с малознакомым (или даже совсем незнакомым) лицом противоположного пола. Особенно, если это лицо окажется симпатичным! Впрочем, почему бы и нет – если Рыбы свободны и готовы к новым отношениям? Однако нельзя забывать простую истину: стремительно начинающиеся романы бывают очень бурными, но, как правило, не менее стремительно проходят. Если Рыбы ищут настоящей любви, завтра им надо постараться узнать своего избранника получше.",1141,26 октября,love,767
2302," Для достижения успеха понадобятся в первую очередь проницательность, общительность и дипломатичность. В течение дня вам предстоит считаться с настроениями окружающих. Не обижайте тех, кто вам дорог. Их поддержка будет сейчас кстати. Радуйте себя приятными мелочами. ",1141,26 октября,simple,767
2303,"Сосредоточьтесь на чем-то одном, максимум — на двух. Вам вряд ли хватит сил заниматься тремя делами сразу. Помощников привлекать тем более не следует — вам будут лишь мешать.",1006,25 октября,business,768
2304," Завтра Рыбам стоит обратиться за советом не только к звездам, но и к своим снам. Если в последнее время их беспокоило что-то в отношениях со своим любимым человеком или они не знали, как поступить, завтрашние сны способны дать Рыбам ответы на многие вопросы, а заодно – подсказку, как действовать дальше. Только не стоит понимать их буквально. Надо попробовать расшифровать свой сон как метафору, то есть образный намек, или обратиться за помощью к хорошему соннику.",1006,25 октября,love,768
2305," Этот период не принесет разочарований. Можно смело планировать переговоры с вышестоящими лицами. Вполне вероятно, что вы сможете провести их на высоком уровне и с выгодой для себя. И не обращайте внимания, если кто-то попытается задеть вас обидными словами. ",1006,25 октября,simple,768
2306,"В этот день звезды не рекомендуют вам обращать повышенное внимание на мелкие детали. Они будут абсолютно не важны и не интересны ни вам, ни тому, кому вы будете отчитываться о проделанной работе. Главное для вас – формально выполнить план, а улучшать и отшлифовывать будете уже после.",1123,24 октября,business,769
2307," Завтра звезды советуют Рыбам взять в любви инициативу в свои руки. Им можно смело идти вперед, ничего не боясь! Дайте, наконец, своему избраннику понять, что вы к нему действительно неравнодушны. Впрочем, это вовсе не значит, что Рыбы должны завтра поступиться своей скромностью или тем более гордостью. Ведь признаваться в своих чувствах совсем необязательно прямо в лоб – вполне достаточно улыбки, многозначительного взгляда или тонкого намека.",1123,24 октября,love,769
2308," Любые дела будут требовать усилий, преодоления препятствий и особой концентрации внимания. Недостаток информации и инертность коллег могут мешать быстро войти в рабочий ритм. Сейчас ваш организм может оказаться в ослабленном виде, поэтому нужно приложить все усилия, чтобы помочь ему. ",1123,24 октября,simple,769
2309," Сегодня для вас принципиально важно будет расслабиться и начать получать удовольствие ото всего, что вы делаете. Даже если делать вы будете надоевшую вам работу – с улыбкой это получится куда быстрее, веселее и продуктивнее, вот увидите. Попробуйте – не пожалеете.",1082,23 октября,business,770
2310,"Завтра звезды обещают Рыбам встречу с интересным собеседником, с которым они смогут от души обсудить свои любовные дела и проблемы. Этот взгляд на ситуацию со стороны поможет им понять, правильно ли они действуют. Главный совет для Рыб на завтра – стараться не только говорить, но и слушать, как бы трудно это не было. Если Рыбам это удастся, они могут услышать действительно дельный совет, который поможет им в отношениях с любимым человеком.",1082,23 октября,love,770
2311," На работе могут возникнуть проблемы, с которыми справиться окажется трудно. Но не стоит по этому поводу огорчаться и бросаться в крайности, а тем более выяснять отношения с руководством. Сейчас благоприятное время для встреч, поездок, а также для общения с друзьями. ",1082,23 октября,simple,770
2312," Сегодня вы осознаете себя воистину незаменимым человеком, что заставит вас не только работать с утроенной интенсивностью, но и загордиться собой сполна. Постарайтесь однако, чтобы второе не мешало первому, иначе ваша незаменимость вскоре может оказаться под очень большим вопросом.",1118,22 октября,business,771
2313," Завтра звезды способны подарить Рыбам в отношениях с любимым человеком максимум заботы и тепла. Если их чувства по-настоящему глубоки, завтра они почувствуют, как важна для обоих эта связь, и это будет хорошим поводом, чтобы задуматься о совместном будущем. Рыбам стоит побаловать себя и своего избранника, проведя вечер за романтическим ужином или приняв ванну вдвоем, устроив себе маленький праздник флирта, соблазна и любви!",1118,22 октября,love,771
2314," В этот день можно заниматься трудновыполнимыми делами, решать спорные вопросы. Больше внимания уделяйте поиску полезной информации, общайтесь с теми, с кем есть общие планы и интересы. Избегайте давать деньги в долг. Берегите здоровье. Есть вероятность подхватить респираторные и вирусные заболевания. ",1118,22 октября,simple,771
2315," Удачный день для решения многих задач. Особенно финансовых. Пока ваши дела идут успешно, а денежные вопросы решаются практически без вашего участия, может быть, стоит оглядеться вокруг – рядом, несомненно, есть кто-то, ждущий вашего внимания? А может, и финансовой поддержки...",903,21 октября,business,772
2316,"Завтра обстоятельства могут пролить Рыбам свет на их отношения с любимым человеком, представив их в совершенно неожиданном ракурсе! Эту информацию они могут получить откуда угодно – из разговора, письма, а может быть, путем логического сопоставления всех известных им фактов.",903,21 октября,love,772
2317," Сейчас не разменивайтесь по мелочам, а выберите одно направление и четко следуйте ему. Придется идти на компромисс, чтобы сохранить покой в доме и равновесие в отношениях с окружающими. Чем выше ваши запросы, тем серьезнее можно просчитаться. ",903,21 октября,simple,772
2318," Сегодня вам, возможно, придется заняться совершенно не своим делом. Похоже, ваша помощь потребуется кому-то из близких. Помогите, даже если вы не вполне понимаете, в чем суть его деятельности. По счастью, ваша работа вам мешать в этом непростом и очень ответственном деле не будет.",1077,20 октября,business,773
2319,"Завтра звезды призывают Рыб привнести в отношения со своим любимым человеком как можно больше элементов игры и кокетства! Безусловно, любовь – прекрасное блюдо, однако иногда и оно нуждается в острых приправах. Пусть завтра и на их свидании, и в их постели, и на их столе все будет более пикантно, чем обычно. Рыбам можно вести себя непредсказуемо, флиртовать, заставить своего партнера ревновать. Эти острые ощущения добавят в их отношения море огня и страсти!",1077,20 октября,love,773
2320," Не стройте на данный день серьезных планов, не давайте обещаний своим деловым партнерам, а также не берите кредиты - обстоятельства могут складываться для вас не слишком благоприятно. Не игнорируйте советы более опытных людей. ",1077,20 октября,simple,773
2321,"Сегодня все в ваших руках. Не дайте мелким трудностям испортить ваше прекрасное настроение, ведь в этот день вы справитесь с любыми поручениями начальства, какими бы сложными и невыполнимыми они не казались. А от хорошо выполненной работы мир вокруг будет казаться вам ещё лучше! ",990,19 октября,business,774
2322," Завтра Рыбы могут поддаться соблазну проявить перед своим любимым человеком задумчивость и меланхоличность. Отчасти потому, что у них действительно такой настрой, отчасти же – из-за неосознанного желания вызвать умиление и сочувствие. Иногда так приятно показать свою слабость, позволив любимому себя пожалеть и утешить каким-нибудь подарком.",990,19 октября,love,774
2323," Держитесь подальше от людей, которые предложат заработать нечестным путем. Авантюрные мероприятия принесут результат, абсолютно противоположный, ожидаемому. Зато этот день может преподнести приятные подарки в вопросах, касающихся сферы возвышенных чувств. ",990,19 октября,simple,774
2324," Сегодня предложения вашего начальника будут ближе к вечеру становиться все заманчивее и заманчивее. Однако если вы на них не поддадитесь, ситуация вполне может выйти из-под вашего контроля и стать неподвластной кому бы то ни было. Что делать – решать вам и только вам.",803,18 октября,business,775
2325, У Рыб завтра довольно удачный день. Дела сердечные порадуют своими сюрпризами. Возможно завтра ваш любимый человек сделает вам предложение.,803,18 октября,love,775
2326," Возможна небольшая ссора с любимым человеком или старшим членом семьи. Эта размолвка будет порождена не принципиальными разногласиями, а простым нежеланием выслушать и понять друг друга. Делать первый шаг к примирению придется вам. Не скупитесь на теплые слова, подарки и знаки внимания. ",803,18 октября,simple,775
2327,"Сегодня вы будете очень заняты, поэтому у вас не останется сил на работу. Слишком много насущных проблем вам придется решить, так что до ваших служебных обязанностей вам вряд ли удастся добраться. Но в этом нет ничего страшного: пока всё на службе идет хорошо, вы можете себе позволить уладить личные дела.",1108,17 октября,business,776
2328," Завтра у Рыб будет возможность завязать многообещающее знакомство, однако не факт, что они ей воспользуются, – все будет зависеть от их переменчивого настроения. В целом этот день неплох для любви, однако Рыбам самим будет сложно понять, чего же им хочется. Романтических встреч? Флирта? Новых знакомств? Или посидеть помечтать в одиночестве? Завтра Рыбы могут выбрать любой вариант, а могут – перебрать по очереди сразу несколько.",1108,17 октября,love,776
2329," Данный период не слишком благоприятен для заключения сделок, подписания контрактов и договоров. Сейчас лучше заняться делами, до которых давно руки не доходили. В финансовых вопросах могут возникнуть затруднения. Будьте внимательными к состоянию своего здоровья. ",1108,17 октября,simple,776
2330," Сегодня в процессе вашей трудовой деятельности вы столкнетесь с рядом трудностей, которые могут вас обескуражить и поколебать вашу уверенность в себе. Однако не стоит принимать их всерьез. В конце концов, вся наша жизнь не более чем игра, а уж к работе это относится чуть ли не в первую очередь.",1132,16 октября,business,777
2331," Завтра звезды советуют Рыбам в отношениях со своим любимым человеком чаще прислушиваться к голосу своей интуиции, особенно если развитие событий потребует быстрого принятия решения. Сердце Рыб завтра способно быстрее и точнее оценить ситуацию, чем это сделает мозг. Не исключено, что приняв какое-то импульсивное решение, Рыбы лишь впоследствии смогут логически его оценить и понять, что оно было правильным. Однако лучше всего, если их сердце и голова будут действовать заодно.",1132,16 октября,love,777
2332," Вам сейчас лучше не попадаться на глаза начальству, так как вы можете вызвать раздражение, даже не имея на это особых причин. Ваше самолюбие будет уязвлено несправедливым отношением. Но скоро все вернется на свои места, и вы опять окажитесь в фаворе. ",1132,16 октября,simple,777
2333," Сегодня звезды сулят вам огромную удачу в делах ваших трудовых. Вы преуспеете настолько, что ваши коллеги и конкуренты будут тихо вам завидовать черной и белой завистью, да вы и сами верить не будете в то, что все происходящее с вами – не сон.",1200,15 октября,business,778
2334," Завтра Рыбы, вставая с кровати, вряд ли могут даже вообразить, что способен приготовить им этот день! Впрочем, это даже к лучшему – ведь что может быть скучнее, если все расписано заранее, и каждый день неотличим от другого? Так что для разнообразия судьба завтра приготовила Рыбам сюрпризы, которые ворвутся в их жизнь, когда они меньше всего этого ждут. Возможно, любовь пронзит их, как молния. А может быть, Рыбам самим захочется изменить что-то в себе или в своих отношениях. Что ж, тогда можно действовать, но не забывая о золотом правиле: «Семь раз отмерь…».",1200,15 октября,love,778
2335," На данном этапе вы можете находиться в приподнятом настроении и будете полны добрых намерений. Все будет удаваться. Возможно, много времени отнимут бытовые вопросы. Но это будут приятные хлопоты, которые вас порадуют. Постарайтесь настроиться на позитивный лад, и все у вас получится. ",1200,15 октября,simple,778
2336," Сегодня для успешного ведения дел вам необходимо полное согласие и желание взаимодействовать с окружающими вас людьми. Только постарайтесь скорее не руководить ими, а направлять в нужное русло их собственные идеи, результат вашей деятельности превзойдет самые смелые ожидания.",1197,14 октября,business,779
2337," Завтра звезды советуют Рыбам задуматься над перспективами своих отношений. Какие чувства они и их любимый человек испытывают друг к другу? Как далеко Рыбы готовы зайти и сколько дней, месяцев или лет хотели бы провести с ним вместе? Впрочем, даже если Рыбы или их избранник смотрят на свои отношения как на легкий флирт, это вовсе не значит, что в них надо срочно что-то менять. Главное завтра – попытаться посмотреть на вещи трезво, чтобы лучше представлять себе ситуацию и свои действия на ближайшее будущее.",1197,14 октября,love,779
2338," Любые начинания будут сопровождаться большим эмоциональным подъемом, добавляя уверенности в собственных силах. Сейчас идет благоприятное время для активного проявления чувств. Чем больше вы будете отдавать заботы и тепла, тем больше получите взамен. На любовном фронте могут начаться активные действия. ",1197,14 октября,simple,779
2339," Не стоит сегодня драматизировать ситуацию. Не принимайте никаких важных решений, сейчас вы слишком впечатлительны, чтобы мыслить адекватно. Лучше немного выждите и в скором времени вы увидите, что все проблемы оказались гораздо менее существенны, чем вы думали.",827,13 октября,business,780
2340," Завтра в отношениях со своим любимым человеком Рыбы могут смело доверять голосу сердца, то есть своей интуиции, – она подскажет им правильный путь.",827,13 октября,love,780
2341," Этот день нужно до отказа заполнить встречами и делами. В отношениях с окружающими сохраняйте доброжелательность. Сейчас вы будете особенно чувствительными к критике, поэтому любое замечание способно перерасти в конфликт или затяжную ссору. Вы можете поступить несправедливо по отношению к тем, кто вам дорог.  ",827,13 октября,simple,780
2342," Сегодня вам предстоит очень долго удивляться тому, как изменилось направление деятельности вашей фирмы. Возможно, вплоть до политики, устава и философии компании. Однако весьма вероятен тот факт, что все это ненадолго и что масштабность событий вам не более чем показалась.",966,12 октября,business,781
2343," Завтра и в ближайшие дни звезды советуют Рыбам в любви не форсировать события. Даже если они точно знают, что надо делать, и рвутся в бой, пока им лучше умерить свой пыл, а еще лучше – остановиться. Завтра своим напором Рыбы могут отпугнуть человека, которого любят. Так что до поры до времени не стоит давать воли своим могучим чувствам.",966,12 октября,love,781
2344," Благоприятный день для любых дел. Если поступят деловые предложения, то отнеситесь к ним с вниманием. Сейчас вам необходимо пополнить свой энергетический запас. Для этого больше находитесь на воздухе. Не общайтесь с людьми, которые вам неприятны. ",966,12 октября,simple,781
2345,"Постарайтесь оправдать сегодняшний праздник: будьте независимы от обстоятельств, обязательств, в том числе непосредственно связанных с вашей трудовой деятельностью. Почувствуйте дух свободы, расправьте крылья и летите солнцу и ветру навстречу. Вам должно понравиться.",881,11 октября,business,782
2346," Завтра состояние души Рыб будет напрямую зависеть от того, проведут ли они этот день в обществе любимого человека или это по каким-то причинам не удастся. Если завтра Рыбы будут находиться рядом с тем, кто им дорог, качели любви способны вознести обоих на седьмое небо.",881,11 октября,love,782
