,text,length,date
691,"Гороскоп на 11 января 2018
Тельцам этот день предоставляет отличные возможности (нормализует самочувствие, выравнивает настроение, обостряет умственные способности). Дела в это время лучше приостанавливать, а не форсировать. Правовые и профессиональные споры либо прекращаются, либо выходят на новый уровень. Это удачный момент для сдачи экзамена, защиты диплома, окончания судебного процесса. Стоит пересмотреть планы, связанные с заграничными поездками, международным сотрудничеством, издательским или образовательным проектом.

Бизнес-гороскоп на 11 января 2018
В сегодняшний день вам не стоит чересчур открыто и бесхитростно открываться людям. Следует различать своих союзников и противников и иногда скрывать свои эмоции, ведь вы самим знаете, что не все так дружелюбны, как вам бы этого хотелось. Да и излишняя информированность противников не будет вам подмогой.

Любовный гороскоп на 11 января 2018
Завтра у Тельца появится шанс заинтересовать человека, который ему нравится. Если он пока лишь мечтает о любви с кем-то, завтра звезды дадут Тельцу возможность поговорить с ним и обратить его внимание на себя. Однако необходимо помнить, что соображать и действовать придется очень быстро. Скорее всего, такой шанс за этот день представится лишь однажды, и если им не воспользуется Телец, воспользуется кто-то другой.",1324,11 января
692,"Гороскоп на 10 января 2018 
Вам выпадает шанс внести позитивные изменения в привычный уклад жизни, окружающую обстановку. Сейчас идет благоприятное время для смены рода деятельности, проведения ремонта жилого помещения, обзаведения новым хобби, расширения круга знакомых или партнеров. 

Бизнес-гороскоп на 10 января 2018 
Сегодня в какой-то момент обстоятельства могут сложиться так, что судьба дела, на благо которого вы трудитесь, будет зависеть от вас и только от вас. Возможно, кроме вас об этом никто и подозревать не будет, однако сути это не изменит. Оправдайте доверие. 

Любовный гороскоп на 10 января 2018 
Завтра в любой внештатной ситуации спасением для Тельца может стать только честность и открытость. Хватит ходить вокруг да около! Телец должен быть предельно откровенен со своим любимым человеком, и тогда вместе они сумеют справиться с любой проблемой. Завтра Тельцу будет легче, чем обычно, открыть перед своей второй половинкой свою душу и мысли, не опасаясь, что его неправильно поймут.",1010,10 января
693,"Гороскоп на 9 января 2018
Важные дела на некоторое время лучше отложить. Сейчас вы можете оказаться во многих вопросах некомпетентными или попросту заблуждаться в своих убеждениях. Главное, не тратить время на пустые переживания. Поддержка и разумные советы друзей и близких помогут почувствовать себя более уверенно.

Бизнес-гороскоп на 9 января 2018
Сегодня вы рискуете попасть в очень неприятную ситуацию, в которой вам может очень сильно понадобиться помощь ваших друзей. Как раз тогда то и выяснится, кто из всех ваших знакомых может быть назван вашим другом, потому как многие приятели покажут себя не с самой лучшей стороны.

Любовный гороскоп на 9 января 2018
Тельцу стоит завтра назначить любимому человеку свидание в каком-нибудь тихом, романтичном и уютном месте. Никаких зажигательных танцев и караоке! Ужин при свечах и расслабляющая ванна помогут ему настроиться на волну нежности и любви.",904,9 января
694,"Гороскоп на 8 января 2018
Если собираетесь потратить деньги, то знайте: сейчас будут оправданны траты на насущные нужды - жилье, питание, лечение. С отдыхом и развлечениями рекомендуется повременить. Лучше побудьте наедине с собой или самыми близкими людьми, составьте план дел на ближайшее будущее.

Бизнес-гороскоп на 8 января 2018
Сегодня вы рискуете попасть в очень неприятную ситуацию, в которой вам может очень сильно понадобиться помощь ваших друзей. Как раз тогда то и выяснится, кто из всех ваших знакомых может быть назван вашим другом, потому как многие приятели покажут себя не с самой лучшей стороны.

Любовный гороскоп на 8 января 2018
Сегодня вашему любимому человеку будет весьма непросто понять мотивы вашего поведения, поскольку оно будет казаться ему бесконечно нелогичным, неправильным и нецелесообразным. Однако, скорее всего, быстрого объяснения его причин будет более чем достаточно для восстановления мира.",931,8 января
695,"Гороскоп на 7 января 2018
Все ваши стремления сейчас направлены на достижение успеха. Следите за деятельностью своих конкурентов, будьте готовы дать отпор. С новыми потенциальными соперниками лучше использовать более хитрые методы борьбы.

Бизнес-гороскоп на 7 января 2018
Не стоит сегодня переоценивать свои силы. Это может привести к нежелательным последствиям и отрицательно отразиться на финансовом положении. Логично было бы прислушаться к более опытным сотрудникам или людям, сведущим в данных вопросах – они могут помочь хотя бы советом.

Любовный гороскоп на 7 января 2018
Тельцы обладают особенным обаянием, и завтра этим качеством стоит воспользоваться, если хотите, чтобы в личной жизни все сложилось так, как хочется. Поменьше обещайте, ведь все обещанное когда-нибудь нужно будет выполнить. Новые знакомые окажут вам существенную помощь в будущем.",861,7 января
696,"Гороскоп на 6 января 2018
Не беспокойтесь о текущих делах, даже если они развиваются не совсем гладко. Материальные, профессиональные и домашние вопросы достаточно быстро смогут разрешиться, если вы не будете поддаваться унынию.

Бизнес-гороскоп на 6 января 2018
Сегодня звезды не рекомендуют вам чересчур верить в свои силы и во всем целиком и полностью полагаться только на себя. Вряд ли эта стратегия окажется верной и принесет пользу вам и вашему бизнесу. Постарайтесь прислушиваться к мнению окружающих и объективным данным.

Любовный гороскоп на 6 января 2018
Завтра звезды советуют Тельцу позаботиться в первую очередь о себе. Даже если обычно наедине с любимым человеком он – образец терпения и заботы, стоит ненадолго изменить своим правилам. Телец должен завтра делать все, что доставит ему удовольствие: купить что-нибудь красивое и ненужное, понежиться подольше в ванне, покапризничать немного, в конце концов. Иногда в любви надо побыть эгоистом!",960,6 января
697,"Гороскоп на 5 января 2018
Наиболее трудные дела пока отложите. Осторожность следует проявить при общении с малознакомыми людьми, чтобы не стать жертвой коварного умысла. Бизнесменам стоит проявить особое внимание к юридической чистоте заключаемых сделок. Не стоит рисковать финансами, если велик риск проигрыша.

Бизнес-гороскоп на 5 января 2018
Сегодня ситуация на работе повернётся в лучшую сторону, а если у вас итак всё было замечательно, то стабильная обстановка сохранится. Похоже, вам удастся сделать нечто такое, что значительно повысит ваш вес в глазах коллег.

Любовный гороскоп на 5 января 2018
Завтра вечером звезды советуют Тельцу сходить на свидание со своим любимым человеком или же, если он пока одинок, – выбраться куда-нибудь с намерением завести романтическое знакомство. Однако ему следует избегать привычных, насиженных мест! Что-то по-настоящему интересное ждет Тельца завтра вне стен привычного кафе или клуба. Так что ему стоит спросить совета у коллег или поискать в Интернете, чтобы взять себе на заметку те места, в которых Тельцу никогда еще не приходилось бывать.",1093,5 января
698,"Гороскоп на 4 января 2018
Ожидается напряженный день. Вам нужно подумать о более спокойном ритме жизни и больше времени проводить на свежем воздухе. Это подходящий момент для тех, кто хочет внести изменения в свой внешний облик или личную жизнь.

Бизнес-гороскоп на 4 января 2018
Сегодня все, как будто сговорившись, будут требовать вашего внимания. Но в своём желании помочь не стоит забывать и о своих делах, которые, кстати, не терпят отлагательств. Научитесь говорить «нет», даже если это вам тяжело будет даваться. Ну а в целом день обещает быть очень насыщенным.

Любовный гороскоп на 4 января 2018
Завтра звезды советуют Тельцу рассказать своему любимому человеку что-то такое, что раньше он от него скрывал. Телец держит какую-то карту в рукаве, хранит секрет от своего партнера или, возможно, просто стесняется ему о чем-то рассказать? Настало время поговорить по душам, открыв партнеру свои тайны: завтра любимый человек Тельца будет настроен на его волну и проявит максимум такта и понимания.",1004,4 января
699,"Гороскоп на 3 января 2018
Не стоит брать на себя слишком много, иначе рискуете выдохнуться. Возможно, придется задействовать старые связи. В каких-то ситуациях вам будет сложно найти общий язык с людьми. Стоит поискать компромисс. В дороге не исключены задержки и помехи.

Бизнес-гороскоп на 3 января 2018
Вам сегодня будет очень трудно решиться на откровенный разговор с вашим начальством, хотя необходимость в этом давно уже назрела. Так или иначе, сделать это все же придется, поэтому выпейте успокоительного, вдохните глубоко – и стучитесь в заветный кабинет.

Любовный гороскоп на 3 января 2018
В этот день вы найдете брата по разуму. Или сестру. В общем, вам встретится представитель противоположного пола, который будет думать и чувствовать так же, как и вы. Вам будет вместе легко и интересно – как будто всю жизнь были знакомы. Может быть, ваша судьба именно такая?..",877,3 января
700,"Гороскоп на 2 января 2018
Напомнят о себе хронические заболевания. Появляется избыточная импульсивность в общении, повышается тяга к негативному мышлению и употреблению алкоголя. Велика вероятность осложнения отношений с близким окружением. День потребует экономить силы, средства и внимания к близким людям.

Бизнес-гороскоп на 2 января 2018
В этот день не играйте с огнем, не ставьте на карту всё, что у вас есть, в надежде получить ещё больше. Сейчас удача не на вашей стороне: она, скорее всего, просто пройдет мимо вас, не только оставив вас без внимания, но и лишив всего того, что вы рискнули поставить на кон. Лучше будьте осторожны.

Любовный гороскоп на 2 января 2018
Завтра не тот день, когда Тельцу стоит прятать свои истинные чувства и намерения под безразличной маской. Если решение уже созрело в его голове и, главное, в его сердце, значит, сейчас самое время действовать. Телец должен смело идти вперед, и будь что будет! Только один совет: в делах любовных не следует путать решительность с безрассудством. Завтра отличный день не для отчаянных экспромтов, а для претворения в жизнь хорошо продуманных планов, которые Телец вынашивал уже давно.",1162,2 января
701,"Гороскоп на 1 января 2018
Благоприятный день для наведения порядка во всех делах, справиться с которыми раньше было трудно. Вы успеете переделать чрезвычайно много дел. Полученную информацию старайтесь взвешивать, ничего не принимайте на веру, а сплетни пропускайте мимо ушей, либо отделывайтесь шутками.

Бизнес-гороскоп на 1 января 2018
Сегодня вы прибываете в игривом настроении, солнечная активность, активизировала и ваши потаённые запасы энергии. Это было бы неплохо, если бы не опасность завести интрижку там, где требуются исключительно рабочие и конструктивные отношения. Держите себя в руках.

Любовный гороскоп на 1 января 2018
Завтра у Тельца хороший день для того, чтобы подумать над перспективами отношений со своим любимым человеком. Есть ли у них будущее? Если завтра Телец честно ответит для себя на эти вопросы, ему станет ясно, как действовать дальше. Тем более что практика показывает: почти из всякого тупика можно найти выход, особенно если дело касается чувств. Главное, не прятать голову в песок от накопившихся проблем, а пытаться их решить, чтобы в итоге прийти к устраивающему обоих компромиссу.",1123,1 января
702,"Гороскоп на 31 декабря 2017
 День гармонизации внутренней структуры и закрепления наработанных позиций во внешней среде. Хороший день для оценки взятых на себя обязательств. Соблюдать справедливость. Оказывать помощь, поддержку, заботу.

Бизнес-гороскоп на 31 декабря 2017 
Сегодня вы с удивлением обнаружите, что на самом-то деле, работаете не настолько эффективно и качественно, как вам это казалась все время. Что ж, подобного рода разочарования тоже бывают полезны: наверняка они станут стимулом к повышению эффективности вашей деятельности.

Любовный гороскоп на 31 декабря 2017
Завтра у Тельца хороший день для того, чтобы подумать над перспективами отношений со своим любимым человеком. Есть ли у них будущее? Если завтра Телец честно ответит для себя на эти вопросы, ему станет ясно, как действовать дальше. Тем более что практика показывает: почти из всякого тупика можно найти выход, особенно если дело касается чувств. Главное, не прятать голову в песок от накопившихся проблем, а пытаться их решить, чтобы в итоге прийти к устраивающему обоих компромиссу.",1068,31 декабря
703,"Гороскоп на 30 декабря 2017 
Сейчас вы склонны принимать решения под влиянием импульса, эмоции, гнева. Попросите близких людей и коллег быть к вам снисходительнее. Нежелательно планировать дела, связанные с серьезными физическими нагрузками. Просто плывите по течению.

Бизнес-гороскоп на 30 декабря 2017
 Сегодня вам предстоит решить какую-то важную деловую задачу, которая значительно облегчит вам жизнь на следующей неделе. Возможно, именно потому, что решать вам предстоит ее в выходной день, она решится быстрее, лучше и оригинальнее, нежели в рабочий.

Любовный гороскоп на 30 декабря 2017
Завтра Тельцу следует поговорить со своим партнером откровенно о том, что обоих беспокоит. Только вместе, ничего не утаивая друг от друга, он и его любимый человек смогут найти пути выхода из любых ситуаций.",804,30 декабря
704,"Гороскоп на 29 декабря 2017
В деловой сфере начинается благоприятное время для осуществления запланированных дел, решения трудных вопросов и проблем. Дела, требующие большой активности будут даваться нетрудно. Неплохое время для переезда, поездок, перемены вида деятельности.

Бизнес-гороскоп на 29 декабря 2017
Работа – существительное женского рода, поэтому и обращаться с ней нужно трепетно и внимательно, как с любимой женщиной, самым дорогим и хрупким в мире существом. Постарайтесь однако не избаловать ее, иначе она начнет требовать слишком много внимания.

Любовный гороскоп на 29 декабря 2017
Завтра звезды во всех сферах жизни – в том числе и в любви – сообщают Тельцу заряд твердости, решительности и уверенности в себе. А это значит, что он наконец-то сможет взять инициативу в свои руки и сделать те шаги в своих отношениях, которые уже давно назрели. Не стоит бояться, что любимый человек может неправильно оценить напористость Тельца. Даже немного повозмущавшись для приличия, завтра он в глубине души будет даже рад отдать ему бразды правления, а заодно и ответственность за принятие решений.",1109,29 декабря
705,"Гороскоп на 28 декабря 2017
 Особых переворотов в делах и изменений в графике ежедневных забот не предвидится. Благоприятным образом сложатся деловые встречи, переговоры, подписание документов. Больше времени проводите в кругу людей, с которыми вам приятно общаться.

Бизнес-гороскоп на 28 декабря 2017 
Сегодня вам предстоит сделать значительный вклад в историю вашей фирмы. Возможно, то или иное ваше слово или дело окажутся настолько значительными, что перевернут с ног на голову весь бизнес-план и заставят ваше руководство шагать в другом направлении.

Любовный гороскоп на 28 декабря 2017
Завтра звезды советуют Тельцу не проявлять навязчивость по отношению к любимому человеку. Не может ли оказаться так, что повышенное внимание Тельца порой обременительно для его партнера? Завтра ему следует сменить тактику, продемонстрировать любимому человеку свою независимость и, возможно, уже совсем скоро не Телец будет бегать за ним, а наоборот!",946,28 декабря
706,"Гороскоп на 27 декабря 2017
 Не обращайте внимания на маленькие недоразумения, которые могут возникнуть на пустом месте. Что-то будет срываться только потому, что вам просто не хватит времени. Постарайтесь получать как можно больше положительных эмоций и общаться исключительно с приятными людьми.

Бизнес-гороскоп на 27 декабря 2017
 Сегодня будьте осторожны. Ваш карьерный рост может вызвать зависть со стороны даже тех людей, которые были к вам хорошо настроены. Будьте открыты и доброжелательны, ведь не всем так везёт, как вам.

Любовный гороскоп на 27 декабря 2017
Завтра день склоняет Тельца к тому, чтобы побыть наедине со своими мыслями и чувствами. Даже если в его отношениях с любимым человеком все идет замечательно, завтра Телец может испытать странную тягу к одиночеству. Что ж, иногда просто необходимо прислушаться к своим потаенным мыслям в полной тишине. Это может оказаться полезным и для самого Тельца, и для его отношений.",944,27 декабря
707,"Гороскоп на 26 декабря 2017
В профессиональных делах постарайтесь не проявлять излишней инициативы. Пока не выходите на начальство со своими предложениями или просьбами о повышении зарплаты. Вы можете наткнуться на непонимание. Не отказывайтесь помочь, если вас об этом попросят. Для новых деловых и романтических знакомств идет вполне удачное время.

Бизнес-гороскоп на 26 декабря 2017
 Сегодня вы будете крайне рассеяны: вряд ли отыщется такая сила, которая заставит вас вспомнить о ваших непосредственных рабочих обязанностях. Однако если такое чудо все же случится, день обещает быть насыщенным и очень плодотворным. Даже чересчур.

Любовный гороскоп на 26 декабря 2017
Завтра Тельцу следует быть готовым к тому, чтобы в отношениях с любимым человеком встать на защиту своих личных интересов. Увы, но даже в самых доверительных и искренних отношениях существует та грань, за которую партнеру нельзя заходить. Завтра избранник Тельца может либо случайно нарушить эту границу, либо же сделать это специально – только для того, чтобы понять, как далеко ему позволят зайти.",1074,26 декабря
708,"Гороскоп на 25 декабря 2017
 Не злитесь, и не позволяйте окружающим втягивать вас в конфликты. Если отношения с кем-то оставляют желать лучшего, то на данном этапе не стоит заниматься исправлением ситуации, едва ли ваши усилия увенчаются успехом. Будьте лояльными по отношению к близким людям.

Бизнес-гороскоп на 25 декабря 2017
 Следите за изменениями ситуации, прислушивайтесь к советам аналитиков, но не предпринимайте сегодня никаких шагов. Нынче вам будет лучше отсидеться в тихом уголке. Спокойнее и безопаснее.

Любовный гороскоп на 25 декабря 2017
Завтра в делах любовных Тельцу стоит ослабить контроль над ситуацией и прислушаться к голосу своей интуиции. Звезды говорят, что пока он пытается логически управлять развитием отношений, их потенциал ограничен жесткими рамками и зависит от того, как Телец сам программирует их. Если же Телец завтра отпустит вожжи, доверившись шестому чувству, в любви перед ним откроется масса новых возможностей, о существовании которых он даже не подозревал!",1002,25 декабря
709,"Гороскоп на 24 декабря 2017
 Вам может понадобиться моральная поддержка или просто одобрение окружающих. Не раздумывая, обращайтесь к старым друзьям. Им удастся взглянуть на вашу проблему с неожиданной стороны, и благодаря этому вы сумеете найти быстрое и простое решение.

Бизнес-гороскоп на 24 декабря 2017
 Сегодня вам не придется долго уговаривать себя поработать: желание трудиться появится у вас совершенно неожиданно, спонтанно и неожиданно как для вас, так и для окружающих. Возможно, оно станет последствием какого-то события, и не факт, что оно вас порадует.

Любовный гороскоп на 24 декабря 2017
Завтра – отличный день для экспериментов со своим избранником! Если у Тельца есть любимый человек, ему стоит подумать о том, чем его удивить в романтическом плане. Смена обстановки, свечи, новое кружевное белье и любые другие приятные способы разнообразить свою личную жизнь приветствуются. Если же Телец пока свободен, завтра ему может выпасть шанс познакомиться с неординарным человеком, с которым у него не будет времени скучать!",1040,24 декабря
710,"Гороскоп на 23 декабря 2017
 На данный период можно планировать сложные переговоры. Не отказывайтесь от планов, которые кажутся авантюрными. Даже если вначале обстоятельства будут складываться не в вашу пользу, то взявшись за дело, вам удастся реализовать свои замыслы.

Бизнес-гороскоп на 23 декабря 2017
 Удачный день по всем параметрам. Звезды говорят о том, что за что бы вы ни брались – все получится: удачными будут переговоры, продуктивно пройдут командировки, а задуманное легко осуществится. Так что используйте свой шанс – сегодня можно много успеть, и оно принесет свои плоды.

Любовный гороскоп на 23 декабря 2017
Завтра Тельцу будет нелегко распределить свое время между любимым человеком и остальными сферами жизни, которые требуют его внимания. Безусловно, любовь на первом месте, но у Тельца есть и другие обязанности – в течение завтрашнего дня они будут давать о себе знать, отвлекая от романтики. Тельцу придется крутиться, как белка в колесе, чтобы и дела успеть сделать, и любимый человек без его внимания не заскучал.",1040,23 декабря
711,"Гороскоп на 22 декабря 2017
 Данное время больше располагает к неспешному выполнению дел. Вам придется справляться не только со своей нагрузкой, но и окружить заботой родных. Избегайте общения с людьми, чьи манеры вас раздражают. Лучше наблюдайте и анализируйте происходящее.

Бизнес-гороскоп на 22 декабря 2017 
Если вы раньше ещё и сомневались в правильности выбранной стези, то теперь вам выпадет шанс, чтобы наконец-то понять, что вы сделали правильный выбор. Вы весь день будете прибывать в боевом расположении духа, а в будущем не станете сбавлять обороты для взлёта на карьерную лестницу. И правильно!

Любовный гороскоп на 22 декабря 2017
Завтра, если Телец хочет завязать многообещающее любовное знакомство, все, что ему для этого нужно сделать – это не мешать судьбе. Достаточно ответить улыбкой на улыбку, не отводить глаза в сторону, а на предложение познакомиться не спрашивать: «Зачем?». Другими словами, Тельцу завтра стоит, вопреки своим привычкам, в кои-то веки довериться инстинктам и течению событий. И может быть, немного чаще обычного говорить «да», чем «нет».",1082,22 декабря
712,"Гороскоп на 21 декабря 2017 
Можно планировать дела, которые раньше вызывали опасения. Сейчас для них самое время, так как вы будете способны принять неожиданные решения. Новые знакомства вас заинтересуют и окажутся очень приятными. В обращении с деньгами нужно проявить осмотрительность: не следует брать в долг, а если вы сами должны кому-то, лучше поторопиться отдать.

Бизнес-гороскоп на 21 декабря 2017 
Сегодня не стоит ждать милостей от природы: взять их – ваша первейшая обязанность. Слова Мичурина будут напрямую относиться к вашей трудовой деятельности. Постарайтесь не тратить много сил и энергии на выполнение дел рутинных, посвятите их творчеству, направленному на карьерный рост.

Любовный гороскоп на 21 декабря 2017
Если в последнее время Телец пустил свои отношения с любимым человеком на самотек, то завтра ему пора начать возвращать утраченный контроль, а для начала – оценить ситуацию. Совсем неплохо, если Телец завтра измерит свои отношения линейкой: взвесит все «против» и «за», даст оценку своим чувствам и действиям. Такой логический подход поможет ему проникнуть в самую суть и даст ответ на многие вопросы.",1134,21 декабря
713,"Гороскоп на 20 декабря 2017 
В этот день ваши деловые качества окажутся очень кстати. Только с осторожностью отнеситесь к предложениям, исходящим от людей, которых вы или не слишком хорошо знаете, или они пользуются дурной репутацией. Не срывайте плохое настроение на тех, кто вам дорог: именно сейчас конфликты могут иметь далеко идущие последствия.

Бизнес-гороскоп на 20 декабря 2017 
Сегодня вы, возможно, получите извещение о предстоящей деловой поездке. Соглашайтесь, ибо вы сумеете извлечь из этого выгоду. А вот с начальством, которое последнее время слишком часто подставляет вас под пули, следует быть очень осторожным! Положитесь на ваш опыт и умение анализировать ситуацию.

Любовный гороскоп на 20 декабря 2017
Завтра Телец имеет шанс открыть в своем любимом человеке что-то совершенно новое, чего раньше он никогда не замечал! Возможно, это новый талант или новая грань его разносторонней натуры, а может быть, что-то еще. Завтрашнее открытие может иметь самые позитивные последствия для отношений Тельца, открыв перед ним и его избранником новые возможности для роста и движения вперед.",1102,20 декабря
714,"Гороскоп на 19 декабря 2017
 В этот день следует воздержаться от споров с начальством и коллегами, острых дискуссий и сосредоточиться на делах, приносящих быстрый результат. Проекты, с которыми в одиночку справиться не удается, пока лучше отложить. Это время подходит для участия в общественных мероприятиях, посещения увеселительных заведений, поездок и путешествий.

Бизнес-гороскоп на 19 декабря 2017
 Сегодня звезды не рекомендуют вам обращать внимание вашего начальника на его ошибки: наверняка это не приведет к какому бы то ни было улучшению рабочего процесса, а вот навлечь на вас высочайший гнев может вполне. Постарайтесь стерпеть и оставить свои комментарии при себе.

Любовный гороскоп на 19 декабря 2017
Сегодня ваш любимый человек заговорит с вами на некую довольно серьезную тему, причем настолько серьёзную, что вы и сами удивитесь: вы от него таких слов не ожидали. Придётся вам вместе разбираться с проблемой, обсуждать и что-то решать. Скорее всего, всё окончится более чем успешно.",1002,19 декабря
