,text,length,date
1230,"💑 Любовный гороскоп на 2 апреля 

Очень удачный период, вам чрезвычайно везет в любви. Близкий человек может порадовать вас неожиданным подарком или каким-то особенным знаком внимания. Отношения меняются к лучшему, и вы знаете, что нужно делать, чтобы перемены эти были более заметными. Можно доверять интуиции, она не подводит.
Хороший период для начала нового романа, отношения будут развиваться быстро и в самом серьезном ключе, приносить много радости и вам, и вашей «половинке». Хороший период для вступления в брак, заключения помолвки, начала совместной жизни.",568,2 апреля
1231,"💸 Бизнес-гороскоп на 2 апреля 

Вы давно лелеяли мечту об отпуске? Ваши надежды скоро осуществятся, поэтому неплохо бы сегодня подумать о том, как вы проведете это золотое время. Спланируйте предполагаемую поездку или просто оцените свои возможности. Приготовьтесь к разговору с начальством.",292,2 апреля
1232,"🔮 Общий гороскоп на 2 апреля 

Начало дня будет довольно беспокойным. Настроение в это время переменчиво, и любой пустяк может выбить вас из колеи. Вероятны разногласия с окружающими, споры, причину которых вы через пару часов даже не вспомните. После полудня усилится влияние позитивных тенденций, вы почувствуете себя лучше.
Хорошо заниматься делами, требующими творческого подхода, нестандартного взгляда на вещи. Возможны необычные предложения и приглашения; не отказывайтесь от них – вы получите полезный опыт и массу приятных впечатлений.",545,2 апреля
1233,"💑 Любовный гороскоп на 1 апреля 

Звезды обещают беспокойный период, насыщенный событиями и встречами. Позже вам отчаянно захочется спокойно отдохнуть рядом с любимым человеком. Проигнорируйте приглашения на шумные вечеринки и попробуйте полностью посвятить свое внимание партнеру. Насладитесь близостью, общими воспоминаниями и тесным душевным общением",354,1 апреля
1234,"💸 Бизнес-гороскоп на 1 апреля 

Вы не только успеете до мелочей проработать все, что планировали сделать сегодня, но и взяться за дела, намеченные на завтра и более отдаленное будущее, а также влезть в дела окружающих, пытаясь справиться заодно и с ними. ",256,1 апреля
1235,"🔮 Общий гороскоп на 1 апреля 

День противоречивый и непростой. Вы чаще обычного сталкиваетесь с трудностями, причем возникают они там, где этого меньше всего можно было ожидать. Оказывается нелегко получить необходимую информацию, найти ответы на вопросы, которые важны для вас. Будьте готовы преодолевать все преграды в одиночку; даже проверенные союзники сегодня едва ли смогут вам помочь.
Однако, несмотря на влияние негативных тенденций, вы сможете многого добиться благодаря творческому подходу к любым делам и нестандартному взгляду на привычные вещи. Эксперименты будут удачные, новые методы, которыми вы воспользуетесь, окажутся эффективными.",652,1 апреля
1236,"💑 Любовный гороскоп на 31 марта

Поступайте сегодня так, как велит сердце, даже если кому-то не нравятся ваши намерения. Чтобы достичь внутренней гармонии и доказать тому, кто вам дорог, искренность своих стремлений, не сдерживайте чувства. Объект вашей симпатии обязательно ответит на этот откровенный порыв. И сегодняшний день вы оба запомните как один из наиболее ярких и многообещающих.",391,31 марта
1237,"💸 Бизнес-гороскоп на 31 марта

Сегодня вас неожиданно посвятит вдохновение, которое не будет покидать вас на протяжении всего дня. Это наверняка заставит вас изменить планы — это не повод расстраиваться. Считайте, что вам крупно повезло.",238,31 марта
1238,"🔮 Общий гороскоп на 31 марта 

Благоприятный день для самостоятельной работы. В одиночку можно решить сложные задачи, получить ответы на важные вопросы. Участие в совместных проектах дается нелегко, разногласия и споры мешают вовремя достичь нужных результатов. 
Можно заключать крупные сделки, в том числе – связанные с недвижимостью. Там, где дело касается денег, интуиция не подводит. Следуя ее подсказкам, некоторые Близнецы смогут найти новый источник доходов.",466,31 марта
1239,"🔮 Общий гороскоп на 30 марта 
Этот день хорошо подходит для решения многих важных вопросов. Доверяйте интуиции: она дает точные и своевременные подсказки, и вы не допустите ошибок, если будете руководствоваться ими. Вероятны небольшие задержки в делах, но они не помешают вам вовремя завершить начатое, так что беспокоиться не о чем.
День подходит для домашних дел: вам нравится наводить порядок, создавать уют. Можно покупать мебель, бытовую технику, декоративные элементы, которые украсят ваше жилище. Вечером вероятны хорошие новости и приятные сюрпризы.

💸 Бизнес-гороскоп на 30 марта
Сегодня вам всё-таки следует увидеть те подарки и выгодные предложения, которые судьба сама вкладывает вам в руки! Апатия сейчас совсем не к месту, а вот активность в действиях и спонтанность в решениях могут принести очень неплохие плоды

💑 Любовный гороскоп на 30 марта
Если любимого человека  не будет рядом, то вы можете почувствовать, насколько сильно соскучились по нему. Несмотря на жгучее желание в сию же секунду оказаться в его объятиях, помните о том, что временное расставание может стать для вас тем фактором, который впоследствии поможет сблизиться еще больше. По возможности, позвоните партнеру и скажите о том, насколько вам его не хватает.",1246,30 марта
1240,"🔮 Гороскоп на 29 марта 2017 года

Старайтесь рассчитывать только на свои силы: это важно для достижения поставленных целей. Не все идет так, как планировалось. Некоторые дела придется отложить или отменить, но едва ли это обернется какими-то серьезными потерями. Избегайте пустых разговоров и бессмысленных споров: сегодня они отнимают у вас слишком много времени и сил.
Если вы имеете дело с деньгами и документами, будьте внимательны к деталям, обращайте внимание на мелочи, не ленитесь проверять свою работу. Вечер порадует хорошими новостями.",547,29 марта
1241,"💸 Бизнес-гороскоп на 29 марта 

Сегодня ваша работа не даст вам о себе забыть, даже если вы приложите все усилия для того, чтобы достигнуть обратного эффекта. Постарайтесь расквитаться с ней как можно быстрее, чтобы она не очень отвлекала вас от процесса наслаждения жизнью!",275,29 марта
1242,"💑 Любовный гороскоп на 29 марта

Звезды предупреждают о том, что сегодня вам предстоит пройти своеобразную проверку на выдержку, которую внезапно устроит близкий человек. Возможно, вам придется смириться с его плохим настроением и сознательно пропустить мимо ушей несколько колкостей. Зато именно ваша невозмутимость станет сегодня залогом сохранения мирной атмосферы в доме.",376,29 марта
1243,"🔮 Гороскоп на 28 марта 2017 года

Решающий день, который ощущается как рубеж между прошлым и будущим. Новолуние, которое может отметить начало нового этапа в ваших отношениях с коллективом единомышленников. Или ознаменует расторжение отношений и выбор нового круга общения. По части идей, уникальных решений, творческого преодоления проблем этот день может оказаться на редкость продуктивным.
Жизнь ставит новые задачи и заставляет делать выбор. Это может быть понимание на внутреннем уровне, как нужно расставить приоритеты и какие жизненные задачи выдвигаются на передний план.
Займитесь поиском необходимой информации. Хороший день для встреч с друзьями, но не лучший для риска и приключений.",696,28 марта
1244,"💸 Бизнес-гороскоп на 28 марта 

Сегодня вам будет непросто убедить себя, что помимо работы в этой замечательной жизни есть и другие интересы, увлечения и радости. Постарайтесь сделать все возможное для того, чтобы все-таки переключиться. Или попросите ваших друзей: пусть помогут в этом непростом деле.",303,28 марта
1245,"💑 Любовный гороскоп на 28 марта

Ваше мнение сегодня покажется партнеру совершенно неправильным. В то же время вы будете полностью уверены в собственной правоте. Как следствие, возникнут разногласия, которые могут постепенно перерасти в неприятный обмен «любезностями». Звезды предупреждают: если ссоры избежать не удается, то, по крайней мере, анализируйте, что вы говорите. Некоторые обидные слова ваша половинка может запомнить надолго. Но все будет хорошо) ",462,28 марта
1246,"🔮 Гороскоп на 27 марта 2017 года

Утром ваши мысли будут посвящены событиям предшествующего дня. Однако вечером вам придётся задуматься о новых проблемах, однозначное решение которых в большинстве случаев окажется затруднительным. Сегодня вы можете стать жертвой обмана или собственных иллюзий (например, стремления к сомнительной цели). Если дата вашего рождения приходится на май, обратите внимание на то, чтобы случайно не оказаться в двойственном положении.",462,27 марта
1247,"💸 Бизнес-гороскоп на 27 марта 

Как всегда, вы будете одним из главных действующий лиц этого дня. Начальство ни при каких условиях, не захочет отпускать вас от себя. Хорошо лишь то, что с шефом у вас прекрасные отношения последнее время. Готовьтесь к решению старых проблем, которые вы отложили в долгий ящик.",310,27 марта
1248,"💑 Любовный гороскоп на 27 марта

Существуют высокие шансы познакомиться с тем, кто сразу же разбудит интерес и даже некоторые нескромные желания. Несвободным представителям знака звезды рекомендуют быть предельно осмотрительными: романтические грезы иногда приводят к неприятным последствиям. Пощадите чувства того, кто рядом с вами уже давно, и не позволяйте себе слишком много.",380,27 марта
1249,"🔮 Гороскоп на 26 марта 2017 года

Вы стремитесь следовать сразу во всех направлениях и искренне удивлены тем, что это не слишком хорошо получается. Придется чем-то пожертвовать, установите приоритеты. Но у вас все получиться! ",227,26 марта
1250,"💸 Бизнес-гороскоп на 26 марта 

Будьте осторожны в финансовых делах. Возможны происки неожиданных конкурентов.",111,26 марта
1251,"💑 Любовный гороскоп на 26 марта

Сегодня Близнецам надо постараться найти со своим любимым человеком общий язык. Звезды подсказывают, что в настоящий момент у них разный взгляд на отношения: Близнецы настроены достаточно серьезно, в отличие от их партнера. Чтобы прийти к общему знаменателю, завтра необходимо по душам поговорить. Близнецам стоит рассказать своему любимому человеку о своих чувствах, но и не забыть обсудить с ним сугубо земные, материальные аспекты отношений.",478,26 марта
1252,"Гороскоп на 25 марта 2017 года


25 марта 2017 года Близнецы будут полны сил, желаний и намерений сделать все, что им поручат. Вы даже решите пойти и выучиться на новую профессию, что вполне похвально. Необходимо срочно завершить все начатые ранее дела, а также не отказываться от деловой командировки. Любые активные действия принесет Близнецам пользу и выгоду.",373,25 марта
1253,"💸 Бизнес-гороскоп на 25 марта 

Если сегодня вам и придут в голову интересные и оригинальные идеи касательно дальнейшего развития вашего бизнеса или оптимизации трудового процесса, то они весьма скоро напрочь забудутся, если вы их не запишете на самом видном месте дословно и понятным почерком.",295,25 марта
1254,"💑 Любовный гороскоп на 25 марта

Все мечты должны сбываться, рано или поздно, так или иначе. Сегодня у вас такой вот потрясающий день для «сбычи мечт». Если вы хотели, чтобы в вашей жизни что-то изменилось в лучшую сторону, смело сегодня можете на такое изменение рассчитывать: обязательно будут. Впрочем, возможно, не в таких значительных масштабах, как хотелось бы…",368,25 марта
1255,"Гороскоп на 24 марта 2017 года


Гороскоп не рекомендует Близнецам переутомляться, иначе ваше физическое состояние выльется в агрессию. На этой почве могут возникнуть конфликты с близкими людьми. В кругу друзей Близнецы будут чувствовать себя уютнее и спокойнее, чем в коллективе. Ожидаются переживания по поводу денег, которые не поступят в нужное время. ",367,24 марта
1256,"💸 Бизнес-гороскоп на 24 марта 

Благими намерениями вымощена дорога в ад. Помните об этом, когда сегодня вам захочется сделать что-то по своей личной инициативе без обсуждения этого вопроса с начальством. Никакой самостоятельности проявлять не следует, иначе потом не оберётесь проблем, которые нелегко будет решить.",317,24 марта
1257,"💑 Любовный гороскоп на 24 марта

Пришло время расплачиваться за старое. Какие-то призраки прошлого мешают вам наслаждаться сегодняшним днем и норовят поссорить вас с вашей половинкой. С ними пора серьезно поговорить и объяснить им, что у вас другая жизнь, в которой им совсем нет места.",287,24 марта
1258,"💸 Бизнес-гороскоп на 23 марта 

В этот день звезды не рекомендуют вам поднимать вопросы большой важности в течение рабочего дня. Вряд ли сотрудники фирмы будут в состоянии принять адекватное решение в то время, когда их руки и головы будут заняты обработкой рутинных проблем, требующих концентрации внимания.",309,23 марта
1259,"💑 Любовный гороскоп на 23 марта

Юмор вашего любимого человека будет сегодня весьма своеобразным. Не бойтесь, это не навсегда, это просто день такой неудачный выдался. Впрочем, если для вас он вполне удачен, можете радостно смеяться и улыбаться – тогда в вашей совместной жизни будет еще очень много таких дней.",312,23 марта
1260,"Дружба Знаков Зодиака: кто является для вас близким по духу человеком?

Найти своего единомышленника, близкого по духу человека не так-то и просто. Вопрос облегчает астрология и гороскоп дружбы Знаков Зодиака. С помощью астрологических рекомендаций вы сможете узнать о том, кто может стать вашим самым близким другом или подругой.

Овен

Для Овна хорошим другом может стать Водолей. Вместе эти два Знака Зодиака — несокрушимая сила. Идеи Водолея всегда вдохновят Овна на новые подвиги и достижения. А сам Водолей с удовольствием их поддержит.

Телец

Телец очень хорошо себя чувствует с Рыбами. Представитель этого Знака Зодиака одарит Тельца эмоциями и сделает его жизнь красочнее и интереснее. Телец, в свою очередь, создаст комфортные условия для общения.


Близнецы отлично сходятся в интересах и образе жизни с Овном. Этой парочке всегда найдется что обсудить и чем заняться. Оба любят впечатления, живут настоящим и всегда готовы к приключениям.

Рак

Рак может найти себе отличного товарища в лице Тельца. Этот союз основан на родстве душ. Очень часто дружба между этими Знаками Зодиака перерастает в братские и сестринские чувства.

Лев

Самый лучший друг для Льва — Близнецы. Они не станут бороться за лидерство и показывать свое превосходство, а наоборот, наполнят Льва уверенностью в себе и помогут выглядеть в самом лучшем свете перед окружающими.

Дева

Дева легко может найти общий язык с Раком. Эти Знаки Зодиака могут свободно разговаривать друг с другом обо всем на свете и непременно найдут понимание и поддержку.

Весы

Весам интересно проводить время со Львом. Вместе они — воплощение красоты и светскости. Согласно гороскопу дружбы Знаков Зодиака, это союз двух людей, которые стремятся к высоким целям.

Скорпион

Самый лучший друг Скорпиона — Дева. Именно она погасит в них все негативные эмоции и поможет воплотить все идеи и планы. Дева никогда не оставит в беде Скорпиона, поможет и материально, и добрым советом.

Стрелец

Стрелец легко находит общий язык с Весами. Оба в этом союзе отлично дополняют друг друга. Стрелец дает идею, а Весы ищут возможность для ее реализации.

Козерог.
Козерог хорошо себя чувствует рядом со Скорпионом, особенно, если они работают вместе или часто обсуждают карьеру. Единственное, что может стать камнем раздора в этом союзе — это эмоциональность Скорпиона и сдержанность Козерога.

Водолей

Водолей найдет свою родственную душу в лице Стрельца. Оба — романтики и мечтатели, поэтому Водолей поймет все фантазии своего приятеля. В разговоре друг с другом эти Знаки Зодиака вдохновляются и находят смысл жизни.

Рыбы

Крепкая дружба может сложиться у Рыб с Козерогом. Козерог сможет контролировать все спонтанные решения и действия Рыб, а те, в свою очередь, смогут заглянуть в скрытый внутренний мир Козерога и помогут разобраться в психологических проблемах.",2828,
1261,"Гороскоп на 22 марта 2017 года 


22 марта 2017 года Близнецам откроется важная и абсолютно новая информация. Скорей всего, она пригодится в будущем, когда вы решите поменять профессию. Благоприятный день для посещения стоматолога, терапевта и сдачи необходимых анализов. В любви все наконец-то встанет на свои места и Близнецы будут счастливы, что помирились с избранником. ",387,22 марта
1262,"💰 Бизнес-гороскоп на 22 марта 2017 года

Сегодня звезды не рекомендуют вам слишком часто отвлекаться на выполнение каких бы то ни было обязанностей, не связанных с рабочими. В конце концов, на семью и друзей вам было дано целых два выходных дня, а сейчас - время трудиться, трудиться и еще раз трудиться.",305,22 марта
1263,"❤️Любовный гороскоп на 22 марта

Если у вас упорно не получается чего-то добиться от вашего любимого человека, может быть, и не стоит от него этого добиваться? Постарайтесь обойтись без данного блага общения – или без данного человека. Выбор, в конце концов, всегда остается за вами. Тяжелый, но все-таки выбор.",312,22 марта
1264,"Гороскоп на 21 марта 2017 года 


21 марта 2017 года Близнецам следует больше внимания уделить карьерному росту и финансовому положению. Не стоит постоянно вспоминать прошлые ошибки. У вас есть все шансы их не повторить, а сделать мудрые выводы. Денежные запасы на «черный день» Близнецам придется потратить на близких людей и покупки для украшения интерьера. ",372,21 марта
1265,"💰 Бизнес-гороскоп на 21 марта 2017 года

Если вы хотите добиться успеха — ищите новые варианты. Нынче вполне подходящий для этого день. Что-нибудь да найдете.",159,21 марта
1266,"❤️Любовный гороскоп на 21 марта

Сегодня вам стоит приобрести что-то, что будет вас объединять. Например, одну просторную рубашку на двоих, чтобы носить по очереди. Или украшение на шею, состоящее из двух половинок: один одну половинку носит, другой – другую. В конце концов, пора вашему тандему придумать какую-то символику, одну на двоих.",341,21 марта
1267,"Гороскоп на 20 марта 2017 года 


Гороскоп советует Близнецам двигаться в том направлении, куда влечет сердце. Это касается не только любви, но и работы, которая должна приносить радость, а не только деньги. В общении с начальником нужно соблюдать субординацию, иначе конфликт неминуем. Вечером Близнецам можно сходить в спортзал или встретиться с друзьями ",369,20 марта
1268,"💰 Бизнес-гороскоп на 20 марта

Сегодня вашему партнеру будет совсем не просто понять, чего именно вы от него добиваетесь в профессиональном плане. Постарайтесь объяснить ему свои намерения максимально четко, ясно и доступно, дабы не возникало никаких вопросов и взаимонепониманий в дальнейшем.",294,20 марта
1269,"❤️Любовный гороскоп на 20 марта

Сегодня вам очень захочется, чтобы ваш любимый человек вспомнил что-то важное. Однако ему это воспоминание не дастся так легко, как вам хотелось бы, поэтому придется активно подсказывать и намекать. Или же тихонько жить со своим знанием в одиночестве.",285,20 марта
1270,"Гороскоп на 19 марта 2017 года 

На протяжении всего дня вас будут подстерегать постоянные перепады настроения. Происходящие вокруг события будут непосредственно влиять на ваше мироощущение, поэтому постарайтесь оградить себя от ненужных душевных переживаний. Возможно, стоит серьезно пересмотреть свои планы и более внимательно отнестись к текущему положению дел.",365,19 марта
1271,"💰 Бизнес-гороскоп на 19 марта 2017 года

Несмотря на то, что сегодня вы вряд ли выйдете на работу, постарайтесь настроиться на рабочий лад, вспомнить все то, что вам предстоит сделать, и обязательно подготовиться по высшему разряду. Впереди серьезная нагрузка.",261,19 марта
1272,"❤️Любовный гороскоп на 19 марта

Сегодня из-за безнаказанности ваших действий вы будете себя вести по отношению к вашему любимому человеку несколько бестактно и не в рамках приличия. Впрочем, совесть о себе все равно даст знать рано или поздно, так или иначе. Только вот прислушаетесь ли вы к ее голосу – вопрос сложный.",321,19 марта
1273,"Гороскоп на 18 марта 2017 года 


18 марта 2017 года Близнецам, как личностям талантливым и выдающимся, удача улыбнется широкой голливудской улыбкой. Вы даже решите навсегда переехать жить в другой город или страну. Торопиться не стоит, особенно, если пока еще есть проблемы в финансовом плане. Вечер принесет Близнецам романтику, страсть и светлые надежды. ",370,18 марта
1274,"💰 Бизнес-гороскоп на 18 марта 2017 года

Какие-то совершенно не рабочие проблемы могут привести вас в абсолютно нерабочее состояние. Ничего не поделаешь, придется сперва улаживать личные дела. Увидите, душевная гармония, пришедшая вслед за миром в доме, весьма благоприятно отразится и на вашей трудоспособности!",313,18 марта
1275,"❤️Любовный гороскоп на 18 марта

Сегодня вы почувствуете себя неуютно, как будто вас рассматривают через увеличительное стекло в поисках недостатков, изъянов, брака. Сделайте выводы — в самом ли деле вам хочется находиться рядом с тем, кто склонен оценивать вас по частям?",273,18 марта
1276,"💰 Бизнес-гороскоп на 17 марта 2017 года

Вам придется очень много потрудиться, но результаты превзойдут ваши ожидания. Кроме того, вы измените ваше мнение о своем руководстве, шеф предстанет перед вами абсолютно в новом качестве, и, скорее всего, сегодняшний день поможет вам научиться лучше разбираться в людях.",313,17 марта
1277,"❤️Любовный гороскоп на 17 марта

Сегодня вашему любимому человеку будет неуютно в обществе ваших родственников. Друзей или коллег, поэтому постарайтесь либо избежать подобных компаний, либо, если избежать не удается, ни на шаг от него не отходить. За руку с вами он будет чувствовать себя куда увереннее.",305,17 марта
1278,"Гороскоп на 16 марта 2017 года 


Гороскоп советует Близнецам все возникающие проблемы решать спокойно и мирно. Даже если вас будут вынуждать на резкости и грубости – не поддавайтесь. В любовной сфере все так же безоблачно и ясно, как и на улице в весенний день. Кредит в банке окажется для Близнецов заманчивым предложением, но с его оформлением торопиться не стоит. ",380,16 марта
1279,"💰 Бизнес-гороскоп на 16 марта 2017 года

Сегодня вам стоит задуматься о том, насколько целесообразны те функции, которые вы выполняете в вашей фирме под началом вашего непосредственного шефа. И если вы считаете, что ваш потенциал можно было бы потратить куда более рационально, не упустите случая об этом сообщить.",315,16 марта
1280,"❤️Любовный гороскоп на 16 марта

Признайтесь себе в собственных чувствах. Вы слишком долго скрывали их от себя, и сегодня пришла наконец пора узнать правду. Признав её в душе, вам будет проще ориентироваться в ваших отношениях с представителями противоположного пола, делать правильные шаги в сторону нужного человека.",319,16 марта
1281,"💰 Бизнес-гороскоп на 15 марта 2017 года

Сегодня ваша работа будет дамой капризной и ревнивой, поэтому вряд ли вам удастся изменить ей с любимым нерабочим делом или с личной, семейной и какой бы то ни было еще жизнью. Однако не стоит чересчур потакать ее капризам, иначе она начнет почитать их за норму жизни.",310,15 марта
1282,"❤️Любовный гороскоп на 15 марта

Если у Вас есть пара, то влияние благоприятнейшей Венеры поможет Вам достичь истинного взаимопонимания с любимым человеком. Все грозы и штормы прошедших дней растают, как дым. Если же Вы одиноки, то день принесет много приятного флирта. Вы сможете очаровать кого угодно, но о начале серьезных отношений пока говорить не приходится.",365,15 марта
1283,"Гороскоп на 14 марта 2017 года 


Гороскоп не советует Близнецам слишком бурно реагировать на чужие замечания, критику и высказывания. У вас есть свое мнение, вот за него и держитесь. На высшем уровне у Близнецов пройдут мероприятия, связанные с продвижением по карьерной лестнице. Если почувствуете себя неважно в плане здоровья, то лучше раньше уйдите с работы и отдохните. ",388,14 марта
1284,"💰 Бизнес-гороскоп на 14 марта 2017 года

Вы строите наполеоновские планы на будущее? Скорее всего, вам стоит обсудить их с человеком, который всегда оказывает вам помощь в таких вопросах. А после можно и отдохнуть. Простые радости жизни, такие как походы в кино и в театр, встречи с друзьями и душевные разговоры за чашечкой кофе ещё никому не повредили!",355,14 марта
1285,"❤️Любовный гороскоп на 14 марта

В этот день ваш любимый человек будет очень много фантазировать, придумывать и настроит целый город, состоящий из одних только воздушных и песочных замков. У вас есть выбор: стать скептиком-реалистом или же разделить его мечты. Первое правильнее, второе – интереснее.",301,14 марта
1286,"Гороскоп на 13 марта 2017 года 

 Задумайтесь о том, а не пора ли вам кардинально изменить собственную жизнь? День как нельзя кстати располагает к тому, чтобы внести в серую повседневность немного разнообразия. Попробуйте привлечь к этому помощь родственников и друзей. Небольшое приключение в это время пойдет вам на пользу.",326,13 марта
1287,"💰 Бизнес-гороскоп на 13 марта 2017 года

Соблюдайте осторожность и не хватайтесь за все дела подряд. Пока не разберетесь со старым грузом проблем, не спешите взваливать на себя новый. Начальник сегодня будет к вам особенно внимателен и даже заботлив, можно воспользоваться такой его благосклонностью.",301,13 марта
1288,"❤️Любовный гороскоп на 13 марта

В этот день вам будет нелегко смириться с тем, что ваш любимый человек увлечен еще чем-то или кем-то кроме вас. Поэтому ревность станет чувством совершенно естественным и закономерным, с ним нужно будет как-то смириться и ужиться, хотя бы на 24 часа.",284,13 марта
