,text,length,date
691,"Гороскоп на 11 января 2018 
Педант, брюзга и критикан - сегодня эти эпитеты явно не относятся к солнечным Девам. У большинства из вас будет отличное настроение и прекрасное самочувствие. Вас будет отличать гордость собственными успехами и позитивный взгляд в будущее. Это замечательное время для детального планирования дел на ближайшие недели. Найдите время для разговора с любимым человеком, он искренне разделит ваши новые практичные замыслы. Не оставляйте без внимания детей: в этот день им будет важно почувствовать ваш интерес к их жизни.

Бизнес-гороскоп на 11 января 2018 
Сегодня не стоит рассказывать кому-то из знакомых о своих планах и надеждах на будущее. Непроизвольная, обычная человеческая зависть вашего собеседника может накликать на вас неудачи. Лучше держите свои мысли в секрете и расскажите об успехе уже как о свершившемся факте.

Любовный гороскоп на 11 января 2018
Завтра обстоятельства способны перепутать все планы Девы, которые касаются ее личной жизни. Однако это может оказаться не так уж и плохо! Предсказуемость хороша до определенных пределов, Деве же сейчас небольшая встряска не повредит. Пусть даже на ее завтрашнем любовном свидании все пойдет наперекосяк – это может стать отличным поводом для шуток. Ну а кроме того, раз терять уже нечего, Дева может позволить себе то, чего обычно не позволяет: например, немного похулиганить или просто побыть собой.",1391,11 января
692,"Гороскоп на 10 января 2018 
Вы очень устали, звезды советуют: если есть возможность, передохните, сейчас для этого подходящее время. А вскоре ваши восстановленные во время отдыха силы вам могут понадобиться. Если не получается договориться с нужным человеком, отложите это на некоторое время, иначе конфликт неизбежен. 
 
Бизнес-гороскоп на 10 января 2018 
Сегодня звезды советуют потратить чуть больше денег, чем обычно, и купить большую коробку конфет, вскрыть ее в офисе и съесть дружным коллективом. Наверняка совместное поедание подобных вкусностей еще больше сплотит вас и мобилизует для решения новых актуальных проблем. 
 
Любовный гороскоп на 10 января 2018 
Завтра и в ближайшее время звезды советуют Деве быть осмотрительней с тратами. Конечно, экономия – не самая романтичная тема на свете, однако сейчас без нее ей будет сложно скопить денег на то, что Дева со своим любимым человеком мечтают осуществить. Идет ли речь о совместном отдыхе, ужине в ресторане или съеме квартиры – завтра Деве самое время сделать к этому первый шаг, обсудив со своим партнером практическую сторону вопроса.",1101,10 января
693,"Гороскоп на 9 января 2018
Коллективные усилия сейчас окажутся эффективнее самостоятельной деятельности. В связи с этим старайтесь больше контактировать с окружающими, считаться с чужим мнением, играть по общим правилам. Такое поведение позволит вам обзавестись полезными связями.

Бизнес-гороскоп на 9 января 2018
Если последнее время вы испытывали трудности, связанные с вашим материальным положением, не волнуйтесь более! Теперь ваши финансы будут расти не по дням, а по часам, потому что вы вот-вот получите солидный гонорар, а также всё, что вам задолжали задолго до этого.

Любовный гороскоп на 9 января 2018
Если браки действительно заключаются на небесах, то во вторник у Девы будет шанс это проверить! Если она одинока и готова к новым отношениям, завтра судьба может свести ее со своей второй половинкой в любой момент – даже тогда, когда она этого совсем не ждет. Поэтому, чтобы любовные стрелы Амура не застали Деву врасплох, неплохо быть весь день «во всеоружии». Даже дома ей надо постараться выглядеть соблазнительно, а вечером – выбраться куда-нибудь при полном параде. Судьба судьбой, а под лежачий камень, как известно, вода не течет.",1152,9 января
694,"Гороскоп на 8 января 2018
Сегодня вас ожидают лишь приятные события. Поступят новые интересные предложения, на которые стоит обратить внимание. Спорные вопросы решатся сами собой, не требуя ваших нервных затрат. Сейчас не берите на себя долговые обязательства.

Бизнес-гороскоп на 8 января 2018
Если последнее время вы испытывали трудности, связанные с вашим материальным положением, не волнуйтесь более! Теперь ваши финансы будут расти не по дням, а по часам, потому что вы вот-вот получите солидный гонорар, а также всё, что вам задолжали задолго до этого.

Любовный гороскоп на 8 января 2018
Чем больше вы волнуетесь, тем меньше у вас шансов понравиться человеку, на которого вы давно положили глаз. Уподобьтесь мудрому Каа с его непоколебимым спокойствием. «Подойдите ближе, бандерлоги», - и все бандерлоги в его власти. А вам нужен всего один. Хоть и самый замечательный.",877,8 января
695,"Гороскоп на 7 января 2018
Сейчас не стоит пускаться в авантюры и идти на неоправданный риск, особенно при решении финансовых вопросов. Также не бросайтесь на реализацию чужих планов. Из-за эмоций решение любых вопросов будет отнимать больше времени, чем обычно. Не делайте того, к чему не лежит душа.

Бизнес-гороскоп на 7 января 2018
Сегодня звезды советуют вам сделать денежный вклад в вашу карьеру. Возможно, вы запишетесь на курсы повышения квалификации или купите какой-то учебник, с помощью которого наверняка достигнете новых профессиональных высот в обозримом будущем.

Любовный гороскоп на 7 января 2018
Романтические приключения и новые знакомства окажутся как раз кстати. Поход в магазин за обновками подарит прекрасное настроение и уверенность в себе. Некоторые изменения станут настолько важны, что повлекут за собой новые и новые события.",853,7 января
696,"Гороскоп на 6 января 2018
Неплохо идет торгово-закупочная и посредническая деятельность. Так же плодотворно продвигаются учеба, повышение квалификации и любое самосовершенствование.

Бизнес-гороскоп на 6 января 2018
Сегодня у вас все мысли будут заняты чем угодно, но только не работой. Постарайтесь привести себя в чувство (особенно важно пробудить чувство ответственности), но больше 15 минут на это дело не тратьте, если не получается - плюньте.

Любовный гороскоп на 6 января 2018
Завтра звезды советуют Деве проявить инициативу в отношениях со своим любимым человеком. Если у нее есть постоянный партнер, планируя свидание с ним, стоит взять все организационные вопросы на себя. Когда и куда пойти и даже на каком транспорте туда добраться – пусть все это ляжет на плечи Девы. Так будет лучше! Если же Дева пока одинока, завтра при знакомстве ей есть смысл проявить больше смелости и напористости, чем обычно.",915,6 января
697,"Гороскоп на 5 января 2018
Постарайтесь объективно отнестись к себе и своим возможностям. Вы можете переоценить свои силы и взять на себя слишком много ответственности и дел. А это плохо скажется на здоровье. В решении финансовых вопросов следует соблюдать осторожность.

Бизнес-гороскоп на 5 января 2018
Сегодня вы быстрее, чем обычно справитесь с вашими непосредственными обязанностями, какими бы трудными и многообразными они ни были. Постарайтесь сделать все возможное для того, чтобы и для ваших коллег наступило такое же счастье. Может быть, тогда последние часа два удастся провести за целевым употреблением чая и кофе?

Любовный гороскоп на 5 января 2018
Завтра звезды будут подталкивать Деву пуститься в небольшую авантюру, которая способна вывести ее отношения с любимым человеком на новый этап. Это может быть маленькое совместное безумство или разговор по душам, на который оба давно не могли решиться. Впрочем, завтра выбор за Девой: она может не поддаваться экспериментаторскому соблазну и оставить в своих любовных отношениях все как есть. А может рискнуть, привнеся в них элемент экзотики и неожиданности.",1121,5 января
698,"Гороскоп на 4 января 2018
Данный период подходит для налаживания контактов с нужными людьми. Можно заниматься важными делами. В большинстве случаев удастся получить необходимые результаты. Но не стоит рассчитывать на фактор везения, больше полагайтесь на опыт, навыки, умения.

Бизнес-гороскоп на 4 января 2018
Сегодня вы слишком впечатлительны и ранимы. Возможно, вы израсходовали весь запас энергии. Из-за этого вы можете легко поддаться чужому неблаготворному влиянию и наделать массу ошибок, с которыми потом придется разбираться.

Любовный гороскоп на 4 января 2018
Завтра Дева сможет получить максимум удовольствия от общения с человеком, которого любит, – причем для этого Деве не придется прибегать ни к каким особенным ухищрениям и уловкам. Звезды делают завтрашний день идеальным для теплого, душевного общения, которое способно растопить любой лед (если он присутствует в отношениях) и придать романтическую изюминку даже самому невинному разговору.",961,4 января
699,"Гороскоп на 3 января 2018
Сейчас нужно соблюдать осторожность. Не исключено разочарование в людях, на которых вы возлагали большие надежды. Не выступайте в роли инициатора конфликтов. Постарайтесь отдохнуть, восстановить силы, которые вскоре вам могут понадобиться.

Бизнес-гороскоп на 3 января 2018
Сегодня ваш день, в полном смысле этого слово. Вы покорите всех: сослуживцев неподдельным интересом к их трудам, начальство - усердием и находчивостью в делах. Находясь на вершине успеха, не забудьте закрепить его и в дальнейшем действовать таким же образом.

Любовный гороскоп на 3 января 2018
В этот день постарайтесь уделить вашей личной жизни как можно больше времени и сил. Это будет, конечно, непросто, однако игра будет стоить свеч, ибо ваш любимый человек оценит сполна ваши старания. А если его у вас пока нет – вполне может появиться.",845,3 января
700,"Гороскоп на 2 января 2018
Судьба даст шанс улучшить свое финансовое положение. Но звезды предупреждают: тратьте денежки с умом, а еще лучше - постарайтесь хотя бы кое-что отложить на черный день. Приняв решение, не подвергайте его сомнению, так как молниеносно возникший ответ окажется верным.

Бизнес-гороскоп на 2 января 2018
Сегодня вам потребуется все ваше обаяние, чтобы с первых секунд расположить к себе незнакомого, но очень полезного для вашего дела человека. Очень многое зависит от того, как вы сможете вести беседу, и насколько незаметно подведете вашего собеседника к идее способствовать вашему бизнесу.

Любовный гороскоп на 2 января 2018
Завтра Деве придется потратить немало усилий, чтобы понять, что у ее любимого человека на уме! Возможно, партнер боится ее расстроить или наоборот – очень хочет о чем-то попросить, но не знает как. Деве следует запастись терпением: напором и прямыми расспросами завтра она вряд ли чего-то добьется. Зато можно попробовать прочитать эти мысли в глазах своего избранника или найти какой-нибудь другой обходной путь, чтобы быть в курсе событий.",1095,2 января
701,"Гороскоп на 1 января 2018
Наступил период активных действий и расширения круга деловых знакомств. Вы можете получить интересное предложение. Удастся решить старые спорные вопросы. Сейчас лучше побольше находиться дома, уделять внимание любимым людям, проводить время за любимыми занятиями.

Бизнес-гороскоп на 1 января 2018
Вам не удастся сейчас разорваться на два фронта: либо вы всё успеваете на работе, и семейная жизнь летит в тартарары, либо вы на время приостанавливаете рабочую гонку и разбираетесь с семейными проблемами. Сегодня задайте себе вопрос: “Чего же я хочу?” А ответив на него, приступайте к осуществлению приоритетов.

Любовный гороскоп на 1 января 2018
Завтра Деве надо постараться найти со своим любимым человеком общий язык. Звезды подсказывают, что в настоящий момент у них разный взгляд на отношения: Дева настроена достаточно серьезно, в отличие от ее партнера. Чтобы прийти к общему знаменателю, завтра необходимо по душам поговорить. Деве стоит рассказать своему любимому человеку о своих чувствах, но и не забыть обсудить с ним сугубо земные, материальные аспекты отношений.",1103,1 января
702,"Гороскоп на 1 января 2018
Наступил период активных действий и расширения круга деловых знакомств. Вы можете получить интересное предложение. Удастся решить старые спорные вопросы. Сейчас лучше побольше находиться дома, уделять внимание любимым людям, проводить время за любимыми занятиями.

Бизнес-гороскоп на 1 января 2018
Вам не удастся сейчас разорваться на два фронта: либо вы всё успеваете на работе, и семейная жизнь летит в тартарары, либо вы на время приостанавливаете рабочую гонку и разбираетесь с семейными проблемами. Сегодня задайте себе вопрос: “Чего же я хочу?” А ответив на него, приступайте к осуществлению приоритетов.

Любовный гороскоп на 1 января 2018
Завтра Деве надо постараться найти со своим любимым человеком общий язык. Звезды подсказывают, что в настоящий момент у них разный взгляд на отношения: Дева настроена достаточно серьезно, в отличие от ее партнера. Чтобы прийти к общему знаменателю, завтра необходимо по душам поговорить. Деве стоит рассказать своему любимому человеку о своих чувствах, но и не забыть обсудить с ним сугубо земные, материальные аспекты отношений.",1103,1 января
703,"Гороскоп на 31 декабря 2017
 Вы можете проявить незаурядные способности и убедить в своей правоте кого угодно. Есть шанс приблизиться к цели. Только не хватайтесь за все предложения сразу. Основное внимание уделите завершению дел. Не стоит рисковать тем, что представляет для вас ценность. Используйте момент для накопления сил перед решительным рывком.

Бизнес-гороскоп на 31 декабря 2017
 Будьте готовы к неожиданностям: сегодня всё пойдет не так, как вы задумали. Однако это вовсе не означает, что всё будет просто ужасно, даже наоборот. Просто вы вряд ли будете способны просчитать варианты развития ситуации.

Любовный гороскоп на 31 декабря 2017
Завтра Деве надо постараться найти со своим любимым человеком общий язык. Звезды подсказывают, что в настоящий момент у них разный взгляд на отношения: Дева настроена достаточно серьезно, в отличие от ее партнера. Чтобы прийти к общему знаменателю, завтра необходимо по душам поговорить. Деве стоит рассказать своему любимому человеку о своих чувствах, но и не забыть обсудить с ним сугубо земные, материальные аспекты отношений.",1082,31 декабря
704,"Гороскоп на 30 декабря 2017 
Звезды советуют в этот день хорошенько отдохнуть. Наиболее подходящими для этого будут тихие малолюдные места. Если пойти в отпуск и сменить обстановку сейчас не получается, постарайтесь наполнить свою жизнь яркими красками и не отказывайтесь от развлечений.

Бизнес-гороскоп на 30 декабря 2017 
Когда совсем неохота наводить порядок вокруг себя, можно заняться упорядочиванием своего внутреннего мира. Это задача более сложная, зато ею можно заниматься хоть лежа на диване.

Любовный гороскоп на 30 декабря 2017
Если в последнее время Дева находилась в поиске идеальных отношений или хотя бы в мыслях о них, то завтра у нее есть шанс наконец-то понять, чего же ей не хватает для полного счастья. Возможно, ей надо что-то изменить в себе? Или в том, кого она любит? Или в своих поступках? Каким бы ни был ответ на этот вопрос, он поможет Деве определить проблему и наметить возможные пути ее решения. Стратегия, которую она выстроит завтра, со временем способна обеспечить ей победу на любовном фронте.",1032,30 декабря
705,"Гороскоп на 29 декабря 2017
Никаких эмоциональных всплесков быть не должно, если вы сами не решите их себе устроить. А испортить настроение и себе, и родным людям вы сможете, если начнете цепляться по мелочам. Старайтесь больше отдыхать и проводить время за любимым занятием.

Бизнес-гороскоп на 29 декабря 2017 
Сегодня у Дев велика вероятность попасть в немилость к начальству. Постарайтесь сделать все возможное для того, чтобы не показываться ему на глаза или максимально соответствовать его требованиям и запросам. Пожалуй, первое проще и реалистичнее, нежели второе.

Любовный гороскоп на 29 декабря 2017
Завтра у Девы будет возможность провести вечер весело и с огоньком. Главное, преодолеть свое нежелание и выйти из дома! Звезды советуют ей принять любое приглашение на выход в свет, будь то поход в кино или посещение шумной вечеринки. Общение без границ – конек завтрашнего дня. Оно сулит Деве хорошие перспективы, возможность завязать интересное романтическое знакомство, а может быть даже – встретить свою любовь.",1027,29 декабря
706,"Гороскоп на 28 декабря 2017
 Сегодня вы можете чувствовать себя несколько разбитыми, и из-за этого понизится ваша работоспособность. Период благоприятен для начала новых дел, поэтому есть смысл себя пересилить и все-таки приняться за дело. В отношениях с любимым человеком никакие неприятности вам не грозят.

Бизнес-гороскоп на 28 декабря 2017
 Сегодня звезды не рекомендуют вам пытаться спорить как со своим непосредственным начальником, так и с начальниками других отделов. Даже если отношения у вас замечательные. Вряд ли это занятие принесет достойные плоды.

Любовный гороскоп на 28 декабря 2017
Чтобы обрести душевный комфорт, Деве завтра необходимо прибегнуть к помощи своего любимого человека. Она может положиться на своего партнера, даже если тому по силам оказать «всего лишь» моральную поддержку. Благодаря заботе своего партнера, Дева сумеет найти выход из любой ситуации.",887,28 декабря
707,"Гороскоп на 27 декабря 2017
 В этот день можно начинать новые дела, подписывать деловые бумаги, назначать важные встречи. В любовном плане менять что-либо не стоит. Сейчас бы склонны к преувеличениям и не сможете объективно оценить ситуацию, что неизбежно приведет к конфликтам. Проявите выдержку и жизненную мудрость.

Бизнес-гороскоп на 27 декабря 2017
 Крайне тяжелый день для тех, кто ведает кадрами. Вы сегодня будете склонны выносить ошибочные суждения, пытаясь дать оценку тому или иному человеку. Лучше этого вообще не делать.

Любовный гороскоп на 27 декабря 2017
Завтра звезды склоняют Деву к тому, чтобы как следует поразмышлять о себе и своих любовных отношениях. Ей стоит попробовать окинуть взглядом свою жизнь и решить, что именно в ней не нравится и что она хотела бы изменить. Только поняв и сформулировав причины своего недовольства, Дева сможет избавиться от него и двигаться дальше. Когда Дева скинет со своих плеч груз, который давит на неё, её ждет новый этап, новые встречи и новая любовь.",1013,27 декабря
708,"Гороскоп на 26 декабря 2017
 Этот день подарит множество возможностей, поэтому можете планировать самые трудновыполнимые дела и назначать важные встречи. Некоторых представителей данного знака ждет судьбоносное знакомство, которое может перерасти в большую любовь. Единственное предостережение: не пренебрегайте правилами техники безопасности.

Бизнес-гороскоп на 26 декабря 2017 
Сегодня вам пригодятся советы, которые вам дадут представители старшего поколения. Именно благодаря им вы сможете решить ту или иную задачу во время рабочего процесса, затратив на нее минимум физических и умственных усилий. Главное – внимательно прислушиваться и все запоминать.

Любовный гороскоп на 26 декабря 2017
Завтра Дева может неожиданно приревновать своего любимого человека к его прошлым отношениям. Возможно, причиной тому послужат воспоминания, а может быть, судьба столкнет Деву с кем-то из бывших партнеров избранника. Деве необходимо вспомнить, что прошлое есть и у нее самой. Именно благодаря прошлым ошибкам, Дева и ее партнер стали такими, как есть, встретились и полюбили друг друга.",1084,26 декабря
709,"Гороскоп на 25 декабря 2017
 Не бойтесь новых идей и не выпускайте инициативу из своих рук. В данный период вам следует забыть об уединении. Как можно чаще бывайте в местах, где весело и интересно, в компании друзей. Сейчас вас может ожидать новое романтическое увлечение.

Бизнес-гороскоп на 25 декабря 2017
 Грядут очень важные изменения в вашей жизни, которые в первую очередь скажутся на вашей профессиональной деятельности. Не пугайтесь, все будет хорошо, но от вас потребуется полная самоотдача и беспрестанная, методичная работа, для того, чтобы остаться на плаву.

Любовный гороскоп на 25 декабря 2017
Завтра звезды советуют Деве получать удовольствие от того, что происходит в ее жизни здесь и сейчас – даже если она не очень-то этим довольна. Сложности найдутся всегда, ну так что же? Хорошее в любой ситуации тоже можно (и нужно!) найти. Если у Девы есть любимый человек, завтра ей стоит провести с ним вдвоем романтический вечер. Если же Дева пока одинока – порадоваться тому, какие захватывающие перспективы и возможности ожидают ее впереди!",1055,25 декабря
710,"Гороскоп на 24 декабря 2017
 Может возникнуть некоторое недопонимание с коллегами или руководством. Придется отстаивать свою позицию, предъявляя неоспоримые аргументы, но не следует разговаривать на повышенных тонах. Считайтесь с интересами близких людей и избегайте конфликтов.

Бизнес-гороскоп на 24 декабря 2017 
У старшего поколения можно многому поучиться, и сегодняшний день будет явным тому подтверждением. Не посчитайте за что-то сверхъестественное, что вы, такой опытный и высококвалифицированный специалист, обращаетесь за советом к человеку весьма почтенного возраста, к словам которого вы раньше не очень прислушивались.

Любовный гороскоп на 24 декабря 2017
Завтра – удивительный день, когда романтика будет буквально разлита в воздухе! Даже если Дева не влюблена, она сможет каждой клеточкой тела ее ощутить. Если же у Девы есть любимый человек или хотя бы претендент на эту почетную должность, она просто обязана провести этот вечер с ним. Ужин со свечами, прогулка под луной, лепестки роз на подушке – завтра даже романтические штампы для Девы и ее избранника будут исполнены глубокого, особенного смысла.",1122,24 декабря
711,"Гороскоп на 23 декабря 2017 
 На работе будьте внимательны и осторожны - над вашей головой собираются тучи. Придется проявлять больше такта и держать при себе негативные эмоции, чтобы отношения с руководством или коллегами не обострились. В общении с любимым человеком будьте терпеливы и деликатны, это поможет избежать ссоры. 
 
Бизнес-гороскоп на 23 декабря 2017 
 Если в погоне за совершенством вы не желаете притормаживать, то наверняка вам приходила в голову мысль о том, что чем больше дипломов, тем лучше, тем более тогда, когда они получены заслуженно. Возможно, нынче у вас появится возможность расширить горизонты своего образования. 
 
Любовный гороскоп на 23 декабря 2017 
Завтра Деве необходимо решить в своей личной жизни важный вопрос: идти вперед или отступить? Дать задний ход, пока еще не поздно, или форсировать развитие событий? Возможно, Дева способна привести немало аргументов «за» и «против» обоих вариантов, однако главное, что ей надо сделать завтра, это заглянуть в свое сердце. Логика и трезвый расчет – вещи хорошие, но только не тогда, когда речь идет о любви.",1091,23 декабря
712,"Гороскоп на 22 декабря 2017 
Способности к умственной концентрации несколько ослаблены, воображение то и дело стремится увлечь наше сознание в мир иллюзий, поэтому любые требующие конкретики дела с трудом находят свое воплощение в реальности.

Бизнес-гороскоп на 22 декабря 2017
 Если сегодня на вас нападёт хандра или вы будете слишком чем-нибудь огорчены, не следует «заглушать» своё горе бездумной тратой денег. Сейчас вам, по сути, приобретать ничего не надо, а вот отложить сбережения на будущее будет очень разумно. Поэтому держите себя в руках.

Любовный гороскоп на 22 декабря 2017
Завтра Деве стоит задуматься над тем, чего же она ищет в любви? Возможно, Дева стремится к более серьезным и глубоким отношениям? В этом случае ей стоит поискать партнера, который обладает такими же сильными и устойчивыми эмоциями, как и она сама.",838,22 декабря
713,"Гороскоп на 21 декабря 2017
 Вряд ли этот день можно назвать судьбоносным. Не вмешивайтесь ни в какие конфликты, не расслабляйтесь и не отвлекайтесь на второстепенные детали. Постарайтесь сами разнообразить свое рабочее и свободное время. Полезно начать курс оздоровительных процедур, посетить косметический салон.

Бизнес-гороскоп на 21 декабря 2017
 Что бы ни случилось, обязательно доведите дело до конца, ведь если у вас не хватит сил для последнего рывка, потом от обиды вы будете просто кусать себе локти! Рассчитайте правильно свои физические и умственные способности, и если вы в себе не уверенны, пока лучше не браться за дело.

Любовный гороскоп на 21 декабря 2017
Завтра Дева в обсуждении любых вопросов будет демонстрировать логический подход, тогда как ее любимый человек, напротив, способен любую тему превратить в веселую шутку. Завтра два таких разных взгляда на жизнь будут прекрасно дополнять друг друга. Избранник Девы поможет ей на многие вещи посмотреть под новым углом.",992,21 декабря
714,"Гороскоп на 20 декабря 2017
 Благоприятный день для любых «земных» дел: от приобретения нового автомобиля до ремонта квартиры. Возможно появление некоторых (не особенно важных) проблем, связанных с ослаблением здоровья. Полезно прислушаться к советам партнеров — это пойдет на пользу и позволит избежать неприятностей.

Бизнес-гороскоп на 20 декабря 2017 
Потратив этот день на крайне важные дела, постарайтесь вечером сменить обстановку. Сходите потанцевать, развейтесь, а заодно, может быть, заведёте новые и очень приятные знакомства. Кто знает, может быть, именно этот вечер станет самым незабываемым и долгожданным.

Любовный гороскоп на 20 декабря 2017
Завтра Дева может позволить себе многое – даже флирт на рабочем месте с кем-то из симпатичных коллег. Возможно, это просто поднимет ей тонус и настроение, а может быть, неожиданно для самой Девы, служебный роман будет иметь приятное продолжение. Так что на всякий случай звезды советуют Деве оставить в своем ежедневнике, в списке дел на завтра, место для романтического свидания – мало ли что?",1054,20 декабря
